fast_low,slow_low,fast_high,slow_high,vol_lookback,vol_threshold_pct,sortino,trades_yr,penalised
42,140,50,320,80,70.0,0.9157837,1.6649246,0.8824852
42,340,12,240,20,40.0,0.924729,2.1122177,0.8824847
42,290,12,250,60,50.0,0.91876316,1.8140223,0.8824827
42,150,22,310,120,50.0,0.91180426,1.4661276,0.8824817
50,300,22,310,40,60.0,0.90882176,1.3170298,0.88248116
50,120,50,280,120,50.0,0.91279215,1.5158268,0.8824756
42,150,50,270,40,70.0,0.9197477,1.8637215,0.8824733
50,100,12,230,20,70.0,0.94857305,3.3049996,0.88247305
50,150,42,290,120,40.0,0.90880793,1.3170298,0.8824673
42,160,42,290,120,40.0,0.908806,1.3170298,0.8824654
42,120,32,330,100,70.0,0.9177505,1.764323,0.882464
42,350,50,200,80,60.0,0.90979373,1.3667291,0.88245916
42,140,32,340,100,50.0,0.903818,1.0685337,0.88244736
50,150,42,310,80,40.0,0.90679663,1.2176313,0.88244396
42,300,12,230,120,60.0,0.9107711,1.4164283,0.88244253
42,140,12,230,120,40.0,0.91673493,1.7146238,0.8824425
50,300,42,280,120,60.0,0.9048055,1.118233,0.8824408
42,120,32,310,80,40.0,0.91275704,1.5158268,0.8824405
42,320,12,230,120,60.0,0.90877897,1.3170298,0.88243836
50,130,22,290,80,70.0,0.9197111,1.8637215,0.88243663
42,320,22,260,80,70.0,0.9107608,1.4164283,0.8824322
50,300,50,200,120,30.0,0.9047952,1.118233,0.88243055
50,320,22,290,20,60.0,0.9117526,1.4661276,0.88243
50,110,22,240,100,70.0,0.9216923,1.96312,0.88242996
42,280,12,230,80,40.0,0.9157271,1.6649246,0.8824286
32,290,12,240,80,60.0,0.91870576,1.8140223,0.8824253
42,150,42,270,120,50.0,0.9097561,1.3667291,0.88242155
42,130,2,300,120,50.0,0.94056666,2.9074056,0.8824185
42,180,12,220,20,70.0,0.92764354,2.2613153,0.88241726
12,280,50,200,120,50.0,0.91372395,1.5655261,0.88241345
32,190,50,330,100,40.0,0.9037777,1.0685337,0.882407
12,250,50,210,120,60.0,0.91868395,1.8140223,0.8824035
50,130,50,330,80,30.0,0.90078825,0.919436,0.8823995
32,330,12,230,60,30.0,0.91072464,1.4164283,0.8823961
50,120,42,320,100,70.0,0.9137054,1.5655261,0.8823949
12,240,42,220,80,70.0,0.91867507,1.8140223,0.8823946
50,310,32,260,120,60.0,0.90674156,1.2176313,0.88238895
32,120,22,270,60,70.0,0.92362684,2.0625186,0.88237643
50,150,12,250,120,50.0,0.9226308,2.0128193,0.8823744
42,120,22,220,60,60.0,0.9166651,1.7146238,0.8823726
50,130,50,290,60,40.0,0.9067249,1.2176313,0.8823722
42,130,12,230,40,30.0,0.92362124,2.0625186,0.8823708
42,120,12,230,20,50.0,0.93753535,2.758308,0.88236916
42,150,22,320,80,40.0,0.9116911,1.4661276,0.88236856
50,160,12,60,40,60.0,0.96237314,4.0007887,0.88235736
42,270,12,240,40,40.0,0.9206253,1.9134208,0.8823569
42,300,42,260,120,60.0,0.9086947,1.3170298,0.8823541
42,140,22,210,60,70.0,0.9206215,1.9134208,0.8823531
50,260,12,230,60,60.0,0.912667,1.5158268,0.88235044
42,310,2,300,100,60.0,0.9285684,2.3110147,0.8823481
50,340,12,230,100,30.0,0.9106755,1.4164283,0.882347
50,80,42,220,120,60.0,0.9365189,2.7086086,0.8823467
32,310,22,220,20,50.0,0.9265758,2.2116163,0.8823434
50,310,22,320,100,70.0,0.9047066,1.118233,0.8823419
50,150,50,300,100,50.0,0.90669453,1.2176313,0.8823419
32,110,32,310,60,70.0,0.92557716,2.161917,0.8823388
50,330,12,220,20,60.0,0.93650717,2.7086086,0.88233495
22,310,50,190,120,60.0,0.91264933,1.5158268,0.8823328
42,110,2,330,100,70.0,0.92954606,2.360714,0.8823318
32,300,2,190,60,50.0,0.9553884,3.6528943,0.88233054
50,130,12,230,120,50.0,0.91861093,1.8140223,0.8823305
12,340,12,230,20,60.0,0.93351346,2.559511,0.88232327
50,100,32,240,40,70.0,0.9374892,2.758308,0.882323
50,350,22,260,20,50.0,0.92754203,2.2613153,0.8823157
50,120,32,330,80,70.0,0.91958064,1.8637215,0.8823062
50,120,2,350,40,70.0,0.94741154,3.2553003,0.8823055
42,330,50,210,20,50.0,0.9255432,2.161917,0.88230485
50,120,42,260,120,40.0,0.9165963,1.7146238,0.88230383
22,250,50,200,80,50.0,0.9106234,1.4164283,0.8822948
42,140,32,280,40,60.0,0.919566,1.8637215,0.8822915
50,290,32,280,80,70.0,0.9066387,1.2176313,0.882286
42,140,50,220,100,70.0,0.9135932,1.5655261,0.8822827
42,310,12,240,20,60.0,0.93347156,2.559511,0.88228136
22,330,12,60,60,60.0,0.95136094,3.4540973,0.88227904
32,350,12,250,60,50.0,0.9195534,1.8637215,0.882279
42,320,12,250,60,50.0,0.91756326,1.764323,0.88227683
50,100,32,310,100,70.0,0.9185564,1.8140223,0.882276
50,290,12,230,120,60.0,0.9086164,1.3170298,0.8822758
32,130,22,240,100,70.0,0.919548,1.8637215,0.88227355
32,130,50,320,60,70.0,0.9265047,2.2116163,0.88227236
42,100,22,330,60,70.0,0.92749846,2.2613153,0.8822721
12,320,12,250,40,50.0,0.9215319,1.96312,0.88226956
42,260,12,240,40,60.0,0.9145709,1.6152253,0.8822664
32,330,42,220,20,60.0,0.9284832,2.3110147,0.88226295
50,130,32,250,100,60.0,0.91455877,1.6152253,0.88225424
42,100,42,280,120,70.0,0.9145566,1.6152253,0.8822521
50,130,2,310,20,70.0,0.95232725,3.5037966,0.8822513
50,140,12,240,60,70.0,0.9225075,2.0128193,0.88225114
42,290,22,260,40,40.0,0.9125657,1.5158268,0.8822492
50,100,50,200,80,60.0,0.9244853,2.1122177,0.88224095
50,330,12,230,20,30.0,0.9205054,1.9134208,0.88223696
2,330,12,220,20,50.0,0.9364081,2.7086086,0.88223594
32,250,12,230,80,60.0,0.9145385,1.6152253,0.882234
42,160,32,320,80,40.0,0.91055995,1.4164283,0.88223135
42,130,12,240,100,50.0,0.920499,1.9134208,0.88223064
42,100,50,210,100,60.0,0.9194972,1.8637215,0.8822227
50,130,42,210,120,70.0,0.91154355,1.4661276,0.882221
22,320,12,230,40,60.0,0.9194946,1.8637215,0.88222015
32,270,50,330,100,40.0,0.8996136,0.86973673,0.8822189
42,240,12,230,40,50.0,0.9135272,1.5655261,0.8822167
42,300,42,230,120,60.0,0.90855163,1.3170298,0.882211
32,300,2,310,100,60.0,0.92743725,2.2613153,0.88221097
22,330,12,230,60,30.0,0.91152525,1.4661276,0.88220274
42,280,50,330,100,50.0,0.8985994,0.8200375,0.88219863
42,130,42,250,80,50.0,0.9105256,1.4164283,0.8821971
32,130,42,290,100,70.0,0.918475,1.8140223,0.8821945
50,300,32,310,120,60.0,0.90256995,1.0188345,0.88219327
42,300,22,310,100,30.0,0.9075387,1.2673306,0.88219213
32,140,2,310,120,60.0,0.9363637,2.7086086,0.8821915
50,310,42,290,100,60.0,0.90356,1.0685337,0.8821893
50,110,22,260,80,50.0,0.9184672,1.8140223,0.8821868
50,320,50,190,80,50.0,0.9144903,1.6152253,0.88218576
32,270,12,230,100,40.0,0.9144881,1.6152253,0.88218355
42,170,22,280,40,70.0,0.91746795,1.764323,0.88218147
42,120,42,320,100,60.0,0.91249686,1.5158268,0.88218033
2,250,12,230,120,30.0,0.9184597,1.8140223,0.88217926
50,290,32,280,100,70.0,0.90652907,1.2176313,0.88217646
32,320,12,240,40,50.0,0.9194505,1.8637215,0.8821761
42,120,2,280,100,60.0,0.9492695,3.3546987,0.8821755
50,160,32,280,60,70.0,0.9184544,1.8140223,0.88217396
42,110,12,210,80,70.0,0.9273999,2.2613153,0.88217354
12,320,22,260,120,30.0,0.9095071,1.3667291,0.8821725
50,130,42,210,40,70.0,0.92342216,2.0625186,0.8821718
42,140,22,240,100,60.0,0.91447604,1.6152253,0.8821716
50,310,42,240,120,60.0,0.9085079,1.3170298,0.8821673
50,120,12,290,100,70.0,0.9194403,1.8637215,0.8821659
42,320,12,230,20,30.0,0.9194403,1.8637215,0.88216585
42,150,42,290,100,40.0,0.9104895,1.4164283,0.88216096
32,120,2,300,100,60.0,0.9393135,2.8577063,0.88215935
50,310,12,250,40,60.0,0.923402,2.0625186,0.8821516
42,110,42,250,120,70.0,0.9164419,1.7146238,0.88214946
50,120,50,260,100,50.0,0.9104742,1.4164283,0.8821456
32,330,22,260,20,60.0,0.91842604,1.8140223,0.8821456
32,190,50,330,100,50.0,0.9035161,1.0685337,0.88214546
42,90,12,60,100,70.0,0.9571884,3.7522926,0.8821426
42,130,42,240,80,60.0,0.918423,1.8140223,0.88214254
32,130,2,320,120,70.0,0.92537874,2.161917,0.8821404
50,290,50,210,100,60.0,0.903511,1.0685337,0.88214034
50,150,32,310,80,30.0,0.9064898,1.2176313,0.8821371
42,350,12,230,40,50.0,0.92438143,2.1122177,0.88213706
50,310,22,260,60,40.0,0.9114537,1.4661276,0.8821312
50,130,22,320,20,70.0,0.93331903,2.559511,0.8821288
42,140,32,330,100,60.0,0.9084689,1.3170298,0.88212836
42,120,42,210,100,60.0,0.9193967,1.8637215,0.8821223
42,140,12,260,100,70.0,0.91641444,1.7146238,0.8821219
50,150,12,230,120,50.0,0.91740745,1.764323,0.88212097
32,120,2,290,120,70.0,0.929335,2.360714,0.8821207
42,300,22,310,20,70.0,0.9134306,1.5655261,0.8821201
50,90,32,290,60,70.0,0.93529546,2.6589093,0.8821173
32,350,22,260,20,40.0,0.9243606,2.1122177,0.8821162
50,320,12,240,40,70.0,0.92237085,2.0128193,0.88211447
42,120,12,290,120,70.0,0.9193869,1.8637215,0.8821125
32,350,50,200,20,60.0,0.93528455,2.6589093,0.88210636
50,130,22,310,100,40.0,0.91539955,1.6649246,0.88210106
50,100,42,350,60,70.0,0.9283172,2.3110147,0.8820969
50,160,42,310,100,50.0,0.90346754,1.0685337,0.8820969
32,310,32,280,120,70.0,0.907441,1.2673306,0.88209444
42,150,32,310,20,70.0,0.9322892,2.5098116,0.88209295
42,160,32,320,60,70.0,0.9173772,1.764323,0.88209075
42,140,50,330,120,30.0,0.9004774,0.919436,0.8820887
42,130,22,250,60,50.0,0.9173715,1.764323,0.8820851
42,150,50,200,120,40.0,0.9104088,1.4164283,0.88208026
50,130,50,270,100,60.0,0.9123957,1.5158268,0.8820792
50,130,22,250,100,60.0,0.9153773,1.6649246,0.8820788
32,120,50,310,60,70.0,0.92531085,2.161917,0.8820725
22,280,32,320,100,50.0,0.9014543,0.96913517,0.8820716
2,260,50,190,80,50.0,0.9302788,2.4104133,0.88207054
50,150,42,220,120,60.0,0.91039705,1.4164283,0.8820685
42,310,50,230,80,50.0,0.91138655,1.4661276,0.88206404
22,250,50,200,120,40.0,0.90641564,1.2176313,0.88206303
42,160,22,250,80,60.0,0.91138226,1.4661276,0.8820597
32,300,22,260,60,40.0,0.9093932,1.3667291,0.8820586
12,310,12,230,40,30.0,0.9163478,1.7146238,0.88205534
42,180,50,200,20,70.0,0.9143596,1.6152253,0.8820551
50,120,32,280,80,40.0,0.91435844,1.6152253,0.882054
42,110,50,200,60,60.0,0.9193238,1.8637215,0.8820494
42,290,22,270,120,70.0,0.9044133,1.118233,0.8820486
42,110,50,260,60,70.0,0.933238,2.559511,0.88204783
12,120,22,280,20,30.0,0.92628014,2.2116163,0.88204783
32,320,50,200,100,60.0,0.91037565,1.4164283,0.8820471
32,300,22,310,40,60.0,0.90441054,1.118233,0.88204587
32,340,12,240,20,60.0,0.9332304,2.559511,0.8820402
50,330,50,240,120,60.0,0.90539485,1.1679322,0.8820362
50,120,50,290,80,40.0,0.9093693,1.3667291,0.8820347
42,140,12,250,120,60.0,0.9173174,1.764323,0.88203096
42,250,12,60,60,60.0,0.95310014,3.5534956,0.88203025
50,120,50,280,100,50.0,0.9093601,1.3667291,0.88202554
50,110,50,210,100,60.0,0.9173117,1.764323,0.8820253
22,250,12,230,100,30.0,0.91234046,1.5158268,0.88202393
50,320,50,190,100,60.0,0.9083536,1.3170298,0.882013
12,310,12,240,40,50.0,0.91928524,1.8637215,0.8820108
22,310,12,230,100,40.0,0.9133199,1.5655261,0.8820094
50,290,22,240,120,70.0,0.9063615,1.2176313,0.88200885
50,130,22,270,80,70.0,0.9172927,1.764323,0.8820062
42,340,50,200,60,50.0,0.9113281,1.4661276,0.8820056
42,160,22,320,100,60.0,0.9083366,1.3170298,0.881996
50,310,22,280,120,60.0,0.9073425,1.2673306,0.88199586
32,290,12,230,100,30.0,0.91330624,1.5655261,0.88199574
42,330,2,310,120,60.0,0.9222519,2.0128193,0.8819955
50,120,2,340,60,70.0,0.939149,2.8577063,0.8819949
50,120,2,240,60,70.0,0.94213045,3.006804,0.88199437
42,140,22,240,40,60.0,0.9162828,1.7146238,0.8819903
42,120,32,220,60,70.0,0.9272062,2.2613153,0.88197994
42,330,50,200,60,50.0,0.9113,1.4661276,0.88197744
22,300,12,230,60,40.0,0.9142745,1.6152253,0.88197005
12,240,50,170,120,60.0,0.9132791,1.5655261,0.8819686
50,120,12,210,80,50.0,0.9222228,2.0128193,0.8819664
32,130,50,230,120,60.0,0.91923904,1.8637215,0.8819646
32,300,32,310,100,30.0,0.90134597,0.96913517,0.88196325
42,140,22,200,120,70.0,0.91028833,1.4164283,0.8819598
50,330,42,260,20,50.0,0.9182391,1.8140223,0.88195866
50,120,12,240,100,30.0,0.91823727,1.8140223,0.8819568
50,90,22,270,40,70.0,0.9420871,3.006804,0.88195103
50,130,22,310,100,30.0,0.9092799,1.3667291,0.8819453
42,110,50,150,120,70.0,0.9172313,1.764323,0.88194484
32,110,50,210,120,70.0,0.9162318,1.7146238,0.88193935
50,100,22,310,100,60.0,0.9182154,1.8140223,0.88193494
22,350,42,200,120,70.0,0.90926605,1.3667291,0.8819315
50,150,32,310,120,50.0,0.91025937,1.4164283,0.88193077
32,340,12,250,40,50.0,0.9241733,2.1122177,0.881929
50,340,12,220,20,50.0,0.93112826,2.4601123,0.88192606
50,310,12,60,100,70.0,0.94404775,3.1062026,0.88192374
42,110,12,250,120,70.0,0.92117906,1.96312,0.88191664
50,120,22,240,60,50.0,0.9181878,1.8140223,0.88190734
50,110,42,230,80,70.0,0.92514503,2.161917,0.8819067
12,240,50,190,120,70.0,0.91421056,1.6152253,0.88190603
50,350,50,200,80,50.0,0.9102341,1.4164283,0.8819055
12,250,42,220,120,70.0,0.9152039,1.6649246,0.88190544
42,140,32,340,100,40.0,0.9072452,1.2673306,0.8818986
2,240,12,230,20,50.0,0.9281169,2.3110147,0.8818966
50,150,22,250,60,60.0,0.9161888,1.7146238,0.88189626
32,300,42,210,120,60.0,0.9102183,1.4164283,0.88188976
32,250,12,230,60,30.0,0.91319317,1.5655261,0.88188267
50,160,42,280,40,70.0,0.91418564,1.6152253,0.8818811
42,310,42,270,20,50.0,0.9141787,1.6152253,0.8818742
22,320,50,200,80,60.0,0.91417736,1.6152253,0.8818729
42,120,22,320,60,40.0,0.9092041,1.3667291,0.88186955
50,310,22,260,60,30.0,0.9131779,1.5655261,0.88186735
50,350,42,270,120,60.0,0.9042318,1.118233,0.8818672
32,330,50,190,120,60.0,0.90920174,1.3667291,0.8818671
22,320,12,240,80,60.0,0.917151,1.764323,0.8818645
50,120,12,290,80,70.0,0.9231108,2.0625186,0.88186044
42,120,22,330,100,70.0,0.91714424,1.764323,0.88185775
42,130,42,50,60,50.0,0.98672265,5.24327,0.8818572
50,150,32,320,80,30.0,0.9022335,1.0188345,0.8818568
42,310,42,290,20,50.0,0.91017765,1.4164283,0.88184905
32,130,32,320,60,40.0,0.9062004,1.2176313,0.88184774
2,320,12,230,40,30.0,0.92110974,1.96312,0.8818473
50,130,50,170,60,60.0,0.911168,1.4661276,0.8818454
50,130,22,260,40,60.0,0.9191176,1.8637215,0.8818432
50,330,22,250,120,60.0,0.9081798,1.3170298,0.8818392
32,290,50,330,100,40.0,0.9002259,0.919436,0.8818372
50,130,50,200,100,40.0,0.9151351,1.6649246,0.8818366
42,310,42,210,20,50.0,0.92706245,2.2613153,0.8818361
42,300,22,310,60,30.0,0.9071824,1.2673306,0.88183576
42,290,50,200,100,30.0,0.9051933,1.1679322,0.8818347
42,120,50,240,80,60.0,0.9181142,1.8140223,0.88183373
50,320,42,260,20,50.0,0.91612303,1.7146238,0.8818306
50,110,12,230,120,70.0,0.91910285,1.8637215,0.88182837
42,160,42,310,120,40.0,0.90518385,1.1679322,0.8818252
42,310,32,310,20,70.0,0.9031958,1.0685337,0.8818251
12,220,42,200,120,70.0,0.91611737,1.7146238,0.8818249
42,310,22,280,20,60.0,0.91611665,1.7146238,0.8818242
12,270,12,230,100,30.0,0.91313386,1.5655261,0.88182336
42,130,50,330,80,50.0,0.90617126,1.2176313,0.88181865
50,150,42,310,120,40.0,0.9051739,1.1679322,0.88181525
32,290,12,60,60,60.0,0.95586437,3.7025933,0.8818125
42,140,42,270,60,40.0,0.90814865,1.3170298,0.88180804
42,120,12,310,60,70.0,0.9310086,2.4601123,0.8818063
42,130,42,270,60,60.0,0.9121217,1.5158268,0.8818052
32,320,22,310,120,70.0,0.90317404,1.0685337,0.88180333
50,340,12,230,80,50.0,0.9141078,1.6152253,0.88180333
50,120,32,300,60,60.0,0.91708535,1.764323,0.88179886
50,150,12,230,100,50.0,0.9170852,1.764323,0.8817987
32,140,50,200,80,60.0,0.9170829,1.764323,0.8817965
42,310,22,290,120,60.0,0.904159,1.118233,0.8817944
50,120,2,340,40,70.0,0.94491196,3.1559017,0.881794
42,290,32,310,100,30.0,0.9031624,1.0685337,0.8817917
42,120,42,310,120,40.0,0.9150894,1.6649246,0.88179094
50,310,12,240,120,60.0,0.9101187,1.4164283,0.8817901
42,140,42,200,60,60.0,0.91210026,1.5158268,0.8817837
42,160,42,260,40,70.0,0.9170683,1.764323,0.8817819
42,110,32,310,120,70.0,0.91507983,1.6649246,0.88178134
12,280,12,230,100,40.0,0.9130891,1.5655261,0.8817786
50,290,50,330,120,30.0,0.8981781,0.8200375,0.88177735
42,310,50,140,120,70.0,0.90811664,1.3170298,0.88177603
32,130,12,240,80,70.0,0.9220282,2.0128193,0.8817718
32,310,12,250,100,60.0,0.91407555,1.6152253,0.881771
42,110,42,160,80,70.0,0.9210331,1.96312,0.8817707
42,310,22,280,20,70.0,0.91606236,1.7146238,0.88176984
50,340,12,230,60,30.0,0.91208255,1.5158268,0.881766
50,150,50,200,100,40.0,0.9140702,1.6152253,0.88176566
50,310,2,290,120,70.0,0.9170498,1.764323,0.8817634
42,310,50,250,120,70.0,0.90512115,1.1679322,0.8817625
2,160,12,60,60,60.0,0.9826503,5.0444727,0.88176084
42,120,22,310,20,70.0,0.9399076,2.9074056,0.88175946
50,140,22,300,20,70.0,0.93592876,2.7086086,0.88175654
42,130,22,290,80,60.0,0.91505206,1.6649246,0.88175356
42,270,50,330,100,40.0,0.8981535,0.8200375,0.8817528
50,100,2,320,40,70.0,0.9498395,3.404398,0.8817515
50,130,22,260,100,40.0,0.91902596,1.8637215,0.8817515
32,300,22,310,60,30.0,0.9061036,1.2176313,0.881751
50,330,50,250,20,50.0,0.9190225,1.8637215,0.8817481
22,270,12,230,40,40.0,0.9150427,1.6649246,0.8817442
32,240,12,230,60,60.0,0.91305417,1.5655261,0.8817436
42,310,42,290,100,60.0,0.9031114,1.0685337,0.88174075
42,140,2,190,60,70.0,0.9458505,3.205601,0.8817385
50,120,12,240,20,50.0,0.93392086,2.6092103,0.88173664
42,140,22,230,100,70.0,0.91404,1.6152253,0.8817355
32,250,12,230,60,60.0,0.9110579,1.4661276,0.8817353
42,280,12,240,80,60.0,0.9160259,1.7146238,0.88173336
50,130,50,270,40,70.0,0.92397636,2.1122177,0.881732
12,310,12,240,60,60.0,0.9140363,1.6152253,0.88173175
32,140,22,260,80,70.0,0.9219768,2.0128193,0.8817204
50,140,22,310,40,70.0,0.92396426,2.1122177,0.88171995
50,280,12,230,80,30.0,0.91302705,1.5655261,0.8817165
42,300,50,330,80,40.0,0.8981168,0.8200375,0.8817161
50,310,22,310,20,60.0,0.9120311,1.5158268,0.8817146
22,320,12,230,100,40.0,0.9130249,1.5655261,0.8817144
50,300,42,180,120,70.0,0.9090486,1.3667291,0.88171405
50,130,12,240,20,60.0,0.9348892,2.6589093,0.881711
32,110,32,280,60,70.0,0.9259432,2.2116163,0.8817109
50,300,12,230,120,50.0,0.9140151,1.6152253,0.8817106
50,120,22,310,120,30.0,0.9080485,1.3170298,0.8817079
50,130,42,300,40,70.0,0.9229578,2.0625186,0.8817074
42,140,12,60,80,50.0,0.9597302,3.9013903,0.88170236
50,290,32,270,100,70.0,0.9060541,1.2176313,0.8817014
42,160,12,230,80,50.0,0.91599256,1.7146238,0.8817001
12,100,32,320,40,30.0,0.9149973,1.6649246,0.8816988
2,180,12,60,60,60.0,0.978606,4.845676,0.88169247
50,150,42,240,40,70.0,0.9169779,1.764323,0.8816914
32,280,12,60,60,60.0,0.9567373,3.7522926,0.8816914
50,300,50,330,120,30.0,0.8980897,0.8200375,0.88168895
42,120,12,90,80,70.0,0.9368543,2.758308,0.8816881
32,320,2,300,120,70.0,0.9169733,1.764323,0.88168687
50,110,50,260,120,70.0,0.91597855,1.7146238,0.8816861
42,310,32,280,60,50.0,0.904049,1.118233,0.8816843
12,120,32,320,40,30.0,0.91000944,1.4164283,0.8816809
42,140,50,290,120,40.0,0.90702736,1.2673306,0.8816807
42,140,50,280,20,70.0,0.9288942,2.360714,0.88167995
22,330,12,230,20,70.0,0.923922,2.1122177,0.8816777
22,280,42,200,120,70.0,0.9129881,1.5655261,0.88167757
50,120,2,280,80,60.0,0.9487706,3.3546987,0.8816766
32,310,32,260,120,70.0,0.9070203,1.2673306,0.88167363
32,120,42,260,60,70.0,0.92689914,2.2613153,0.8816728
42,290,12,220,40,50.0,0.91596496,1.7146238,0.8816725
32,140,12,250,60,70.0,0.9259037,2.2116163,0.8816713
2,320,12,230,120,30.0,0.91795105,1.8140223,0.8816706
50,120,32,290,40,60.0,0.92291903,2.0625186,0.8816687
50,110,42,220,100,70.0,0.9219249,2.0128193,0.8816685
50,120,12,350,60,70.0,0.9229182,2.0625186,0.88166785
42,290,50,200,100,60.0,0.90601873,1.2176313,0.8816661
12,310,2,90,120,40.0,0.99547535,5.690563,0.8816641
42,160,22,250,60,60.0,0.91396743,1.6152253,0.8816629
42,310,12,250,40,40.0,0.92291296,2.0625186,0.8816626
32,300,50,330,60,30.0,0.8990531,0.86973673,0.8816584
22,320,50,230,120,60.0,0.9060105,1.2176313,0.8816579
42,140,50,330,40,60.0,0.9179383,1.8140223,0.88165784
42,160,22,310,40,60.0,0.9229077,2.0625186,0.8816573
50,330,22,260,120,70.0,0.9060095,1.2176313,0.8816569
50,320,32,280,20,50.0,0.9189304,1.8637215,0.881656
42,310,42,220,20,60.0,0.9298606,2.4104133,0.88165236
42,150,22,320,100,70.0,0.9169371,1.764323,0.8816507
42,140,50,250,100,50.0,0.90799093,1.3170298,0.8816503
50,120,12,60,80,40.0,0.97359145,4.59718,0.8816478
50,320,22,280,20,50.0,0.9238898,2.1122177,0.88164544
42,110,2,90,100,70.0,0.9656362,4.199586,0.8816445
50,320,22,280,60,60.0,0.9099721,1.4164283,0.8816435
42,290,50,210,100,70.0,0.9069857,1.2673306,0.88163906
50,120,12,310,120,70.0,0.9159314,1.7146238,0.8816389
32,300,50,190,80,60.0,0.91195214,1.5158268,0.8816356
50,110,2,290,100,70.0,0.9358074,2.7086086,0.88163525
50,160,22,320,20,70.0,0.93282056,2.559511,0.88163036
50,310,32,280,60,50.0,0.9049875,1.1679322,0.8816289
42,110,2,290,120,60.0,0.9407651,2.957105,0.88162297
50,350,12,230,40,60.0,0.918897,1.8637215,0.88162255
50,300,2,300,120,60.0,0.92386353,2.1122177,0.88161916
50,290,50,330,80,40.0,0.897025,0.77033824,0.88161826
50,160,2,310,20,70.0,0.95168966,3.5037966,0.88161373
42,310,42,230,20,50.0,0.92285985,2.0625186,0.8816095
12,130,32,280,20,30.0,0.92186314,2.0128193,0.88160676
50,130,42,290,120,40.0,0.9089404,1.3667291,0.8816058
50,130,22,260,120,50.0,0.91390556,1.6152253,0.88160104
50,110,22,260,40,30.0,0.9268268,2.2613153,0.88160044
42,290,22,250,120,70.0,0.90595126,1.2176313,0.88159865
42,310,22,270,100,70.0,0.9089285,1.3667291,0.88159394
32,310,22,260,100,60.0,0.9089222,1.3667291,0.8815876
32,290,2,310,120,70.0,0.91687375,1.764323,0.8815873
42,140,50,320,80,40.0,0.90394795,1.118233,0.8815833
50,330,42,210,20,50.0,0.9268034,2.2613153,0.88157713
42,160,32,290,60,70.0,0.91785586,1.8140223,0.8815754
2,290,12,230,20,40.0,0.92480695,2.161917,0.8815686
50,120,32,320,40,30.0,0.9118839,1.5158268,0.88156736
42,130,50,310,100,60.0,0.9098912,1.4164283,0.88156265
50,150,32,330,60,70.0,0.91585416,1.7146238,0.8815617
50,160,50,200,60,70.0,0.91585416,1.7146238,0.8815617
50,110,22,300,100,70.0,0.9188358,1.8637215,0.8815614
42,130,42,310,80,40.0,0.9098879,1.4164283,0.8815593
50,290,22,250,80,70.0,0.90889335,1.3667291,0.8815587
50,310,12,240,40,60.0,0.92081606,1.96312,0.8815537
50,150,22,310,80,30.0,0.9078893,1.3170298,0.8815487
50,340,2,310,120,70.0,0.914847,1.6649246,0.8815485
32,320,42,220,120,70.0,0.90688884,1.2673306,0.88154227
42,100,22,290,120,60.0,0.92179817,2.0128193,0.8815418
32,120,42,290,40,70.0,0.9267675,2.2613153,0.88154125
2,320,42,220,20,50.0,0.9377,2.808007,0.8815398
42,110,42,240,120,70.0,0.91781914,1.8140223,0.8815387
50,290,22,250,20,60.0,0.9237817,2.1122177,0.8815373
32,130,42,220,100,70.0,0.9198022,1.9134208,0.88153374
42,320,22,310,80,70.0,0.9019104,1.0188345,0.88153374
22,340,50,200,100,60.0,0.907874,1.3170298,0.8815334
50,130,22,310,120,60.0,0.9187938,1.8637215,0.8815194
12,300,12,230,120,30.0,0.9118356,1.5158268,0.8815191
42,120,12,280,120,70.0,0.9177947,1.8140223,0.88151425
32,350,2,310,100,70.0,0.92077434,1.96312,0.8815119
12,310,12,250,20,50.0,0.9297195,2.4104133,0.8815112
22,250,12,230,60,60.0,0.91281956,1.5655261,0.881509
12,270,12,230,80,40.0,0.9157995,1.7146238,0.88150704
50,100,2,100,80,70.0,0.9615194,4.0007887,0.88150364
42,300,22,310,40,60.0,0.9068501,1.2673306,0.8815035
50,130,42,310,80,30.0,0.90188015,1.0188345,0.88150346
50,330,22,220,20,50.0,0.9287167,2.360714,0.88150245
50,340,42,220,20,60.0,0.9277224,2.3110147,0.8815021
50,130,42,290,80,70.0,0.9167882,1.764323,0.8815018
50,120,42,210,40,60.0,0.9177816,1.8140223,0.8815012
32,140,50,200,60,70.0,0.92672414,2.2613153,0.88149786
42,340,50,200,60,60.0,0.91280735,1.5655261,0.88149685
42,160,50,250,120,50.0,0.9128064,1.5655261,0.88149583
32,310,50,270,80,60.0,0.904853,1.1679322,0.88149434
32,150,50,210,120,60.0,0.9137986,1.6152253,0.8814941
42,160,32,310,80,40.0,0.9128036,1.5655261,0.8814931
32,350,22,260,80,60.0,0.9137975,1.6152253,0.88149303
42,120,2,110,120,70.0,0.9565323,3.7522926,0.8814865
50,120,32,290,20,70.0,0.9336686,2.6092103,0.8814844
42,150,50,290,60,40.0,0.90484285,1.1679322,0.8814842
42,90,12,230,60,70.0,0.9326734,2.559511,0.8814832
12,320,50,200,100,40.0,0.90981156,1.4164283,0.881483
50,140,32,310,100,50.0,0.9058352,1.2176313,0.8814826
42,140,22,220,100,70.0,0.91279,1.5655261,0.8814795
