trial,fast_buy,slow_buy,fast_sell,slow_sell,Sortino,CAGR,Sharpe,MDD,MDD_Entry,Trades_Yr,Penalized
901,49,117,50,334,0.9618909210881712,0.285534910177639,0.670317709544916,-0.9449245681471441,-0.6257690665962812,13.203554284547034,0.6978198353972305
902,48,333,49,350,0.9292810945173192,0.2684317506036935,0.6492430686932387,-0.928550655771872,-0.49597048697196,1.6214891226636707,0.8968513120640458
903,46,320,47,340,0.9479296862003436,0.2774938432347933,0.6611730764892169,-0.8917923173266807,-0.4749086862228318,2.599530180778266,0.8959390825847783
904,50,339,50,323,0.9100515904873173,0.2585718659684786,0.6365440067903112,-0.9352738626689442,-0.5794608764503311,1.6214891226636707,0.8776218080340439
905,48,350,48,332,0.9216552550277362,0.2641479565184497,0.643736414120552,-0.9247087382573568,-0.5347471403064489,2.4451026452864877,0.8727532021220064
906,49,326,49,345,0.9443690823135097,0.27601520786130873,0.6592305106518729,-0.9083781773671534,-0.5310950580792146,2.4451026452864877,0.8954670294077799
907,43,343,47,336,0.9445643496384324,0.27569329898689876,0.6588132570171586,-0.9103622124482438,-0.5067566097807465,1.6214891226636707,0.912134567185159
908,50,335,50,326,0.9307147848429993,0.26900649508238983,0.6501226569816444,-0.9215688698263502,-0.5301917293535388,1.2096823613522623,0.9065211376159541
909,47,312,48,350,0.9479787587787988,0.2776084691786982,0.6612423943103906,-0.9008998627562721,-0.5104071797893721,3.4231437034010828,0.8795158847107771
910,49,345,49,341,0.9419020121774819,0.2748077311466621,0.6576759774379971,-0.9110936487252814,-0.5195572138313465,0.952303135532632,0.9228559494668293
911,48,331,50,331,0.9422371709318614,0.2747962574616374,0.6576101875922273,-0.9015278055802965,-0.514425351399162,1.0552548258604841,0.9211320744146517
912,50,340,46,344,0.9315082934980189,0.26911317721922856,0.650258929580202,-0.9191942575572732,-0.5767928562722147,1.5185374323358187,0.9011375448513025
913,46,324,47,337,0.9508064425747536,0.27902098685207277,0.6631412831434788,-0.9046331175336506,-0.4732767939650775,1.9303441936472272,0.912199558701809
914,49,336,48,320,0.9273681326439225,0.2674957559637414,0.6482506219590386,-0.928001198104415,-0.5481890768183215,1.827392503319375,0.890820282577535
915,47,330,32,153,0.670067816327029,0.145555515804475,0.4740752401122786,-0.9474100974753062,-0.8722622858708429,28.543356143397,0.0992006934590891
916,48,345,50,327,0.9253608085716141,0.26608884963236434,0.6463273858202159,-0.914896640635367,-0.48686853142312647,1.878868348483301,0.887783441601948
917,50,339,48,344,0.9341202450342428,0.27066098434213504,0.6522818565570423,-0.9219888200308691,-0.4877160809971388,0.900827290368706,0.9161036992268687
918,49,318,50,337,0.9413726863411662,0.2743840156981623,0.6570787722169174,-0.900462350590935,-0.5070632046919921,2.4451026452864877,0.8924706334354364
919,50,346,34,350,0.9172675255741625,0.2620415206573019,0.6412379833268893,-0.8770218793943755,-0.4372800179763784,4.401184761515678,0.829243830343849
920,48,350,49,333,0.9369119559898159,0.2718254730644314,0.6538073908002606,-0.8950427868889377,-0.4777559830093373,2.393626800122562,0.8890394199873647
921,48,325,49,326,0.9340861950613835,0.2709185727485026,0.6527222758110782,-0.9084064096446224,-0.537711848351526,0.8493514452047799,0.9170991661572878
922,49,333,48,342,0.935142551780644,0.2712558522755024,0.653028442270387,-0.9116392707431888,-0.5085008555583965,1.4670615871718926,0.9058013200372061
923,50,339,46,320,0.9352199985025298,0.2708951281320653,0.6526318563223774,-0.9202870464830137,-0.47226568755337106,2.4451026452864877,0.8863179455968
924,49,329,49,345,0.9543694817895944,0.2812609992429531,0.6660812097561959,-0.9051421815449694,-0.49928052051179894,1.9303441936472272,0.9157625979166498
925,45,336,50,331,0.9534692842961813,0.2804781187874905,0.6650154503160957,-0.885600365522182,-0.45869792560221645,1.5700132774997448,0.9220690187461864
926,47,343,49,338,0.9260943482812715,0.2665839338917111,0.6469230531098675,-0.9168124660250765,-0.513992871607799,1.0552548258604841,0.9049892517640618
927,44,130,50,345,0.9729163211260162,0.2919482695579094,0.6786648218463459,-0.9573784338101622,-0.6385004069328848,12.946175058727404,0.7139928199514681
928,50,317,47,350,0.9498190082345983,0.2786989307534844,0.6626982889369363,-0.8989784299739109,-0.5137425064366627,3.3201920130732305,0.8834151679731337
929,48,350,48,316,0.9271307803850823,0.26679333894357504,0.6472763272303175,-0.8994222281443133,-0.4814374791757282,3.4231437034010828,0.8586679063170607
930,47,328,18,337,0.8945890633785226,0.2514409767742525,0.6280839960473543,-0.848330244600487,-0.5022447281364592,7.283832090695537,0.7489124215646119
931,8,262,48,325,0.8613754368446277,0.2339476499886166,0.6037395102642537,-0.9453797047377694,-0.561136651496881,9.034010826269023,0.6806952203192472
932,49,339,50,333,0.9236778544999004,0.26532970706305603,0.6452688629333188,-0.9182501970687915,-0.5237056659731053,0.952303135532632,0.9046317917892477
933,50,322,49,340,0.9408296497098086,0.27413518428270667,0.6568156648923897,-0.9149760397948876,-0.5304916105204203,2.599530180778266,0.8888390460942434
934,46,333,47,328,0.9024950415109858,0.2548445116750613,0.6317146614408772,-0.9255977990918821,-0.5446169730820758,1.003778980696558,0.8824194618970547
935,49,345,46,345,0.9290353904440165,0.26808826566457444,0.6489279217388376,-0.9104212535601025,-0.5244457818994347,1.2611582065161884,0.9038122263136927
936,50,340,49,333,0.9297152724160859,0.26819719712041135,0.6490520632049139,-0.9246775447793932,-0.6038797935542217,1.2611582065161884,0.9044921082857621
937,48,332,50,321,0.9085002217984363,0.25817238773267537,0.6361277706687003,-0.9347548076129231,-0.5723183617756027,1.4670615871718926,0.8791589900549984
938,49,191,50,350,0.9275171200873211,0.26645180355992903,0.6463228379855114,-0.9134044890209206,-0.5680426216000909,7.644163006843019,0.7746338599504607
939,47,325,49,340,0.9307187523416967,0.2690240167688338,0.650106539569417,-0.9138836411280573,-0.5317457725176074,2.1877234194668573,0.8869642839523595
940,48,345,48,341,0.9370068008017481,0.27226222195601224,0.654360317219336,-0.9111195993354146,-0.506574819369059,0.8493514452047799,0.9200197718976525
941,50,336,50,329,0.9412079861261592,0.2741570259518158,0.6568446015801808,-0.8960285192697044,-0.49026467622149794,1.1067306710244103,0.919073372705671
942,49,350,47,339,0.9457644810431879,0.2764962291768096,0.6598883344910599,-0.8855397050704353,-0.45558657122534707,2.3421509549586355,0.8989214619440151
943,50,340,45,345,0.9448296602338339,0.2758689187681693,0.6590733244934276,-0.9196947212555804,-0.5794139547968659,1.9303441936472272,0.9062227763608893
944,30,329,50,313,0.8988496682557021,0.25282964639319605,0.628955558586086,-0.9100508556666437,-0.5663976284168364,4.555612297007456,0.807737422315553
945,49,313,48,333,0.9462838481627173,0.276655818042979,0.6601031728623251,-0.8947863878908286,-0.4870564036282692,2.54805433561434,0.8953227614504304
946,48,335,49,323,0.916719219169898,0.26239475729842066,0.6417192572478654,-0.9177661089109909,-0.5492127170406993,1.3641098968440406,0.8894370212330172
947,47,344,48,280,0.900225637799396,0.25257412563538906,0.6287358151684502,-0.8839484456415732,-0.5906064551334316,8.622204064957614,0.7277815565002437
948,42,323,49,335,0.935896692061462,0.2713590221823414,0.6531068622013447,-0.897903947316242,-0.5501148979873955,2.2391992646307837,0.8911127067688464
949,12,332,47,345,0.9464030139635008,0.27670835210574807,0.6597762323410999,-0.888291941460403,-0.49278571013557537,8.210397303646205,0.7821950678905767
950,50,340,50,318,0.8925026776549004,0.2498730863264298,0.6251210541011719,-0.9431162596919611,-0.6380207883392177,2.3421509549586355,0.8456596585557277
951,48,345,50,350,0.9205905994307951,0.26396956745179323,0.6434110405817245,-0.9284294171887671,-0.467443654474619,0.952303135532632,0.9015445367201425
952,46,327,49,325,0.9396725574390653,0.2737432187694877,0.6564129070630415,-0.9029803932596662,-0.46866535923682473,1.1582065161883364,0.9165084271152986
953,49,336,46,338,0.9080342267275897,0.2570339616719661,0.6343670347956725,-0.9347543080936329,-0.5787225269704822,1.4670615871718926,0.8786929949841519
954,50,320,45,330,0.9167126471319249,0.2620237385480131,0.6412605494797682,-0.920112467799105,-0.4941110219988002,2.393626800122562,0.8688401111294737
955,49,350,48,345,0.928941905921219,0.26824014805008733,0.6490860800657164,-0.9228824222343028,-0.4748112371634219,1.5700132774997448,0.8975416403712241
956,47,341,49,336,0.9215792772413209,0.26421085915239173,0.6437962633455158,-0.9240910182448189,-0.5431214853494961,1.1067306710244103,0.8994446638208328
957,48,332,50,350,0.9139661839108937,0.2604958684301122,0.6388452869154325,-0.9299511934754318,-0.49943548398769166,1.9303441936472272,0.8753593000379492
958,50,337,47,340,0.9440194144603004,0.27553895426083463,0.6586595818036608,-0.8998883446369036,-0.49472826628705424,1.4155857420079665,0.915707699620141
959,49,327,43,309,0.9212950024356421,0.26380648706632304,0.6434256048954134,-0.9302333174002411,-0.6424568883987758,2.8054335614339703,0.8651863312069628
960,47,344,49,329,0.9367133925211092,0.27207441953599454,0.6541454263490486,-0.9203901142526214,-0.5401603117028977,1.6214891226636707,0.9042836100678358
961,50,318,48,317,0.9427125973690855,0.27558378630029834,0.6590975943109689,-0.9086051057225532,-0.5070630936499436,1.0552548258604841,0.9216075008518758
962,48,332,50,343,0.9291831382086326,0.2682812762819078,0.6491159168260662,-0.9164946720898314,-0.5140667981969385,1.5700132774997448,0.8977828726586378
963,49,340,49,334,0.9325500480748179,0.2696875863912236,0.6509971918013893,-0.915188675091513,-0.583413945548475,0.952303135532632,0.9135039853641652
964,48,345,47,322,0.8993095173205078,0.2530056415737916,0.6291695414899015,-0.9131359251381613,-0.4831678822130414,2.2906751097947096,0.8534960151246136
965,50,297,42,345,0.91259381108673,0.2590560497219454,0.6371472978951581,-0.9046804295324178,-0.5383821175023173,4.401184761515678,0.8245701158564165
966,49,325,26,327,0.9016126219565761,0.2541128036728322,0.6308330575189034,-0.9228829014034634,-0.662352879952885,6.614646103564499,0.7693196998852861
967,46,350,21,339,0.9101400689070659,0.25859350258999636,0.6370108443728079,-0.8964972910762834,-0.49078166431339854,7.077928710039833,0.7685814947062692
968,45,305,48,333,0.948728068179763,0.2778432251649059,0.6615785662625151,-0.8879871077331003,-0.4742971485183123,2.856909406597896,0.891589880047805
969,50,335,50,345,0.9624989752577668,0.28545159097084505,0.6714113091338287,-0.9047482450330109,-0.46349772995239846,1.3641098968440406,0.935216777320886
970,47,314,50,326,0.9424409604710791,0.2747086283589737,0.6575056736132372,-0.8983424446753424,-0.5580457308765195,1.4670615871718926,0.9130997287276412
971,49,322,50,335,0.9394153168333873,0.2734596015488744,0.6559034791991354,-0.9044195519781986,-0.5069259554154599,2.033295883975079,0.8987493991538857
972,50,328,50,341,0.9398469153322799,0.27360989074237185,0.6560992368479829,-0.9139976039624175,-0.5336384522471808,1.775916658155449,0.9043285821691709
973,48,331,50,315,0.9225181361241737,0.26494025810766475,0.6449515683352887,-0.9273958917846371,-0.5314375544836731,1.9303441936472272,0.8839112522512291
974,49,143,49,331,0.9149428746402778,0.25972170931013694,0.6372945021174672,-0.9411389380767269,-0.6787961173278947,11.350423858645696,0.6879343974673638
975,48,324,49,338,0.9409129436869537,0.27432362951639067,0.6570147688473967,-0.9081547827479314,-0.5092581243195244,2.1877234194668573,0.8971584752976165
976,50,334,50,323,0.924545828114393,0.266056031110953,0.6463686251430024,-0.9199826192861499,-0.5428426643357172,1.3641098968440406,0.8972636301775122
977,46,330,50,330,0.9476815359805202,0.27748664148308233,0.6611294422445576,-0.8830023196839154,-0.48282446554439296,1.3641098968440406,0.9203993380436394
978,48,336,48,342,0.9317513043458621,0.26954535093782384,0.6508087077113122,-0.9192680864006673,-0.5575080136290333,1.1067306710244103,0.9096166909253739
979,50,320,12,142,0.5766891782589754,0.10859112607194743,0.4132687012416831,-0.9690332883155673,-0.9067190147707707,32.97027882749464,-0.08271639829091737
980,49,336,49,335,0.9372825466707257,0.2721615838109037,0.6542149145277362,-0.9115124562517475,-0.5116755916207136,0.7978756000408539,0.9213250346699087
981,47,328,50,345,0.9558997011932648,0.28194911795718247,0.6668456370951111,-0.9153980199592588,-0.4932639543757328,2.1877234194668573,0.9121452328039277
982,15,337,46,320,0.9220356854280961,0.2646248361567247,0.644396910664958,-0.9142969854012145,-0.5592280395920014,6.9749770197119805,0.7825361450338565
983,49,327,49,327,0.9462427361432024,0.2767787418298946,0.6602637810183808,-0.9061489896906123,-0.5069897204644807,0.7978756000408539,0.9302852241423853
984,50,311,50,340,0.9329138071378996,0.26997882658960526,0.6513983452136434,-0.9205602991834747,-0.560682789405938,3.0628127872536006,0.8716575513928276
985,48,320,48,307,0.9209389051344034,0.26407519785252265,0.6439658695727303,-0.906840829447874,-0.5149490783061483,2.2391992646307837,0.8761549198417877
986,47,332,48,350,0.9313066451919825,0.26930998085381486,0.6504688299567057,-0.9219379447557554,-0.5569564959288542,1.827392503319375,0.894758795125595
987,49,340,47,168,0.8129848899412367,0.2091680281430086,0.5692907878918895,-0.900297969838326,-0.7823944236359803,24.73414360126647,0.31830201791590734
988,50,335,49,335,0.956577811790193,0.2821124866687157,0.6671895323483942,-0.8943472600476559,-0.45394960156727193,0.952303135532632,0.9375317490795403
989,50,324,46,324,0.9499892645819442,0.27862929648581947,0.6627328322097931,-0.8885148209788971,-0.4983276222786097,1.775916658155449,0.9144709314188353
990,50,279,47,315,0.9344762542029011,0.2706153416787964,0.6526321568495067,-0.865105175091329,-0.3995136079135405,2.2391992646307837,0.8896922689102855
991,50,316,48,332,0.9449624449986046,0.27591585370342764,0.6590937027756628,-0.8953317785174899,-0.5050544125219316,2.1362475743029314,0.902237493512546
992,50,328,45,327,0.9482464967645476,0.27751654827982986,0.6612869344658376,-0.882046671557834,-0.49465879037892635,1.9818200388111533,0.9086100959883245
993,50,332,48,321,0.95029938931227,0.27955830511489244,0.6642088537800171,-0.910103780787186,-0.45185699451407735,1.5700132774997448,0.9188991237622751
994,50,109,49,334,0.9172763891322165,0.26202788413124956,0.6404101283506545,-0.9527601733662352,-0.7212428816234083,13.718312736186295,0.6429101344084907
995,49,321,47,330,0.915343960509782,0.2613602010402267,0.6403559154557027,-0.9213665747409312,-0.5100322664764845,1.724440812991523,0.8808551442499515
996,49,334,49,318,0.9059744249196149,0.2568381060484273,0.6343644028225339,-0.9271159183350384,-0.5471357416713112,1.724440812991523,0.8714856086597844
997,50,327,49,336,0.938044008510669,0.27264928761291185,0.6548684640982705,-0.9079069429892213,-0.5019626170257675,1.827392503319375,0.9014961584442815
998,35,339,48,326,0.9114484956419248,0.25949822692247526,0.6378287276790828,-0.9222605023409505,-0.5309758443911367,3.0113369420896743,0.8512217568001312
999,49,333,46,332,0.8998833335276673,0.2535799025538936,0.6300468431093196,-0.9280435245169183,-0.5639194551606549,1.4155857420079665,0.8715716186875079
1000,50,343,50,292,0.9077886749977991,0.2566867684824299,0.6341452821636037,-0.8945696024644516,-0.577860753417089,6.820549484220202,0.7713776853133951
1001,49,315,47,337,0.9361686073648114,0.2714895723670121,0.6533838032354269,-0.9045286674205882,-0.5171550771378852,2.8054335614339703,0.8800599361361321
1002,49,337,49,314,0.9236368221944588,0.2654126567883206,0.6454325244780604,-0.9262362682233444,-0.5828066365304256,2.1877234194668573,0.8798823538051216
1003,50,324,49,323,0.9235016769823748,0.26578864815342773,0.6462035424898933,-0.9222573858139563,-0.526392166853845,0.8493514452047799,0.9065146480782792
1004,48,330,31,330,0.9006330485670795,0.2532459312157953,0.6294872839364112,-0.9170622403670384,-0.5781652524125749,4.9159432131549385,0.8023141843039807
1005,49,342,48,340,0.9361163367084281,0.27178611893305726,0.6537521276863038,-0.9139014096310555,-0.5138062204637273,0.8493514452047799,0.9191293078043324
1006,50,336,50,179,0.704890317667305,0.15902704341288398,0.49612482951676057,-0.9275235191329427,-0.8313991278936952,23.34429578184047,0.23800440203049567
1007,48,345,47,338,0.9449627844763435,0.2761250636049015,0.6594105441204889,-0.8981414725738706,-0.4858500138053756,1.1067306710244103,0.9228281710558554
1008,50,228,50,328,0.9665700121805935,0.28689357274698435,0.6731870599496325,-0.8830023196839153,-0.5720544666108884,5.482177509958125,0.856926461981431
1009,25,329,48,319,0.9114745420928791,0.2595721794959447,0.6378886876918987,-0.9345543384152543,-0.5816671536665652,5.070370748646717,0.8100671271199448
1010,48,320,50,309,0.9033806323535415,0.255265093939109,0.632290239280843,-0.9121476440079342,-0.5542677842531409,1.9818200388111533,0.8637442315773184
1011,49,339,49,344,0.9315446592057424,0.2694367270241709,0.6506370081699199,-0.9261953876857851,-0.5777333705136862,0.952303135532632,0.9124985964950897
1012,50,308,49,334,0.9444620021223016,0.2756010737345771,0.6586848635941994,-0.8884481807465057,-0.5376186797303772,2.8054335614339703,0.8883533308936222
1013,48,334,47,341,0.9359128841003059,0.27142637518554413,0.6532568289074785,-0.9018126154242,-0.4807374068163589,1.2611582065161884,0.9106897199699822
1014,47,212,48,192,0.8908514476363163,0.247729515320674,0.6237172433342731,-0.7987010639536839,-0.6344027593917795,4.658563987335309,0.7976801678896102
1015,49,325,44,325,0.9177924211897918,0.26236448384711997,0.6416712199494287,-0.9207823273003566,-0.5856816519704291,2.2906751097947096,0.8719789189938976
1016,49,341,50,303,0.8796794161764891,0.24290049291634475,0.6157407250119117,-0.9068987160269921,-0.5518397456864497,4.401184761515678,0.7916557209461756
1017,50,331,46,335,0.9279322516240182,0.2674611247769365,0.6482205375779536,-0.8948242429637676,-0.48683312151779234,1.827392503319375,0.8913844015576307
1018,48,346,50,345,0.9639923572613975,0.28625499422433887,0.6724267577882479,-0.8958779068648367,-0.474954326061085,0.900827290368706,0.9459758114540234
1019,39,346,48,350,0.9235462548110344,0.26536672685614393,0.6452481626201565,-0.9142225517883417,-0.46107686024758565,2.651006025942192,0.8705261342921905
1020,46,344,50,345,0.9495064910773998,0.2787405035789048,0.6626890663523869,-0.9151404001721083,-0.5242870661189394,1.3641098968440406,0.922224293140519
1021,47,347,49,345,0.9440688946176953,0.2758902258944984,0.6590630129380487,-0.9041814231524661,-0.46792189099079917,1.2096823613522623,0.9198752473906501
1022,45,350,49,350,0.9311337634111765,0.2693974356694697,0.6504941178595205,-0.9265032517052835,-0.47989935500589376,1.4670615871718926,0.9017925316677387
1023,47,344,48,343,0.9408644085239971,0.27426986068379944,0.6569680297191122,-0.9049304855072712,-0.477174425447883,0.7978756000408539,0.92490689652318
1024,48,350,50,342,0.9282224244591687,0.267647453234501,0.6483020051513607,-0.9186010270964124,-0.5330335028062896,1.775916658155449,0.8927040912960598
1025,48,340,46,339,0.9366499202386385,0.271839354609678,0.6538063118794935,-0.9077533580601401,-0.5198914612418357,1.1582065161883364,0.9134857899148717
1026,46,345,50,350,0.9108439178169965,0.25894737680093804,0.6368041297118864,-0.9277786478686115,-0.5043551550490037,1.4155857420079665,0.8825322029768371
1027,18,350,49,345,0.942630004999559,0.27508280825589915,0.657798362902189,-0.8965088612648502,-0.5120257288935266,7.026452864875907,0.8021009477020409
1028,48,340,47,339,0.9364794529323985,0.2717754375086052,0.6537190698074845,-0.9018562339543789,-0.4891991826097478,0.900827290368706,0.9184629071250244
1029,50,339,50,345,0.9591787905375097,0.28362675093086165,0.6690640957429932,-0.9095530877646342,-0.44546659296497737,0.952303135532632,0.940132727826857
1030,50,342,15,350,0.9102307652565603,0.25740670095365625,0.6351903274760711,-0.9421053349692777,-0.7417256726604374,7.90154223266265,0.7521999206033073
1031,50,177,48,345,0.8732259673675459,0.23930148002502438,0.6107782891543172,-0.9724272386860193,-0.7844471484577294,8.82810744561332,0.6966638184552795
1032,50,350,49,350,0.9232372067214307,0.2652799716837919,0.6451534597279894,-0.9260183540069975,-0.47668551735563214,0.7978756000408539,0.9072796947206136
1033,50,343,49,344,0.9400109563330923,0.27381829021266246,0.6563839398879749,-0.9170138348184553,-0.5467908450559624,0.7978756000408539,0.9240534443322752
1034,50,338,47,341,0.9431125790390684,0.2750362385847691,0.6580055028889515,-0.9031866376899668,-0.50304874482291,1.4155857420079665,0.914800864198909
1035,49,345,48,350,0.9364478521078212,0.27197928429369433,0.6539670682211833,-0.912613597669393,-0.4915383310111615,0.900827290368706,0.9184313063004471
1036,49,350,50,344,0.9477628048923564,0.2778552730684094,0.6616108297934289,-0.895120114705743,-0.45992267181294577,1.5185374323358187,0.91739205624564
1037,50,337,50,339,0.9461950485107115,0.27700664577055,0.660537185376143,-0.9163336404682644,-0.4597850223080018,0.900827290368706,0.9281785027033373
1038,48,340,45,343,0.9383061072367496,0.27249859558432665,0.6546684603388735,-0.9108851222879216,-0.5361910979062845,1.3126340516801145,0.9120534262031472
1039,49,345,47,337,0.9510075950404846,0.27929930034271777,0.6635358059725769,-0.9001587573121269,-0.5207280869041037,1.5185374323358187,0.9206368463937682
1040,47,336,49,346,0.9517212143094574,0.28001319563669247,0.6643924467756457,-0.9093335993242746,-0.5254877341445956,1.3641098968440406,0.9244390163725766
1041,50,342,10,350,0.9039071130439634,0.2548312851825787,0.6317594718228219,-0.896852719080347,-0.5368345289270442,8.982534981105097,0.7242564134218614
1042,49,350,49,339,0.9310074189056329,0.26936179798024185,0.65057779832326,-0.9137030783521726,-0.4575396152088905,1.9818200388111533,0.8913710181294098
1043,48,336,40,345,0.8847794891839186,0.2459028793080562,0.6198248622887127,-0.9454208044461726,-0.662849670489834,2.4451026452864877,0.8358774362781888
1044,44,343,45,338,0.9149218509210469,0.26059980346008205,0.6391510197181994,-0.9174317052577003,-0.5419980009809761,0.900827290368706,0.8969053051136728
1045,28,336,50,344,0.9388394969749145,0.27317931644415805,0.6554268414589063,-0.916603630388957,-0.5782235445526012,5.276274129302421,0.8333140143888661
1046,23,345,48,337,0.9357212388610905,0.27127746377939466,0.6528856081101346,-0.8931638037950584,-0.5422224069984027,5.842508426105607,0.8188710703389783
1047,50,335,48,350,0.9444045536309744,0.27605503597612246,0.6593010972173631,-0.9156037863965822,-0.4776177390754065,1.724440812991523,0.909915737371144
1048,49,340,50,335,0.9334464010596109,0.270395433161176,0.6519250567428865,-0.9144858446766878,-0.51638080402111,0.900827290368706,0.9154298552522367
1049,48,333,49,344,0.9434667035813905,0.2756280809531062,0.658705383664973,-0.9219673257438568,-0.5243152138843181,1.3641098968440406,0.9161845056445097
1050,50,344,49,339,0.9413032101333634,0.2744798846190257,0.6572670564403199,-0.9122358528852239,-0.5109314307796022,1.0552548258604841,0.9201981136161537
1051,49,339,48,334,0.9249495646337146,0.2657612043464701,0.645838113420322,-0.9126633489157899,-0.5580957131796351,0.952303135532632,0.9059035019230619
1052,47,345,47,344,0.9459329388316456,0.2767226708449546,0.6601684326225384,-0.9029077152827641,-0.48747238600888065,0.7463997548769278,0.9310049437341071
1053,49,333,50,341,0.9399944228576401,0.2738413712156822,0.6563761254922207,-0.9146695178931694,-0.5128388561761725,1.3641098968440406,0.9127122249207593
1054,50,350,50,350,0.9255336205655449,0.2664694932307998,0.6466978332572417,-0.9231359004855643,-0.45629627549613105,0.7463997548769278,0.9106056254680064
1055,47,338,48,334,0.9264160199810488,0.2665183461745335,0.6468257374220129,-0.9119479341977129,-0.537618726775773,0.952303135532632,0.9073699572703962
1056,46,332,46,344,0.9460804047209797,0.2766283465711221,0.6600643313740263,-0.8941402656220666,-0.49909230633770196,1.4155857420079665,0.9177686898808203
1057,48,350,49,333,0.9369119559898159,0.2718254730644314,0.6538073908002606,-0.8950427868889377,-0.4777559830093373,2.393626800122562,0.8890394199873647
1058,50,341,50,340,0.9342459795353738,0.27086120224929666,0.6525166963360117,-0.9290278089330934,-0.5383513501236488,0.7463997548769278,0.9193179844378353
1059,49,333,48,350,0.9387892053117924,0.2730898243349247,0.6553961910598993,-0.9126110356590051,-0.5053537479679753,1.775916658155449,0.9032708721486835
1060,48,345,47,345,0.9404598965668292,0.273872237490115,0.6564614162146277,-0.914805894916095,-0.49144099347978343,0.7463997548769278,0.9255319014692907
1061,50,339,50,263,0.8409663235100145,0.22267402888250998,0.5881089166852845,-0.9093395775461707,-0.6394924255045996,10.78418956184251,0.6252825322731643
1062,48,329,46,336,0.9176728256246289,0.26209995172651857,0.6411507979998748,-0.9077239717900119,-0.5156626898639463,1.4670615871718926,0.8883315938811911
1063,49,336,49,233,0.7761003156790487,0.19104878389825464,0.5441463007024606,-0.91252615298657,-0.674437080623491,14.799305484628741,0.48011420598647386
1064,45,345,49,331,0.9464076227431375,0.2768050357771419,0.6602666555414076,-0.8977165445161659,-0.4812019041204154,1.878868348483301,0.9088302557734714
1065,50,350,50,341,0.9347986816965512,0.2709937023079587,0.6526523545963888,-0.919450182408455,-0.5379049043423698,1.5700132774997448,0.9033984161465564
1066,47,339,48,330,0.9203719260575106,0.26344148838314996,0.6428127138341874,-0.9201544765769311,-0.5515930411282963,1.0552548258604841,0.8992668295403009
1067,49,331,24,345,0.8958905524253306,0.2510367263474078,0.6267712846730248,-0.9187207295739231,-0.568317458878304,6.357266877744868,0.7687452148704332
1068,50,342,47,338,0.9441319840568152,0.2756911755133993,0.6588495170048906,-0.9023097490536692,-0.5096078906292965,1.5700132774997448,0.9127317185068203
1069,41,326,50,345,0.9519350968373034,0.2799657231233226,0.6641896139963458,-0.9114516782322288,-0.548812982326933,2.8054335614339703,0.8958264256086239
1070,48,334,49,350,0.9260118423218945,0.26677140256621534,0.6470717248270554,-0.9285506557718722,-0.4959704869719612,1.5700132774997448,0.8946115767718996
1071,2,345,50,337,0.9033871477077857,0.25457722743234923,0.6309365809101818,-0.9166451399613494,-0.5214702336804176,9.909100194055766,0.7052051438266704
1072,47,337,49,92,0.6746877141870219,0.147457739399518,0.4754759194477666,-0.9429065677874142,-0.8499848583025029,39.09590440200184,-0.10723037385301493
1073,49,328,48,330,0.9392065785357354,0.27305851962994443,0.6554180660353276,-0.9039004780049155,-0.4951780268977328,0.900827290368706,0.9211900327283613
1074,50,341,46,340,0.938418294365165,0.27269731485419246,0.654942243873163,-0.923166470274243,-0.5959330644787836,1.6729649678275968,0.9049589950086131
1075,48,333,48,70,0.42412524707187066,0.037608223767719995,0.30601355821348875,-0.9376774183829696,-0.889131477807789,48.97926667347564,-0.5554600863976422
1076,49,345,50,334,0.9519403825909306,0.27996796102783605,0.6644084145792647,-0.8900324654445941,-0.3946372055071148,1.2611582065161884,0.9267172184606068
1077,46,325,28,350,0.9073791507967879,0.2568829081461079,0.6344958498982686,-0.8868655262465727,-0.592258909327093,4.607088142171382,0.8152373879533602
1078,49,350,47,341,0.9428284198430673,0.27498112069013936,0.6579057507084096,-0.8922355656060317,-0.4767954445697329,2.2391992646307837,0.8980444345504517
1079,50,338,49,325,0.9397040309184779,0.27401670955812585,0.6567870683917415,-0.9275605549313064,-0.5293459181134189,1.5700132774997448,0.908303765368483
1080,48,330,49,345,0.943412442720674,0.27561920501441084,0.6587325308143636,-0.9143713646338832,-0.5333330096367168,1.775916658155449,0.907894109557565
1081,50,340,50,330,0.9341984297149908,0.2705852770219006,0.6521745816985227,-0.9158709892809574,-0.5705386512588164,1.2611582065161884,0.908975265584667
1082,47,345,48,335,0.9366581874486708,0.27178834059103196,0.6537434251760884,-0.9024981041798651,-0.5178202747198791,1.2611582065161884,0.911435023318347
1083,49,322,50,344,0.9465663282671871,0.2772031413469398,0.6607684353162638,-0.9070794151517242,-0.513289504953223,2.651006025942192,0.8935462077483433
1084,50,334,44,350,0.9378419260779836,0.27208365982338445,0.6541439515750259,-0.8980664886654551,-0.4967699216627961,2.2906751097947096,0.8920284238820894
1085,38,340,49,340,0.9421073189872082,0.2748889231903031,0.6577102474902222,-0.9161333734460448,-0.5245934888579633,2.9598610969257484,0.8829100970486933
1086,48,332,45,320,0.9331522276701297,0.2701233224555635,0.6517252132606682,-0.9215792249426443,-0.5604227050458993,1.775916658155449,0.8976338945070208
1087,49,345,47,310,0.9215724869377545,0.2642646796597825,0.6440825590233973,-0.9051333652095371,-0.5068445899291103,3.526095393728935,0.8510505790631758
