trial,fast_buy,slow_buy,fast_sell,slow_sell,Sortino,Trades_Yr,CAGR,Sharpe,MDD,Penalized_Score
1075,7,288,16,350,0.9772299499491003,4.543926247288503,0.29426607699213414,0.6761294646872327,-0.8482232463042791,0.9772299499491003
1076,6,280,18,328,0.9771630552129491,3.997288503253796,0.29327849983021115,0.6747521420233971,-0.8446924806273647,0.9771630552129491
1077,4,297,17,344,1.0124916913143374,4.9539045553145336,0.3114913975310938,0.6981311695353426,-0.8446924806273648,1.0124916913143374
1078,3,276,20,337,0.9808795649197802,5.773861171366595,0.29617063925179643,0.678495478795001,-0.8446924806273648,0.9808795649197802
1079,5,291,21,329,0.9458313820241534,4.8855748373101955,0.2779277435318417,0.6549073218585488,-0.8577726617078955,0.9458313820241534
1080,8,251,17,318,0.9161477546282013,4.9539045553145336,0.2622002992626191,0.6346683597823971,-0.8446924806273648,0.9161477546282013
1082,4,165,14,335,0.7930695950991016,10.830260303687636,0.20183386588791752,0.5529332831584439,-0.9655141371430979,0.7930695950991016
1083,3,309,18,323,0.9553001110295487,5.637201735357918,0.2815661570464849,0.6596100777243347,-0.8446924806273648,0.9553001110295487
1084,2,302,16,341,0.9916031114756038,5.158893709327549,0.3004368216336293,0.6840869704369968,-0.8446924806273648,0.9916031114756038
1085,6,285,28,350,0.9448172919998548,6.38882863340564,0.27707445189831326,0.6534085711305196,-0.8446924806273648,0.9448172919998548
1086,4,283,17,329,0.9829524644905349,4.7489154013015185,0.2958461092686009,0.6782051928018511,-0.8446924806273648,0.9829524644905349
1087,3,293,20,334,0.9739135589750633,5.295553145336226,0.29253031559444476,0.6738559520412224,-0.852907014020012,0.9739135589750633
1088,15,274,16,340,0.9806685870448778,3.8606290672451196,0.2946523382326425,0.676956980116284,-0.844692480627365,0.9806685870448778
1089,7,320,15,314,0.9375437640787311,3.7239696312364425,0.2734010446247366,0.6495598811398238,-0.8446924806273647,0.9375437640787311
1090,5,345,19,324,0.9972733853215265,5.363882863340564,0.3034037670745213,0.6878167521255245,-0.8446924806273647,0.9972733853215265
1091,2,301,19,343,0.9961677914550263,5.705531453362256,0.30371292216005363,0.6882724129887023,-0.8446924806273648,0.9961677914550263
1092,5,289,18,330,1.016828539133792,4.338937093275488,0.31359707696168626,0.7008510414760791,-0.8446924806273647,1.016828539133792
1093,4,280,18,337,0.9692101826816794,4.9539045553145336,0.2890928962828938,0.6693718795307859,-0.8446924806273648,0.9692101826816794
1094,2,297,13,345,0.9433985258620031,4.7489154013015185,0.2767721858631722,0.6538198756940424,-0.8446924806273648,0.9433985258620031
1095,3,305,17,332,0.9734901060803448,5.0222342733188725,0.29107654743215905,0.6720035361212411,-0.8446924806273648,0.9734901060803448
1096,4,286,15,350,0.9699120703312727,5.295553145336226,0.28960729753278436,0.6699796623381655,-0.8446924806273648,0.9699120703312727
1097,6,313,18,320,0.9480457470993328,4.543926247288503,0.2788325597234933,0.6565336579476799,-0.8446924806273648,0.9480457470993328
1098,9,294,17,301,0.9272009926030786,4.065618221258134,0.2676621770912899,0.6421322753831556,-0.8446924806273648,0.9272009926030786
1099,3,271,19,339,0.9557714898795836,5.773861171366595,0.2828713042028974,0.6612845058600588,-0.8756224251338225,0.9557714898795836
1100,2,279,22,326,0.961085611423965,6.252169197396963,0.28575209737726515,0.6649749918046063,-0.8525115205075167,0.961085611423965
1101,3,290,16,345,0.9965004541288822,5.227223427331888,0.3032898095827512,0.6877266806808466,-0.8446924806273646,0.9965004541288822
1102,7,299,18,334,1.0172740878290256,3.7239696312364425,0.31392196698618924,0.7012848924451787,-0.8446924806273647,1.0172740878290256
1103,4,285,20,339,0.9877529609087777,5.363882863340564,0.29987497913009853,0.683304527893266,-0.8446924806273647,0.9877529609087777
1104,2,305,16,324,0.9445212433627823,5.295553145336226,0.2768948337980899,0.6540695270890508,-0.8446924806273648,0.9445212433627823
1106,3,281,49,315,0.9250451040406082,8.780368763557483,0.267870895450226,0.6413836021551528,-0.8990933944065893,0.9250451040406082
1107,6,276,19,350,0.982342186517365,5.500542299349241,0.2968872832827383,0.6794588505802677,-0.8623562293887017,0.982342186517365
1108,2,263,21,331,0.9240663053518972,6.457158351409978,0.26714573783641526,0.6408113718699903,-0.9136175010786706,0.9240663053518972
1109,8,298,17,261,0.8452399597611954,8.165401301518438,0.22786535093930338,0.588553433669561,-0.8196469972583046,0.8452399597611954
1110,5,286,14,344,0.9441086770979836,4.133947939262473,0.2769923324773158,0.6540808807680506,-0.8446924806273648,0.9441086770979836
1111,4,307,19,337,0.9700863644413804,4.8855748373101955,0.29060234242413285,0.6713830585976703,-0.8589858492911139,0.9700863644413804
1112,3,328,42,328,0.9028947426406282,8.438720173535792,0.25531979506281766,0.6249512334562976,-0.8719438088633902,0.9028947426406282
1113,2,293,16,345,0.9918036229734118,5.432212581344903,0.3009488538276732,0.684700787371455,-0.8446924806273647,0.9918036229734118
1114,6,268,18,308,0.9032427500404951,4.817245119305857,0.2559202027240932,0.6263302367244284,-0.8446924806273648,0.9032427500404951
1115,4,284,20,321,1.0130788375560136,5.227223427331888,0.3116318785845391,0.6984033562976062,-0.8446924806273648,1.0130788375560136
1116,2,274,17,334,1.008266880975178,5.432212581344903,0.3092297462282423,0.6952236886483644,-0.8446924806273649,1.008266880975178
1117,3,317,15,342,0.9577997394562697,4.338937093275488,0.2830154880456712,0.6614871561663723,-0.8446924806273648,0.9577997394562697
1119,5,291,18,329,1.0054546974782614,4.202277657266811,0.3079630664564703,0.6936513089780287,-0.8446924806273648,1.0054546974782614
1120,7,280,16,339,0.9973949509225667,3.8606290672451196,0.303464239292937,0.6879976025356443,-0.8446924806273648,0.9973949509225667
1121,43,310,26,318,0.8740172427572542,4.612255965292841,0.24114897530130475,0.6062961135094425,-0.9041075585442809,0.8740172427572542
1122,2,288,20,350,1.0079656389986962,6.457158351409978,0.3102485462081561,0.6965006920473973,-0.8446924806273648,1.0079656389986962
1123,3,296,17,333,1.015005867416974,4.817245119305857,0.3125236027416194,0.6995073395449932,-0.8446924806273648,1.015005867416974
1124,6,301,19,325,1.0081819510705552,4.202277657266811,0.3092214554548278,0.6952559771972997,-0.8446924806273647,1.0081819510705552
1125,5,283,16,341,0.9599652995158252,4.407266811279826,0.28425620831516296,0.6631089010147112,-0.8446924806273649,0.9599652995158252
1126,10,273,21,345,0.9769001417697191,5.227223427331888,0.29400936926575194,0.6758132836804039,-0.8492376188342721,0.9769001417697191
1127,3,290,18,336,1.0178932332179882,4.9539045553145336,0.3144305627059081,0.7019116693490253,-0.8446924806273647,1.0178932332179882
1128,8,296,19,325,1.0064477864000878,3.5189804772234274,0.3080633212041384,0.6939157724021494,-0.8446924806273646,1.0064477864000878
1129,2,276,15,332,0.9552004312218232,5.295553145336226,0.2826324363849113,0.6614924806923798,-0.8446924806273647,0.9552004312218232
1130,4,286,17,345,1.0042414045592716,5.295553145336226,0.30737945158720215,0.6928878046260762,-0.8446924806273648,1.0042414045592716
1132,5,225,17,339,0.9949674391035932,6.38882863340564,0.3023967555630669,0.6864353658650576,-0.8446924806273649,0.9949674391035932
1133,7,294,19,313,0.9228768726348431,4.338937093275488,0.26565101923696277,0.6392360888080949,-0.8477370474833102,0.9228768726348431
1134,3,302,20,350,0.984407099205542,6.115509761388287,0.2977045912518719,0.6804571265269098,-0.8446924806273648,0.984407099205542
1135,4,283,15,253,0.9313248789831743,9.531995661605206,0.2700899801873824,0.6464859896138121,-0.7987010639536838,0.9313248789831743
1136,2,268,17,240,0.844671689634427,11.445227765726681,0.22783670928123567,0.5885709188875318,-0.8164040908936857,0.844671689634427
1137,6,289,16,321,0.9443316334360344,3.7239696312364425,0.2770769133266404,0.6542974573576781,-0.8446924806273648,0.9443316334360344
1138,3,279,18,330,1.0087738002191198,5.158893709327549,0.30949661387866834,0.6955795374418083,-0.8446924806273646,1.0087738002191198
1139,4,297,9,337,0.9058784730039456,3.587310195227766,0.25874654163456934,0.6306033532950127,-0.8449565034102983,0.9058784730039456
1140,5,292,19,345,0.9914014382941311,5.158893709327549,0.30150437053618595,0.6853991791224762,-0.8446924806273648,0.9914014382941311
1141,2,305,14,327,0.9680404772190214,4.817245119305857,0.2889626683153055,0.6698716272047263,-0.8446924806273648,0.9680404772190214
1142,7,285,18,340,1.0015847568751317,4.202277657266811,0.3057711763571562,0.6908921821330872,-0.8446924806273647,1.0015847568751317
1143,4,278,17,333,0.9874755789538239,4.817245119305857,0.29827776507280124,0.6812257726362546,-0.8446924806273646,0.9874755789538239
1144,20,289,21,323,0.975126489614644,2.0840563991323213,0.29171452352299476,0.673076595759685,-0.8446924806273649,0.975126489614644
1145,3,312,23,317,0.9195121397686176,6.38882863340564,0.26336633298261924,0.6356868898073443,-0.8583620533923503,0.9195121397686176
1146,2,300,20,350,0.9821275443563412,6.38882863340564,0.296461515215217,0.678915058476866,-0.8446924806273648,0.9821275443563412
1147,6,271,16,340,0.9960155610895085,4.7489154013015185,0.30302164232992235,0.6874491791876421,-0.8446924806273648,0.9960155610895085
1148,8,116,18,333,0.9383929474061085,14.45173535791757,0.2740844518341281,0.6489244781542716,-0.9341374652013102,0.9383929474061085
1149,32,295,18,343,0.9261684436078566,4.68058568329718,0.2673333609827966,0.6411707991391886,-0.8681577512474906,0.9261684436078566
1150,9,282,19,328,0.9959649057287092,3.450650759219089,0.30277254887565497,0.6871960815240198,-0.8446924806273648,0.9959649057287092
1151,3,259,16,337,0.9725162485076865,5.773861171366595,0.2909152446243033,0.6716123818442191,-0.8521587470013222,0.9725162485076865
1152,5,322,17,345,1.028140234236319,3.997288503253796,0.31982093817355617,0.7088246194788528,-0.8446924806273649,1.028140234236319
1153,5,318,15,346,0.9834373495691948,4.065618221258134,0.29641801425086434,0.678899257876717,-0.8446924806273648,0.9834373495691948
1154,4,311,14,350,0.9679398824476829,4.68058568329718,0.28838429176068003,0.6684978650923036,-0.8446924806273649,0.9679398824476829
1155,4,333,16,344,0.9635627659205176,4.27060737527115,0.28693892313803504,0.6666358425533095,-0.8446924806273648,0.9635627659205176
1156,5,350,17,346,1.023708587106149,4.475596529284165,0.3174363464917769,0.7056668262616943,-0.8446924806273648,1.023708587106149
1157,5,333,15,350,0.9835672162860986,4.065618221258134,0.2966073519099166,0.6790943129463156,-0.8446924806273648,0.9835672162860986
1158,6,336,16,344,0.9726110123779772,3.792299349240781,0.2906493245617252,0.6714358824249268,-0.8446924806273647,0.9726110123779772
1159,5,304,16,344,0.9859150566049038,4.612255965292841,0.2978181445639567,0.6806666560640277,-0.8446924806273648,0.9859150566049038
1160,6,348,15,350,0.9904556639214002,3.9289587852494576,0.30000114689131574,0.6834551694651156,-0.8446924806273649,0.9904556639214002
1161,5,347,17,346,1.0086717424803222,4.407266811279826,0.30969270293053297,0.695790955347144,-0.8446924806273648,1.0086717424803222
1162,6,322,17,346,1.00510435259038,3.9289587852494576,0.30737320294478,0.6929019255894303,-0.8446924806273648,1.00510435259038
1163,5,317,11,341,0.9408155594921788,3.3139913232104123,0.27536232377015013,0.6521463568462317,-0.8446924806273648,0.9408155594921788
1164,5,319,15,345,0.9819759109085547,3.8606290672451196,0.29565529911673005,0.6779146470991091,-0.8446924806273648,0.9819759109085547
1165,6,345,17,350,0.9722798677621287,4.543926247288503,0.2915296854984095,0.6725229064947571,-0.8446924806273648,0.9722798677621287
1166,4,338,13,340,0.9803061255125154,4.133947939262473,0.2953453397724557,0.6780655255334008,-0.8446924806273647,0.9803061255125154
1167,4,316,16,346,0.9807210146781157,4.612255965292841,0.2956300270038965,0.6779204206065235,-0.8446924806273648,0.9807210146781157
1168,5,348,17,350,0.9898623470225191,4.475596529284165,0.3010823373656031,0.6849033818482577,-0.8446924806273646,0.9898623470225191
1169,6,327,16,340,0.976162431742872,3.382321041214751,0.29243790049424523,0.673722160601238,-0.8446924806273648,0.976162431742872
1170,4,307,17,340,0.9960026011323063,4.68058568329718,0.302953796277345,0.6872530282864259,-0.8446924806273647,0.9960026011323063
1172,3,350,16,350,0.9790265203421654,4.68058568329718,0.2950368180186327,0.6772074364244736,-0.8446924806273647,0.9790265203421654
1173,7,313,14,341,0.9464630101152919,3.245661605206074,0.27827994595696515,0.6558684623230688,-0.8446924806273649,0.9464630101152919
1174,12,313,17,345,1.00650536456148,3.1090021691973972,0.30837008804593125,0.6942942457491216,-0.8446924806273647,1.00650536456148
1175,5,319,17,338,1.0158244856432015,3.9289587852494576,0.3131773657166841,0.7003496278133766,-0.8446924806273648,1.0158244856432015
1177,4,342,18,350,0.9882999628582988,4.9539045553145336,0.2999720645506323,0.6833776584789969,-0.8469712425524861,0.9882999628582988
1178,25,335,17,338,0.9624332644720063,2.56236442516269,0.28603896213830593,0.6657310648168557,-0.8446924806273648,0.9624332644720063
1179,6,341,18,344,0.9874652381201728,4.338937093275488,0.2991789638674398,0.6824141082554516,-0.8446924806273649,0.9874652381201728
1180,2,340,16,336,0.936583470602878,5.0222342733188725,0.27291585378825167,0.64837829047748,-0.8664313046071717,0.936583470602878
1181,4,326,14,344,0.9445674636947584,3.9289587852494576,0.27801589612113764,0.6555276126566979,-0.8706262188774729,0.9445674636947584
1182,48,350,18,337,0.9380201624163287,7.550433839479393,0.2725359567027341,0.6478784510473642,-0.8446924806273648,0.9380201624163287
1183,3,344,17,350,0.9921181534211152,4.817245119305857,0.30201436414325666,0.6860418112464519,-0.8510272288889315,0.9921181534211152
1184,5,336,16,343,0.9379116964250636,3.997288503253796,0.27375482431898424,0.6495233543901737,-0.8594227419968772,0.9379116964250636
1185,7,329,16,272,0.8069479182384287,9.600325379609545,0.2095420310944307,0.5629868102618367,-0.8648619330802676,0.8069479182384287
1186,3,321,18,340,0.9758172807415096,4.7489154013015185,0.2921893812429748,0.6733412730779065,-0.8446924806273646,0.9758172807415096
1187,2,330,15,337,0.9266952336442247,4.8855748373101955,0.2687743405269727,0.6433954548821927,-0.8817826695055749,0.9266952336442247
1188,30,306,46,345,0.9027199753302682,4.68058568329718,0.25547839399374617,0.6251310425952065,-0.9015354474731978,0.9027199753302682
1189,4,325,17,334,0.9703200956402542,4.338937093275488,0.29030693695798027,0.6709884615748877,-0.8446924806273648,0.9703200956402542
1191,2,327,17,350,0.9810204648369277,5.090563991323211,0.296244917772837,0.678612853488136,-0.8446924806273648,0.9810204648369277
1192,3,325,7,342,0.9061427490390868,2.9040130151843817,0.25903004130519736,0.630973618485147,-0.8623478720370352,0.9061427490390868
1193,5,300,18,335,1.0052010060319991,4.27060737527115,0.30790700324819675,0.6936119465473869,-0.8446924806273647,1.0052010060319991
1194,4,323,17,345,1.015435967018306,4.27060737527115,0.31302998172948415,0.7000608699056817,-0.8446924806273648,1.015435967018306
1195,2,331,15,335,0.9241908545821308,4.8855748373101955,0.2676995725895226,0.6419848813915048,-0.8730946485998002,0.9241908545821308
1196,3,253,18,339,0.9693301434031005,6.593817787418655,0.28947383687710504,0.6698796651517174,-0.8694670062046919,0.9693301434031005
1197,5,309,16,345,1.0016140195159442,4.68058568329718,0.30578670007450826,0.6908329638603229,-0.8446924806273648,1.0016140195159442
1198,7,297,19,350,1.019858409132073,4.9539045553145336,0.3162154083507307,0.7041974170618063,-0.8446924806273648,1.019858409132073
1199,6,303,16,333,0.984371674527458,3.9289587852494576,0.2967930343198304,0.6793793659347327,-0.8446924806273648,0.984371674527458
1200,4,339,12,341,0.9442535334852148,4.133947939262473,0.27719080387314987,0.6544182567342719,-0.8446924806273649,0.9442535334852148
1201,2,293,18,334,1.0149867346412842,5.090563991323211,0.31310339864513725,0.7001975330212904,-0.8446924806273648,1.0149867346412842
1202,17,263,19,344,0.979113640230804,4.612255965292841,0.29514955259391007,0.6774409296725158,-0.8584717434968441,0.979113640230804
1203,3,300,17,339,0.9927638413522892,4.9539045553145336,0.3010098939581656,0.6847294735964478,-0.8446924806273648,0.9927638413522892
1204,41,313,16,350,0.9543331661874447,6.252169197396963,0.2808415968143896,0.6586596304767574,-0.847302769712453,0.9543331661874447
1205,5,294,30,333,0.9179588443802573,6.730477223427332,0.263211991086304,0.635400276985886,-0.8586058176132995,0.9179588443802573
1206,2,306,19,342,0.9753799163101599,5.500542299349241,0.2930558819145097,0.674562450696821,-0.8480558958642319,0.9753799163101599
1207,3,237,18,331,0.97387905887483,6.593817787418655,0.29171390088892624,0.67262276290885,-0.8593397619066672,0.97387905887483
1208,4,274,17,345,0.9969913053686247,5.637201735357918,0.3031890158827575,0.6874833867345963,-0.8446924806273647,0.9969913053686247
1209,50,290,14,338,0.90769302359334,8.302060737527116,0.2564717711160389,0.6266067804751108,-0.8639800293703509,0.90769302359334
1210,7,296,15,211,0.8691629380219897,14.315075921908894,0.23928489158449606,0.604596590089862,-0.7987010639536838,0.8691629380219897
1211,6,279,19,350,0.9639439997330131,5.432212581344903,0.28737596433568635,0.6671618508443252,-0.87646756285536,0.9639439997330131
1212,2,301,18,340,0.9978193482778325,5.363882863340564,0.30362906528581957,0.6881287962155063,-0.844692480627365,0.9978193482778325
1213,4,267,17,331,0.9596425946842461,4.9539045553145336,0.28385706873170546,0.6626072165799729,-0.8446924806273647,0.9596425946842461
1214,3,287,20,345,0.986278264490383,6.115509761388287,0.29933209558824525,0.6825477124747187,-0.8452837342000395,0.986278264490383
1215,5,321,18,230,0.7908777408812689,14.998373101952279,0.2014933331505342,0.5512766649813402,-0.8246990990613603,0.7908777408812689
1216,2,310,16,336,0.9777027275331323,5.090563991323211,0.2932845078844555,0.6748300471803417,-0.8446924806273647,0.9777027275331323
1217,4,290,17,330,0.9921412196231304,4.68058568329718,0.3004478974175888,0.6841068720591189,-0.8446924806273648,0.9921412196231304
1218,3,139,19,344,0.9550902121388853,13.563449023861171,0.2833421499438096,0.6610192825514782,-0.9210950759800104,0.9550902121388853
1219,6,282,16,339,0.982586873600758,4.065618221258134,0.29589315863715027,0.6782044524010015,-0.8446924806273649,0.982586873600758
1220,2,302,20,350,0.989137637920655,6.320498915401302,0.3000766661305203,0.6835736377801769,-0.8446924806273648,0.989137637920655
1221,4,295,17,332,0.9913764838553654,4.407266811279826,0.30035648291517747,0.6839676032462115,-0.8446924806273648,0.9913764838553654
1222,5,275,13,340,0.9290408388304615,4.7489154013015185,0.2690301064090086,0.6436525230647616,-0.8446924806273648,0.9290408388304615
1223,8,350,18,328,0.970533568436638,4.133947939262473,0.2907041625156881,0.6715935064674838,-0.8446924806273648,0.970533568436638
1224,3,286,15,335,0.9373996296803192,4.8855748373101955,0.27380537264339777,0.6499175031875608,-0.8480616196162442,0.9373996296803192
1225,2,292,19,345,0.9861419456279519,5.97885032537961,0.29915615600442225,0.6823737869888314,-0.8446924806273647,0.9861419456279519
1226,6,333,18,350,0.9838227931101976,4.065618221258134,0.2976241727271076,0.6804530778214828,-0.8509637502450204,0.9838227931101976
1227,3,306,16,340,0.9687414024052282,4.8855748373101955,0.28871893727559117,0.6688862756677914,-0.8446924806273647,0.9687414024052282
1228,5,280,18,327,0.9901944354579686,4.407266811279826,0.29953320692625374,0.6828937113383976,-0.8446924806273648,0.9901944354579686
1229,23,316,17,336,0.9467153791402665,1.9473969631236443,0.2772603761848067,0.654199734966549,-0.8504124871526374,0.9467153791402665
1230,7,298,15,343,0.9737486589870775,3.655639913232104,0.2913284837152983,0.6723029061614016,-0.8446924806273648,0.9737486589870775
1231,2,272,32,332,0.9009240225631755,7.960412147505424,0.2547246971634485,0.6241984362072202,-0.8677433045458741,0.9009240225631755
1232,4,287,17,341,1.0013128723920457,4.817245119305857,0.3056956379188569,0.6907603797015297,-0.8446924806273648,1.0013128723920457
1233,3,302,20,345,0.9718761113566033,6.047180043383948,0.2912419927958918,0.6721467331037281,-0.8446924806273648,0.9718761113566033
1234,6,292,19,335,1.0082194983447381,4.133947939262473,0.3096556922721536,0.695802559241651,-0.8446924806273648,1.0082194983447381
1236,2,310,16,325,0.9328538742128539,5.158893709327549,0.2709526209531543,0.6462083687715068,-0.8446924806273646,0.9328538742128539
1237,3,296,17,350,0.9992321530598611,5.637201735357918,0.3055074064019916,0.6905212605454608,-0.8446924806273647,0.9992321530598611
1238,5,277,18,331,0.9871433108592736,4.475596529284165,0.2983816825752612,0.681387215504451,-0.8446924806273648,0.9871433108592736
1239,7,287,16,337,0.9911240595366636,3.587310195227766,0.30040691918757756,0.6840803623739145,-0.8446924806273648,0.9911240595366636
1240,2,270,19,345,0.9703285722676793,6.457158351409978,0.2908634376574575,0.671640090511338,-0.8815838054932471,0.9703285722676793
1241,4,301,24,322,0.9368180118756929,6.115509761388287,0.2733688719810208,0.6489565815120805,-0.8575253415549592,0.9368180118756929
1242,8,289,14,329,0.9572850936338412,2.767353579175705,0.28343655935934753,0.6627021050600764,-0.8446924806273648,0.9572850936338412
1243,35,174,18,341,0.8877377184819069,10.420281995661606,0.2481325530008256,0.6154700086393181,-0.9589031950792011,0.8877377184819069
1244,3,282,20,350,0.981931436585509,6.457158351409978,0.2968285936148327,0.6793426175007296,-0.8516601623042087,0.981931436585509
1245,5,296,17,336,1.0084058337066515,4.202277657266811,0.3095106063211297,0.6956818277813864,-0.8446924806273647,1.0084058337066515
1246,2,264,15,345,0.9270233071396154,5.773861171366595,0.2678630192587388,0.6416599137554173,-0.8559699576707056,0.9270233071396154
1247,6,305,3,325,0.8638051037397134,3.382321041214751,0.237979035466922,0.6027395449233884,-0.8136230716830006,0.8638051037397134
1248,4,290,18,339,0.9896605886249995,4.9539045553145336,0.2994512123842896,0.6827191569814323,-0.8446924806273648,0.9896605886249995
1249,3,157,16,334,0.9368283185285691,11.786876355748374,0.2730223026245846,0.6480571775924309,-0.8922798128948044,0.9368283185285691
1250,5,279,17,345,1.0031306397408448,5.090563991323211,0.30676116398619535,0.6921067616206285,-0.8446924806273647,1.0031306397408448
1251,7,284,19,329,1.0069605515783437,3.7239696312364425,0.30870993723626716,0.6946344710313155,-0.8446924806273647,1.0069605515783437
1252,2,296,20,341,0.9796588900808424,6.047180043383948,0.2956969605668669,0.6779146540513247,-0.8446924806273648,0.9796588900808424
1253,4,313,18,350,0.9843018209690696,5.0222342733188725,0.297890562326105,0.6807820652815946,-0.8487464003824391,0.9843018209690696
1254,3,342,17,321,0.9066735772172257,5.705531453362256,0.2584284456310617,0.6297171290596231,-0.8838377498832202,0.9066735772172257
1255,2,276,19,334,1.0045302707689132,5.56887201735358,0.3074567531006567,0.6929100464984908,-0.844692480627365,1.0045302707689132
1256,6,258,15,340,0.9450917749946744,5.158893709327549,0.2768447706614483,0.6535731496724918,-0.8609554974973335,0.9450917749946744
1257,4,291,21,326,0.9762376496175471,5.227223427331888,0.29266039671243305,0.6739226045253816,-0.8446924806273648,0.9762376496175471
1258,3,302,17,345,1.024345837086321,5.363882863340564,0.3174944458514115,0.7057707767695844,-0.8446924806273648,1.024345837086321
1259,5,313,19,332,1.004383131652514,4.612255965292841,0.30732904973885145,0.6928510481764889,-0.8446924806273647,1.004383131652514
1260,4,211,16,343,0.9383060340472111,7.68709327548807,0.27337640185894885,0.6488840958762796,-0.8880248173957364,0.9383060340472111
1261,5,320,18,339,1.0099433913860019,4.065618221258134,0.310141673116197,0.6964704443439667,-0.8446924806273648,1.0099433913860019
1262,27,308,14,350,0.9072711121498936,3.9289587852494576,0.2577057726579721,0.628441771598136,-0.8958210722728226,0.9072711121498936
1263,4,307,17,319,0.9268516043097151,5.0222342733188725,0.2680724156178589,0.6423882279152229,-0.8446924806273648,0.9268516043097151
1264,6,314,16,329,0.9360870080103064,3.997288503253796,0.2728292377334318,0.6486537255292336,-0.8446924806273648,0.9360870080103064
1265,3,324,21,336,0.9540705760426405,5.227223427331888,0.28217717438136747,0.6604532209965748,-0.8547223341396217,0.9540705760426405
1266,8,302,18,346,1.0000194674170915,4.27060737527115,0.30589455112555464,0.6911205353179677,-0.8446924806273648,1.0000194674170915
1267,5,306,16,336,0.9892060777479711,4.133947939262473,0.2993892357853962,0.682698072216765,-0.8446924806273648,0.9892060777479711
1268,3,301,18,325,0.9835837070871319,5.227223427331888,0.29623591526158766,0.6786156914583464,-0.8446924806273648,0.9835837070871319
1269,4,309,15,345,0.9660250080206525,4.407266811279826,0.2872870259664888,0.6670625920935768,-0.8446924806273648,0.9660250080206525
1270,9,128,20,198,0.8305824666574891,13.153470715835141,0.22097555033317473,0.5790883133844216,-0.9139489339616921,0.8305824666574891
1271,14,302,17,331,0.9918291833287154,2.015726681127983,0.3002413947254332,0.6841291037842184,-0.8446924806273648,0.9918291833287154
1272,3,298,19,313,0.9136632197857115,5.97885032537961,0.2612364770614133,0.6333230983701191,-0.8446924806273648,0.9136632197857115
1273,5,315,17,340,1.010979702130381,4.133947939262473,0.3106483556095312,0.6971219474089595,-0.8446924806273648,1.010979702130381
1274,7,269,19,344,1.0009393974358545,5.432212581344903,0.3064243142517198,0.691769694739876,-0.8446924806273648,1.0009393974358545
1275,6,285,17,350,1.016925578335701,4.817245119305857,0.314724584887041,0.7022908939556386,-0.8446924806273648,1.016925578335701
1276,4,336,20,335,0.9603503155779022,4.8855748373101955,0.28536549894353036,0.6645563866033214,-0.8689500836233703,0.9603503155779022
1277,3,294,15,327,0.9469561203835581,4.68058568329718,0.2784420524802833,0.6560962626533838,-0.8446924806273649,0.9469561203835581
1278,3,278,18,320,0.9532689527359014,5.56887201735358,0.28154931294527796,0.6600396122842949,-0.8446924806273646,0.9532689527359014
1279,5,273,13,345,0.9330022139351004,4.612255965292841,0.27131628215168213,0.6466999976728491,-0.8606724988297304,0.9330022139351004
1280,2,299,16,307,0.9332880424657201,5.97885032537961,0.27109424961651807,0.646543369564763,-0.8446924806273647,0.9332880424657201
1281,4,288,18,281,0.8912564637675616,7.618763557483732,0.25048512103953735,0.6195635426340407,-0.8449565034102984,0.8912564637675616
1282,7,318,17,340,0.9970228283645843,3.5189804772234274,0.3034763455707399,0.6879645948524133,-0.8446924806273648,0.9970228283645843
1283,3,306,19,331,0.9902963753184141,5.295553145336226,0.2998012976616806,0.6832066966896031,-0.8446924806273648,0.9902963753184141
1284,2,293,16,337,0.996144342514072,5.0222342733188725,0.30317481631190635,0.6875637457837667,-0.8446924806273648,0.996144342514072
1285,6,281,11,327,0.9188150718743805,3.450650759219089,0.26433355748212817,0.6375670534280563,-0.8446924806273648,0.9188150718743805
1289,11,274,18,334,1.0002676708913654,3.587310195227766,0.30514900000037115,0.690265290102169,-0.8446924806273648,1.0002676708913654
1290,2,266,15,344,0.9297049938160591,5.773861171366595,0.2691782191443708,0.6433428199761458,-0.8514858383595507,0.9297049938160591
1291,39,294,18,319,0.9012798001645234,5.705531453362256,0.25482075887002487,0.6247890921610113,-0.8455964501606346,0.9012798001645234
1292,6,290,19,340,0.9981543626393341,4.543926247288503,0.30538320497306426,0.6903647556553997,-0.8479190844732256,0.9981543626393341
1293,3,283,17,345,1.030685915021032,5.56887201735358,0.32142458347203906,0.71075865371368,-0.8446924806273646,1.030685915021032
1294,5,271,14,345,0.922198737813445,4.817245119305857,0.2657723257872924,0.6393328644536092,-0.8591955475524589,0.922198737813445
1295,4,277,16,350,0.980245680215175,5.56887201735358,0.2955776529961618,0.677755141466137,-0.844692480627365,0.980245680215175
1296,5,281,16,345,0.9578691553069054,4.8855748373101955,0.2830759292634373,0.6616009129761035,-0.8446924806273648,0.9578691553069054
1297,6,281,16,346,0.9817593370201008,4.8855748373101955,0.29556200779898467,0.677722000298861,-0.8446924806273648,0.9817593370201008
1298,8,304,15,350,0.9965201765250774,3.9289587852494576,0.30310322374884024,0.6875590868407819,-0.8446924806273648,0.9965201765250774
1299,4,269,15,350,0.9727354470640537,5.773861171366595,0.2905689030663572,0.6713194247288696,-0.844692480627365,0.9727354470640537
1300,7,259,17,341,0.9521767128675127,4.9539045553145336,0.2802322722593955,0.6578139666072754,-0.868364727519776,0.9521767128675127
