trial,base_fast,base_slow,vol_lookback,vol_scale,Penalized,Sortino,CAGR,Sharpe,MDD,MDD_Entry,Trades_Yr
919,42,182,50,0.4789614449031724,0.8979384923564124,0.9235540923979019,0.26416587957041116,0.6439363617593321,-0.9242267221519207,-0.5987209842254275,1.2807800020744737
920,44,145,55,0.3796007891994262,0.9843581242287518,1.0089281895746702,0.30659620017102607,0.7029223843761208,-0.8394392876060602,-0.5955616764931163,1.2285032672959237
921,43,166,44,0.5514104846520937,0.9485898578437812,0.9794331313631257,0.2927380674480542,0.6807162691011145,-0.9242267221519206,-0.5987209842254275,1.5421636759672235
922,46,158,57,0.30845771436607544,1.030252549083354,1.0537770797337016,0.329679722044113,0.7337820574700583,-0.798701063953684,-0.5910560605264832,1.1762265325173737
923,47,172,57,0.25625938160617284,0.9510278042377719,0.9755978695836903,0.29053962319119964,0.6814559261684273,-0.7987010639536839,-0.5987209842254272,1.2285032672959237
924,47,162,58,0.2735765214356235,0.9854644173579542,1.0089889480083016,0.30661985772965705,0.7035025020739885,-0.7987010639536838,-0.5899320929636518,1.1762265325173737
925,48,78,56,0.30260020666833376,0.7434479954557446,0.8046117751466481,0.20600118800366563,0.5651228925521515,-0.9176301976032377,-0.7891790859131385,3.058188984545172
926,5,167,60,0.21837590104355592,0.8518048014533274,0.9087864423619468,0.25789488064960153,0.6418281098585729,-0.8247934418517827,-0.4909777740132477,2.849082045430972
927,46,159,60,0.31854997641097416,1.0112206499651755,1.034745180615523,0.3200255850741087,0.7210214746732115,-0.7987904417773581,-0.5910560605264832,1.1762265325173737
928,47,157,57,0.1976629015277473,0.9862468457123247,1.0118624457538141,0.3081379705914451,0.7051335966656948,-0.7987010639536839,-0.5910560605264831,1.2807800020744737
929,46,165,60,0.23808570510367255,0.9665242424944446,0.992139842535934,0.298349548322723,0.692484730695034,-0.7987010639536838,-0.5899320929636516,1.2807800020744737
930,45,176,55,0.2799362946638339,0.9412308554958185,0.964755386146166,0.2849590312090706,0.6741219287873148,-0.8107743726021093,-0.6096207498075201,1.1762265325173737
931,50,149,64,0.32557896952322535,0.9539587818017575,0.980619916538818,0.2924890701594678,0.6842645948004691,-0.798701063953684,-0.595561676493116,1.3330567368530235
932,46,132,62,0.14650783884127339,0.9624671547070542,0.9912193588352567,0.2968571183382118,0.6925645685440108,-0.8461458359001737,-0.5737052693439781,1.4376102064101235
933,46,161,58,0.31909556777440873,0.9851298959863833,1.0086544266367308,0.30653893044147407,0.703270230625616,-0.798701063953684,-0.5899320929636518,1.1762265325173737
934,45,155,56,0.3539076677435794,1.0241241202625782,1.0486941856084966,0.32720021147579637,0.730481350463169,-0.7987904417773583,-0.588433848596488,1.2285032672959237
935,49,157,59,0.2549271257891006,0.9244806151675843,0.9500962152090737,0.27771454013342,0.6647001582226917,-0.8671860825764757,-0.5691357061743898,1.2807800020744737
936,48,170,56,0.285349403279608,0.9339194382371432,0.9584895035830616,0.2822159529275323,0.6703067791370834,-0.7987010639536839,-0.5987209842254272,1.2285032672959237
937,47,163,62,0.3366257816346732,0.9729765027907694,0.9975465681366879,0.301164493538304,0.695985512066918,-0.7987010639536838,-0.5899320929636517,1.2285032672959237
938,45,157,68,0.3518904619132823,1.0492834642722952,1.0717624602270717,0.33878871916841935,0.7455434662034387,-0.798701063953684,-0.5884338485964875,1.1239497977388238
939,47,152,68,0.314510213317404,0.9962636848587522,1.0218792849002416,0.31343781599655185,0.7124957446667475,-0.7987010639536838,-0.5691357061743896,1.2807800020744737
940,46,156,67,0.24231514143484328,0.9724487838331695,0.9980643838746589,0.3014507421821653,0.6967063337724335,-0.8433410763829994,-0.5884338485964876,1.2807800020744737
941,45,153,70,0.3500663296736454,0.9691961389056261,0.9969028083382575,0.30067752757473953,0.6958149695067438,-0.8535505265661905,-0.5691357061743895,1.3853334716315735
942,46,158,66,0.286916122249684,1.0069513154813114,1.030475846131659,0.31731476734144515,0.7178309458807691,-0.7987010639536838,-0.5910560605264834,1.1762265325173737
943,48,149,72,0.334295186043619,0.9704438974945333,0.9960594975360227,0.29979011120031385,0.6943802918109544,-0.7987010639536838,-0.5955616764931162,1.2807800020744737
944,46,157,69,0.35658053247834937,1.0399595608810197,1.0655751609225093,0.3355726307279556,0.7413989990715555,-0.7987010639536838,-0.5910560605264832,1.2807800020744737
945,47,164,68,0.36106563973588257,0.9819286994245279,1.0075442994660173,0.30614983866954715,0.7026148826194885,-0.8190503492966508,-0.5899320929636515,1.2807800020744737
946,48,160,69,0.3621472552211089,1.010660896938148,1.0352309622840665,0.3200004576286617,0.7209460936628673,-0.7987010639536839,-0.5910560605264831,1.2285032672959237
947,47,169,70,0.2908769420029633,0.9788935090234208,1.0055546437604812,0.305122166012495,0.7012445481598744,-0.7987010639536839,-0.5987209842254275,1.3330567368530235
948,46,150,69,0.36463878152954365,0.9624755040578834,0.9891366387949438,0.29634826875420295,0.6900586825009004,-0.8053856040590361,-0.5691357061743898,1.3330567368530235
949,46,156,71,0.38165024490082894,1.0403837325974725,1.065999332638962,0.33545088167563075,0.7413505137883564,-0.7987010639536839,-0.5884338485964875,1.2807800020744737
950,48,164,71,1.2094741957756856,0.8648138827343409,0.8904294827758303,0.24463128205389073,0.6167222741481413,-0.9609119738422274,-0.6034272976677533,1.2807800020744737
951,47,158,71,0.32143464217858914,1.0235969388051107,1.0481670041510291,0.3261554487592928,0.729490643560985,-0.7987010639536838,-0.5910560605264833,1.2285032672959237
952,48,170,73,0.2967426450820222,0.9580229872211035,0.9846841219581639,0.2947765116554637,0.6872499611388833,-0.798701063953684,-0.5987209842254273,1.3330567368530235
953,49,165,72,0.23854213344330855,0.9872804743996795,1.011850539745598,0.30773504502712146,0.7051469921401177,-0.7987010639536838,-0.5987209842254275,1.2285032672959237
954,49,173,74,0.31379895497130095,0.924314832861412,0.9509759675984725,0.2780591451204446,0.6647424384386044,-0.8340675744346284,-0.6096207498075199,1.3330567368530235
955,49,161,71,0.32644917126476736,1.006759877040454,1.0292388729952304,0.3169040410498485,0.7168967796528515,-0.7987010639536839,-0.5899320929636519,1.1239497977388238
956,47,253,69,0.27071245125192617,0.8599609374280406,0.8803488639916751,0.24156766074891878,0.613899832950463,-0.9378327589871669,-0.6668623517674672,1.019396328181724
957,48,160,73,0.34847620083047576,1.019179388634147,1.0437494539800654,0.32426391046876923,0.7265884359975737,-0.7987010639536839,-0.5910560605264827,1.2285032672959237
958,47,166,70,0.320509972530566,0.9884582947525173,1.0109372907072938,0.30767505134851114,0.7047320482239331,-0.7987010639536838,-0.5987209842254277,1.1239497977388238
959,47,158,71,0.28433372347258096,0.9827148384832106,1.010421507915842,0.3074831863966856,0.7048422547050306,-0.8318844505796756,-0.5910560605264832,1.3853334716315735
960,50,336,76,0.3523774717843018,0.8815140336890884,0.8977198214704389,0.2489367279373651,0.6224795260831881,-0.9609468396720879,-0.4470559788737747,0.8102893890675241
961,47,157,68,0.3788672410514518,1.0080030825219475,1.032573147867866,0.31874457301568593,0.7193589787624439,-0.815538676398039,-0.5910560605264832,1.2285032672959237
962,46,179,74,0.1959353382331116,0.9610042891319351,0.9845288197822826,0.2943736843894327,0.6867966240774356,-0.798701063953684,-0.6096207498075201,1.1762265325173737
963,47,167,72,0.30508627318397435,0.9947721881884491,1.0182967188387966,0.3113251332177871,0.7095487788409376,-0.7987010639536838,-0.5987209842254273,1.1762265325173737
964,46,156,72,0.36631522100612507,1.0387467490971394,1.0633168144430578,0.33413180245708296,0.7396320332402058,-0.7987010639536839,-0.5884338485964875,1.2285032672959237
965,48,173,72,0.3796835454932088,0.9387524432786253,0.9675046474068277,0.28524897002383387,0.6736041372051442,-0.8524269037028916,-0.6096207498075199,1.4376102064101235
966,46,162,73,0.3742969165771337,1.0175549731990228,1.0400339691537992,0.32243676326090465,0.7241750115621741,-0.7987010639536838,-0.5910560605264832,1.1239497977388238
967,47,156,70,0.35865202396530316,1.0032248612174652,1.0319770653456677,0.3183011006073637,0.7189363988595315,-0.7987010639536839,-0.5884338485964877,1.4376102064101235
968,46,168,76,0.38598685072661004,0.9877828800324479,1.0154895494650793,0.3100883211515788,0.707979542345153,-0.8653830450773959,-0.5899320929636518,1.3853334716315735
969,48,159,73,0.33234051309003626,1.008704634427441,1.0332746997733595,0.318701402512676,0.7195327364001682,-0.7987010639536839,-0.5910560605264834,1.2285032672959237
970,47,164,71,0.40406582433888427,0.9611957592314425,0.990993498055216,0.29798104300074835,0.6917453711727154,-0.8646774406739656,-0.5899320929636518,1.4898869411886735
971,46,153,75,0.3539588490727161,0.9971870592919668,1.0207115899423143,0.31188861809237434,0.7111172155686516,-0.7987010639536839,-0.5691357061743896,1.1762265325173737
972,46,174,77,0.3949717178394104,0.961679485899207,0.9904316900274095,0.2970823496174726,0.6896870053312362,-0.8669232002738331,-0.5987209842254275,1.4376102064101235
973,48,160,68,0.3677294635378031,0.9983341390685978,1.0249952738056582,0.3148332975770345,0.7141585037910064,-0.7987010639536839,-0.5910560605264836,1.3330567368530235
974,46,153,74,0.3379289048320778,0.9814875743263484,1.0071031743678378,0.3053957230704445,0.7023623078739731,-0.7987010639536839,-0.5691357061743896,1.2807800020744737
975,47,168,71,0.38639785030660345,0.9978198841752329,1.0234354842167224,0.31345038289756166,0.7114192518871042,-0.8446924806273648,-0.5987209842254277,1.2807800020744737
976,46,155,69,0.27925745390627815,1.011472174921667,1.0370877749631566,0.32109537978195646,0.7226784596276867,-0.7987010639536839,-0.5884338485964877,1.2807800020744737
977,46,162,72,1.054668727864789,0.9199050180578424,0.9455206180993319,0.27270540855945113,0.6526070148345523,-0.9609119738422273,-0.5910560605264832,1.2807800020744737
978,45,181,67,0.40767198453705844,0.9076917171889402,0.9301707131437166,0.26810650786288814,0.650355739163341,-0.9003585413503745,-0.6096207498075199,1.1239497977388238
979,47,152,74,0.33931731836268686,0.9729782431754704,0.9996393779125309,0.30168872754996534,0.6972312350497866,-0.7987010639536838,-0.5955616764931162,1.3330567368530235
980,46,169,69,0.4104428141768137,0.9756986157006227,1.000268681046541,0.3021913504818141,0.6959279200042854,-0.8521607931305264,-0.5987209842254273,1.2285032672959237
981,45,159,78,0.30359309779274624,1.0198170872477899,1.0422960832025663,0.3229020055793632,0.7255537263411624,-0.7987010639536838,-0.5884338485964878,1.1239497977388238
982,45,163,70,0.3527785150351872,1.0182069338458941,1.0406859298006705,0.32278402402674633,0.7246624617491072,-0.7987010639536839,-0.5899320929636519,1.1239497977388238
983,47,155,75,0.7678903241719912,0.8703358533006167,0.9001335921243901,0.2521185739323992,0.6283090013698516,-0.9656742566647954,-0.5955616764931164,1.4898869411886735
984,49,175,67,0.26007873094544276,0.9500164669871439,0.9735409976374914,0.28914839198841813,0.6795618671455926,-0.798701063953684,-0.60962074980752,1.1762265325173737
985,48,153,72,0.3920656339690795,1.000770273067576,1.0242948037179236,0.31428742179331937,0.7136459762369056,-0.7987010639536838,-0.5691357061743896,1.1762265325173737
986,45,148,68,0.36328428541253954,0.9537292482672063,0.9793448483086957,0.29156242569428725,0.6836216161533393,-0.7987010639536839,-0.5955616764931162,1.2807800020744737
987,46,166,76,0.3167522510355433,1.0021611050357533,1.0246401009905297,0.31436833787422347,0.7136985953594055,-0.7987010639536839,-0.5899320929636519,1.1239497977388238
988,45,159,73,0.404948801393074,1.0431618453424287,1.0666863759927763,0.3360693230342269,0.7419736885295588,-0.798701063953684,-0.5884338485964876,1.1762265325173737
989,45,169,78,0.4061208112579807,1.0181989896255799,1.0448601243626403,0.32402962673368996,0.7252002289345966,-0.8446924806273649,-0.5899320929636516,1.3330567368530235
990,45,162,74,0.4277665286579284,1.012764889126886,1.0373349544728043,0.321235712126932,0.7225486171300162,-0.8646774406739658,-0.5910560605264832,1.2285032672959237
991,45,150,76,0.4147944199480701,0.9728852471077727,0.9985008471492621,0.30073403817058564,0.6961371562918515,-0.7987010639536838,-0.5955616764931161,1.2807800020744737
992,45,158,73,0.39607875891006467,1.0618368008105301,1.0853613314608777,0.345537770272218,0.7542758735445657,-0.7987010639536838,-0.5884338485964876,1.1762265325173737
993,29,148,78,0.3779543928257413,0.8906122470654226,0.9277287287581931,0.2668012381879479,0.6510545036488233,-0.8273100338466612,-0.6426210525596612,1.855824084638523
994,45,156,74,0.39115389679955737,1.0614744370040445,1.084998967654392,0.3454370280695678,0.75413024934392,-0.7987010639536838,-0.5691357061743894,1.1762265325173737
995,45,157,75,0.42352041723323014,1.050545721098122,1.0751157864440404,0.34014982153361095,0.747358226466666,-0.798701063953684,-0.5691357061743896,1.2285032672959237
996,46,159,76,0.4096645341503468,1.0277782550083674,1.0523483203542858,0.32877432108421956,0.732408038770277,-0.819050349296651,-0.5884338485964877,1.2285032672959237
997,46,158,76,0.41541995332846854,1.0440374858083359,1.0686075511542543,0.33698714057336243,0.7431159275915324,-0.8190503492966508,-0.5691357061743894,1.2285032672959237
998,47,157,77,0.4278891900162512,1.0196296164824015,1.047336285915033,0.32628542136520844,0.7292040778604847,-0.8340675744346284,-0.5691357061743891,1.3853334716315735
999,46,155,76,0.4262147973334333,1.030753187987722,1.0553232533336405,0.3298161786551017,0.7340277151801838,-0.7987010639536839,-0.5691357061743894,1.2285032672959237
1000,48,163,76,0.4110499238721288,0.9830753912895883,1.0086909913310778,0.3065939058395186,0.7031969672230618,-0.8646774406739658,-0.5899320929636518,1.2807800020744737
1001,46,158,79,0.4141573748757785,1.0384391629278342,1.0619636935781818,0.33350123941120513,0.7387162546566305,-0.819050349296651,-0.5691357061743895,1.1762265325173737
1002,49,157,80,0.40388836509674136,0.99705204952744,1.0237131842645004,0.31397520688155467,0.7131337809832898,-0.7987010639536839,-0.5691357061743896,1.3330567368530235
1003,48,152,80,0.40006930157085596,0.986112567436754,1.0096370980871014,0.30641682929144887,0.7035428450046469,-0.7987010639536839,-0.5691357061743896,1.1762265325173737
1004,47,156,79,0.40224757339676137,1.0236348151551904,1.04925041519668,0.32667198581025514,0.72996802991186,-0.7987010639536839,-0.5691357061743895,1.2807800020744737
1005,47,157,81,0.43948308214205495,1.021026627251566,1.0497788313797685,0.32729476273731795,0.7306482274145136,-0.8459279122641696,-0.5884338485964876,1.4376102064101235
1006,46,152,77,0.3874961613268504,0.9909540880033194,1.0155241533492378,0.30914813918005124,0.7072861776494423,-0.7987010639536839,-0.5691357061743894,1.2285032672959237
1007,46,162,77,0.42534421153687774,0.9947024553972247,1.0203180554387141,0.31269910455389116,0.7112835461776832,-0.8646774406739658,-0.5910560605264832,1.2807800020744737
1008,48,160,79,0.3791529237292439,1.0305503790144186,1.055120444360337,0.3302064962520401,0.7343562235144407,-0.7987010639536838,-0.5910560605264832,1.2285032672959237
1009,50,153,81,0.37280469758295287,0.9976928410747617,1.0212173717251092,0.3120136365041346,0.7111893014613039,-0.7987010639536839,-0.5691357061743894,1.1762265325173737
1010,49,150,79,0.3825153676418083,0.9826351661993536,1.006159696849701,0.30448178909520873,0.701186103894479,-0.7987010639536839,-0.5955616764931164,1.1762265325173737
1011,49,159,78,0.4265070410944352,0.9771250105444405,1.003786145281501,0.30419804500776815,0.6999865099057404,-0.8646774406739657,-0.5884338485964877,1.3330567368530235
1012,48,216,82,0.3824018997269329,0.8745703491180821,0.8949582756817166,0.24893052322084053,0.6237563887039473,-0.926397874788609,-0.62013231050953,1.019396328181724
1013,50,158,76,0.4254149912579955,0.9535088934221058,0.9822610975503082,0.29323236650573525,0.6855469656758645,-0.8459279122641696,-0.5691357061743898,1.4376102064101235
1014,48,150,79,0.3539660838177562,0.9617024395291776,0.987318039570667,0.29521677796380974,0.6888728781078084,-0.7987010639536838,-0.5955616764931162,1.2807800020744737
1015,49,161,77,0.3857270075623833,1.0023996673575977,1.0259241980079452,0.3152809559294074,0.7147156048792326,-0.819050349296651,-0.5910560605264832,1.1762265325173737
1016,48,166,82,0.9809421550242221,0.9496298972452573,0.9752454972867467,0.2884411625831529,0.6729026870464448,-0.9609119738422273,-0.5899320929636516,1.2807800020744737
1017,47,154,75,0.346359838575538,1.0080932161078486,1.032663281453767,0.317937052732977,0.7189742295333952,-0.7987010639536838,-0.5691357061743896,1.2285032672959237
1018,47,149,78,0.4392117806514412,0.9829904097713192,1.0065149404216667,0.30481374145016704,0.7013940430249405,-0.7987010639536838,-0.5955616764931164,1.1762265325173737
1019,48,160,75,0.3919624863456962,1.0124998296324637,1.0360243602828112,0.32045565120797903,0.7216207410942954,-0.7987010639536838,-0.591056060526483,1.1762265325173737
1020,46,234,80,0.42745927844323356,0.823064622371139,0.8444980836303445,0.22379563932409163,0.59080817991959,-0.9672910710791728,-0.7029161413325895,1.071673062960274
1021,47,167,75,0.3445186935251836,0.9827393110862103,1.0083549111276997,0.30641891401817567,0.7030380646500264,-0.82004471380078,-0.5899320929636522,1.2807800020744737
1022,47,154,79,0.38029328073726754,0.9923431017766838,1.0179587018181733,0.3104645587588519,0.7089205202992273,-0.7987010639536839,-0.5691357061743896,1.2807800020744737
1023,46,148,75,0.4380902915877374,0.9848385673803555,1.009408632726274,0.3061609799780993,0.70322271036488,-0.7987010639536838,-0.5955616764931161,1.2285032672959237
1024,47,158,77,0.35585237261529923,1.0317032253042244,1.055227755954572,0.32966921371056146,0.7340354951799585,-0.7987010639536839,-0.588433848596488,1.1762265325173737
1025,49,169,78,0.3377216593229205,0.954244780869339,0.9798603809108284,0.29186886576451254,0.6833509356301712,-0.8340675744346283,-0.5987209842254274,1.2807800020744737
1026,49,163,80,0.3207461066140428,0.9932451664668354,1.0199063012038958,0.3119184791207299,0.7105272525438666,-0.7987010639536839,-0.5899320929636518,1.3330567368530235
1027,48,171,77,0.35544637217544994,0.9546376856892131,0.9823443551218446,0.29330420006120494,0.6853459655451852,-0.8646774406739659,-0.5987209842254275,1.3853334716315735
1028,48,160,76,0.33882065890498797,0.9970144024446402,1.0226300024861297,0.31325533781744697,0.7122935051839848,-0.798701063953684,-0.5910560605264827,1.2807800020744737
1029,47,166,83,0.29700572378432055,0.9889079560588917,1.0124324867092391,0.30793491279426366,0.7053621201945398,-0.798701063953684,-0.5899320929636518,1.1762265325173737
1030,47,157,74,0.3767486757019701,1.0409449319164459,1.0676060666535063,0.33609748730173483,0.7422337903058963,-0.798701063953684,-0.5884338485964876,1.3330567368530235
1031,49,155,74,0.3111352742771025,0.957034062397949,0.9826496624394384,0.2930208025551051,0.6857086254949463,-0.7987010639536838,-0.5691357061743896,1.2807800020744737
1032,50,163,74,0.3665888925636109,1.0047858112334718,1.0283103418838193,0.3164808446434928,0.7162979763084187,-0.7987010639536839,-0.5899320929636518,1.1762265325173737
1033,48,155,79,0.32694464015604785,0.9948303585652981,1.0204459586067876,0.3117573208042972,0.7108214148802404,-0.7987010639536838,-0.5691357061743894,1.2807800020744737
1034,47,148,74,0.3677689530450007,0.9647048624991285,0.9892749278450469,0.29624328649007836,0.6898244670028636,-0.7987010639536838,-0.5906064551334311,1.2285032672959237
1035,47,159,77,0.28263657801991143,1.0029702958202005,1.025449291774977,0.3142539212647071,0.7140894875600835,-0.7987010639536838,-0.5910560605264834,1.1239497977388238
1036,48,171,75,0.37637813286037936,0.9823477427889676,1.010054412221599,0.3059793659244039,0.7010108081411598,-0.8446924806273647,-0.5987209842254275,1.3853334716315735
1037,46,155,73,0.32574770404793196,1.0057414059857694,1.031357006027259,0.3177371805495197,0.7185570705909918,-0.7987010639536839,-0.5691357061743894,1.2807800020744737
1038,47,146,78,0.39299251250447487,0.9545543704960109,0.9812155052330713,0.29174421668876294,0.6840477525428692,-0.7987010639536838,-0.5906064551334314,1.3330567368530235
1039,46,164,74,0.8295727521456503,0.9230519143300803,0.9465764449804277,0.27345819802211135,0.6539433451740317,-0.9609119738422273,-0.5910560605264832,1.1762265325173737
1040,48,157,76,0.3523433595659919,1.010668212217519,1.0341927428678666,0.3189594655560535,0.7200383881782827,-0.7987010639536839,-0.588433848596488,1.1762265325173737
1041,47,90,82,1.1333527304268942,0.7214204270692581,0.7867663455424455,0.19790236287576368,0.5534841774679691,-0.9040637728098617,-0.6964134727601148,3.2672959236593715
1042,46,150,81,0.28778448545778057,0.9617083452842276,0.988369480021288,0.2959572131512165,0.6896602224540862,-0.821609967481034,-0.5691357061743898,1.3330567368530235
1043,50,167,73,1.7809244371188626,0.8250848826204429,0.8632468990087844,0.23001538594738857,0.5977959623966325,-0.9609119738422273,-0.7085255661020035,1.908100819417073
1044,46,281,79,0.40205909450240335,0.85935419608515,0.8766055185620715,0.23702890293191614,0.6069983947371457,-0.9609119738422273,-0.6211914109237662,0.8625661238460741
1045,48,161,76,0.33024845155822546,0.9887869851840416,1.015448119921102,0.3096109906762874,0.7075154036693743,-0.7987010639536839,-0.5910560605264833,1.3330567368530235
1046,47,153,73,0.3741997009377631,0.9889622954328983,1.0135323607788167,0.3084375191714286,0.7062012597401726,-0.7987010639536839,-0.5691357061743898,1.2285032672959237
1047,46,146,76,0.43555662233344894,0.9751109296219669,0.9996809949678853,0.30117489119617624,0.6968868142079321,-0.798701063953684,-0.5906064551334311,1.2285032672959237
1048,47,174,74,0.309097244136603,0.9489671294964158,0.9756282642334763,0.2900460590309273,0.6809705138589216,-0.823734718110315,-0.5987209842254275,1.3330567368530235
1049,46,158,77,0.3965161382096239,1.0510696889860185,1.073548684940795,0.3393152995072999,0.7462494113953516,-0.7987010639536838,-0.5691357061743894,1.1239497977388238
1050,48,167,78,0.3587607329457004,0.9631318510704866,0.987701916416405,0.2958430688005762,0.6889596388110656,-0.8340675744346284,-0.5899320929636518,1.2285032672959237
1051,47,163,79,0.39305031274249,1.0223893339500318,1.0459138646003794,0.3253473305195089,0.7279318341809551,-0.8459279122641694,-0.5910560605264832,1.1762265325173737
1052,49,160,81,0.25437388419859663,0.9828480683540666,1.005327064308843,0.3042004852094462,0.7005925677476474,-0.798701063953684,-0.5910560605264834,1.1239497977388238
1053,46,174,76,0.35556624780070184,0.9668710326150068,0.9956232367432093,0.2999631732840242,0.6942422126491724,-0.8646774406739657,-0.5987209842254275,1.4376102064101235
1054,49,168,77,0.30553635780592336,0.9829967282284343,1.0065212588787817,0.30520102550997774,0.7014519986683022,-0.7987010639536839,-0.5987209842254275,1.1762265325173737
1055,46,159,73,0.403695707696529,1.043559630025155,1.0670841606755026,0.3361308308989417,0.7420503348164564,-0.7987010639536839,-0.5884338485964876,1.1762265325173737
1056,47,156,75,0.3384251914072083,1.010182055378907,1.0337065860292545,0.31828441739209246,0.7192556717935468,-0.798701063953684,-0.5691357061743896,1.1762265325173737
1057,48,163,73,0.3781186237771807,0.9830049507521091,1.0086205507935986,0.3067142205714506,0.7033614378180439,-0.8340675744346283,-0.589932092963652,1.2807800020744737
1058,46,157,78,0.2716045871943947,1.0056166180687756,1.032277752805836,0.3182360925456691,0.7193248729736571,-0.7987010639536838,-0.5884338485964876,1.3330567368530235
1059,47,170,80,0.34801855642259133,0.9877730211250915,1.014434155862152,0.3095622829343325,0.7072896727061282,-0.8340675744346284,-0.5987209842254275,1.3330567368530235
1060,46,163,83,0.40240845569032235,1.010310368750758,1.0359259687922475,0.3205016799251956,0.7216700295205191,-0.8475814515705329,-0.5899320929636518,1.2807800020744737
1061,47,153,75,1.4023001208376777,0.8160525148272291,0.8531689965199996,0.22548504022376292,0.5917278704640472,-0.9609119738422273,-0.6040794667925038,1.855824084638523
1062,48,159,73,0.32129380725487566,1.0062851809503897,1.03294631568745,0.3182004522155044,0.7190309148963475,-0.7987010639536839,-0.5910560605264834,1.3330567368530235
1063,46,178,77,0.39582016291571187,0.9424049144603374,0.9680205145018268,0.28608557597945383,0.6747696762808777,-0.8446924806273647,-0.6096207498075201,1.2807800020744737
1064,46,152,75,0.373878376338304,1.0053261801852897,1.0288507108356373,0.31575343977593895,0.7160553441661056,-0.7987010639536838,-0.5691357061743896,1.1762265325173737
1065,49,165,73,0.41871146999430237,0.968984318247652,0.9956454529847124,0.29981911458376476,0.6929669288239565,-0.8524269037028915,-0.5987209842254275,1.3330567368530235
1066,47,156,79,0.29589005543661834,0.9757151035005371,1.0023762382375976,0.3027095890774272,0.6988465055210147,-0.7987010639536839,-0.5691357061743896,1.3330567368530235
1067,46,171,77,0.3324041223350668,0.9784301053511776,1.006136774783809,0.3054006456674343,0.7018712723709432,-0.8383631819501597,-0.5987209842254276,1.3853334716315735
1068,47,160,72,0.4207398670292737,0.9876033915660226,1.013218991607512,0.3091420018762625,0.7064988704900025,-0.8603145016273503,-0.5910560605264833,1.2807800020744737
1069,46,151,81,0.37066119454599333,0.9525841349032421,0.9771542002491606,0.2898584506491262,0.6818075054904549,-0.798701063953684,-0.5691357061743896,1.2285032672959237
1070,48,165,74,0.23482416792797006,1.0106837656665149,1.0342082963168624,0.3186072663718751,0.7197672858851067,-0.7987010639536839,-0.5899320929636517,1.1762265325173737
1071,46,157,76,0.35534913111524796,1.0141882930756365,1.037712823725984,0.3206791752088265,0.7222947878772613,-0.798701063953684,-0.5884338485964877,1.1762265325173737
1072,46,150,72,0.4267835223250511,0.9969653741112715,1.022580974152761,0.3132652870199588,0.7123293565458343,-0.798701063953684,-0.5955616764931164,1.2807800020744737
1073,48,163,78,0.29567098104782896,0.9951581136911872,1.0186826443415347,0.31096282884226834,0.7095319702684215,-0.798701063953684,-0.589932092963652,1.1762265325173737
1074,47,156,75,0.39289907790980255,1.030639532512893,1.0573006672499534,0.33086848995289264,0.735357461860361,-0.7987010639536839,-0.5691357061743894,1.3330567368530235
1075,50,172,75,0.43864505859399344,0.91303215761224,0.9407388270448714,0.2726940818308401,0.6568526020233045,-0.8948534145750988,-0.5987209842254273,1.3853334716315735
1076,48,166,74,0.3999177080634783,0.9685352421007142,0.9983329809244876,0.30045538067815114,0.6939753867383017,-0.8446924806273648,-0.5899320929636516,1.4898869411886735
1077,49,159,77,0.3358414361556844,0.9780438843502312,1.0015684150005786,0.30251778676715535,0.6981914845093843,-0.7987010639536839,-0.5691357061743898,1.1762265325173737
1078,47,147,72,0.3721461399499987,0.9646649173073262,0.9892349826532446,0.29618532254401275,0.6897337748088075,-0.7987010639536839,-0.5906064551334314,1.2285032672959237
1079,48,154,80,0.442699329180101,1.0113080633865734,1.039014732819205,0.3219035733585418,0.7235957754529136,-0.7987010639536839,-0.5691357061743896,1.3853334716315735
1080,47,161,75,0.26437419767389325,0.98460990578719,1.0091799711331084,0.306014024486686,0.7030846301308222,-0.7987010639536839,-0.5910560605264834,1.2285032672959237
1081,47,263,78,0.3203397187644591,0.8478659829488854,0.8661628401213779,0.23432247219351243,0.6043943750014947,-0.9587365197881442,-0.5910560605264834,0.914842858624624
1082,49,177,72,0.4030720019327428,0.9251712699802828,0.9497413353262012,0.2773667553945034,0.6629373731388566,-0.8446924806273647,-0.60962074980752,1.2285032672959237
1083,46,151,84,0.3593161148421029,0.9541603961096401,0.9787304614555585,0.29059699199080447,0.682690465132064,-0.798701063953684,-0.5691357061743894,1.2285032672959237
1084,46,170,75,0.44927403279474587,0.9749802108820085,0.9985047415323559,0.3012877613211191,0.6950469153323052,-0.8446924806273647,-0.5987209842254277,1.1762265325173737
1085,47,157,73,0.3054976856508432,1.0076962614174272,1.0333118614589167,0.31852529565674637,0.7196522859266714,-0.7987010639536839,-0.5884338485964876,1.2807800020744737
1086,48,165,77,0.40086486141865024,0.9527675596678378,0.9783831597093272,0.29149799032287116,0.6831473403877698,-0.8713375988225547,-0.5899320929636516,1.2807800020744737
1087,46,146,80,0.3531549443249586,0.9674831378865186,0.9920532032324371,0.2974625977352807,0.6916366815201603,-0.7987010639536839,-0.5955616764931163,1.2285032672959237
1088,49,159,75,0.43963134350698185,0.9842360326451279,1.0119427020777594,0.30775306311906614,0.7042431827766118,-0.8644470005749432,-0.5884338485964877,1.3853334716315735
