trial,fast_low,slow_low,fast_high,slow_high,vol_lookback,vol_threshold_pct,Penalized,Sortino,CAGR,Sharpe,MDD,MDD_Entry,Trades_Yr
1485,46,320,27,229,62,52.13379085563902,0.9625874485150457,0.9934307220343902,0.3014106917585062,0.6975147864632614,-0.798701063953684,-0.39733806255172277,1.5421636759672235
1486,48,333,11,238,45,53.24565342245771,0.9914899007983698,1.0338340559689954,0.3207259551226809,0.725081264370374,-0.7987010639536838,-0.34362811763575707,2.117207758531273
1487,49,315,12,232,55,55.47606375509189,1.014130678484403,1.0460194866993184,0.3273628115323439,0.7338610960522822,-0.7987010639536839,-0.43511743828019833,1.5944404107457733
1488,47,326,10,248,64,59.24867993377962,0.9262893604914797,0.9675879809665342,0.2879355017312961,0.6805587958004244,-0.7987010639536839,-0.3971171105815404,2.064931023752723
1489,47,320,13,220,51,56.3606689879725,0.9933341180336591,1.0314961344220006,0.3201537051836627,0.7241249376432144,-0.8130450008373818,-0.41674957511388144,1.908100819417073
1490,45,310,16,225,41,58.131068529743686,0.9924378115813017,1.0316453626652142,0.31963173699037695,0.7233857361792035,-0.7987010639536839,-0.3902036526938263,1.960377554195623
1491,50,332,12,240,47,54.33029200452597,0.984011168920149,1.0232187200040614,0.31565219420895807,0.7182880959254148,-0.7987010639536838,-0.4093608786941091,1.960377554195623
1492,47,323,9,233,43,52.861183515490474,0.9713838864845938,1.0158191110463612,0.31237823972795664,0.7144978726271766,-0.7987010639536839,-0.41129668593087876,2.2217612280883725
1493,48,316,14,226,50,56.88731540757476,1.006091152207383,1.0421620992045824,0.32510443659833665,0.7309363197554526,-0.7987010639536838,-0.4240681459528005,1.8035473498599732
1494,44,305,3,246,46,55.969327641195996,0.8576150358921282,0.9250520237564576,0.2668312428673205,0.6528152182715877,-0.8314666370051085,-0.47056416347080987,3.3718493932164715
1495,48,328,18,215,53,53.78785619202368,0.9311213914723498,0.9692834078606913,0.28888494357485217,0.682018767680558,-0.7987010639536839,-0.41414399518624645,1.908100819417073
1496,46,312,13,237,49,54.94618856950351,1.0079796221740767,1.0430050344757051,0.3255908314683209,0.7314933311259126,-0.7987010639536839,-0.4237889931744485,1.7512706150814232
1497,49,340,10,230,44,57.359765347755875,0.9660028248365308,1.0041648412248723,0.3062200301809028,0.7060223392693958,-0.7987010639536838,-0.470869232322508,1.908100819417073
1498,46,320,11,241,57,58.84135531612125,0.9908394988075785,1.026910445804778,0.31712236496032964,0.7202200834982694,-0.7987010639536839,-0.4252220744491332,1.8035473498599732
1499,50,328,8,252,48,51.954955717533004,0.8982030996564542,0.9457749283049346,0.27782448892383926,0.6671854358299888,-0.7987010639536838,-0.44718722818322365,2.3785914324240225
1500,48,317,12,220,81,55.97956980401228,0.937058832665084,0.9752208490534255,0.2917131981363119,0.6860197599018211,-0.7987010639536839,-0.4651750974557399,1.908100819417073
1501,45,307,15,234,52,57.89549557025009,0.9656165627661771,1.0037785791545186,0.3057454138219122,0.7049419934452767,-0.798701063953684,-0.39691601818093447,1.908100819417073
1502,49,333,12,206,47,55.12420963206682,0.9366464547826743,0.9852638181267257,0.29706084400697463,0.6935235845566443,-0.8202234929785206,-0.44678568063980073,2.4308681672025725
1503,16,300,10,228,50,54.17693005572092,0.9520173222549153,0.9828605957742598,0.2951123738461874,0.6912738981947236,-0.7987010639536839,-0.4229999282871687,1.5421636759672235
1504,47,323,14,244,45,52.89683330816735,0.9900196350048635,1.026090582002063,0.31721212204188687,0.7199665771013946,-0.798701063953684,-0.3892524156006216,1.8035473498599732
1505,48,312,11,221,67,59.70401620454906,0.9735661124030724,1.009637059400272,0.3092662059475606,0.7098067560782044,-0.7987010639536838,-0.43658588228967676,1.8035473498599732
1506,21,323,15,237,60,56.87739078015606,0.9579428304342884,0.9971503815182009,0.3025341684708014,0.7001950824600387,-0.7987010639536839,-0.48295587386313676,1.960377554195623
1507,46,288,17,229,42,58.167326649674834,0.9470641818708767,0.9789529900857922,0.2930025017557092,0.6877970540698387,-0.798701063953684,-0.515886385446375,1.5944404107457733
1508,28,316,12,235,48,53.6946148464562,1.0155758928841139,1.0474647010990292,0.328002194353437,0.7346283313630105,-0.7987010639536839,-0.39866315717917533,1.5944404107457733
1509,47,336,13,225,46,32.965396851862565,0.9547005052566853,0.9876348481671717,0.2969653933168859,0.6938211378228675,-0.7987010639536838,-0.4589772232210583,1.6467171455243232
1510,50,329,14,213,51,56.12683116062016,0.9638797300123594,1.0051783504874139,0.3068424654946216,0.7062827856545054,-0.7987010639536839,-0.40259806653507835,2.064931023752723
1511,48,319,13,241,49,54.631371311043296,0.9902168097970501,1.0252422220986785,0.3170164586613258,0.7199892943484972,-0.7987010639536839,-0.4296939172124066,1.7512706150814232
1512,49,307,11,229,44,59.13527248820812,0.951694776661753,0.9909023277456654,0.2988634495668303,0.6963661572386928,-0.7987010639536838,-0.3855240297524626,1.960377554195623
1513,44,326,10,144,56,57.32595687189649,0.7054903395176266,0.7624719804262461,0.1922402969896455,0.5451624026796045,-0.9626833785598874,-0.8766108994137589,2.849082045430972
1514,46,314,16,234,53,55.411984968939926,0.9794887565250672,1.0124230994355536,0.3105512803086734,0.7109654347658382,-0.7987010639536839,-0.5120614895014597,1.6467171455243232
1515,47,322,12,220,40,53.06736698514576,0.9639650635434882,1.0031726146274007,0.3055383831173688,0.7047936446398035,-0.798701063953684,-0.41674957511388144,1.960377554195623
1516,49,302,9,247,64,58.16584142272876,0.9118208611551861,0.9531194816302406,0.28062621590736136,0.67083156544618,-0.7987010639536838,-0.3947079650874473,2.064931023752723
1517,45,332,11,226,46,60.32685669892775,0.9602459439076763,0.9973624256004467,0.30243153079398444,0.7010480784900993,-0.7987010639536839,-0.33673034908055277,1.855824084638523
1518,48,311,19,239,49,56.45780656746991,0.9479380057145296,0.9850544874073001,0.2971589418108942,0.6928386395413492,-0.7987010639536839,-0.4697505702428306,1.855824084638523
1519,47,340,14,253,43,51.798035203332724,0.9731126258320095,1.012320176915922,0.3103438719633538,0.7106423847009147,-0.7987010639536838,-0.38918989614615784,1.960377554195623
1520,50,319,7,232,51,54.08669075566924,0.9364505215219306,0.9819312807792691,0.29554644845766376,0.6920739480687982,-0.798701063953684,-0.45084120316369136,2.2740379628669225
1521,49,326,13,244,47,34.25918624180628,0.9383259103836491,0.9764879267719906,0.2920279321039787,0.6867513514041441,-0.7987010639536838,-0.41775587334103503,1.908100819417073
1522,32,308,10,224,55,55.1754947566972,0.9640371638903436,0.998017041496401,0.3031649023431289,0.701935737660608,-0.798701063953684,-0.4064482644251607,1.6989938803028732
1523,46,294,15,216,61,57.31737389649255,0.9571437891580413,0.9921692014596698,0.30013666287739915,0.6975111886039239,-0.8063140864662544,-0.42784456749879607,1.7512706150814232
1524,48,317,14,235,45,58.68507579144338,1.0042833732972702,1.0434909243811827,0.32606979727868035,0.7320192138000896,-0.7987010639536838,-0.396916018180934,1.960377554195623
1525,47,330,11,231,48,53.59092888426283,1.0169249470066346,1.052995894003834,0.3305893050500144,0.7384451015314233,-0.7987010639536839,-0.35481955784141594,1.8035473498599732
1526,48,314,12,238,58,56.01131370833695,0.9848604695225722,1.0198858818242007,0.31405228089786563,0.7160796258132597,-0.7987010639536838,-0.432304382180127,1.7512706150814232
1527,45,323,13,198,50,54.54469148421002,0.8740686702896261,0.9237315683292485,0.2683803337306556,0.6553222979434876,-0.9123398237945679,-0.6196155539318153,2.4831449019811225
1528,43,335,11,223,46,52.605024949729845,0.9558815096465728,0.9971801301216273,0.3023160401917575,0.7007866500718843,-0.7987010639536839,-0.36197323611806287,2.064931023752723
1529,47,303,12,248,52,57.254648644522284,0.9466207635264057,0.9879193840014602,0.29801062983086424,0.694499687701185,-0.7987010639536839,-0.4351174382801979,2.064931023752723
1530,49,321,9,229,103,58.020121968088844,0.9387018898010268,0.9768639061893682,0.2941563982643849,0.6890147980002398,-0.7987010639536839,-0.5071114890682935,1.908100819417073
1531,47,311,13,242,43,56.62444986231096,0.9833415838273579,1.0194125308245574,0.31385440160828604,0.7156882571458915,-0.798701063953684,-0.4093608786941094,1.8035473498599732
1532,46,327,16,235,48,55.34044328265419,0.9746643843439368,1.0065531925588522,0.3074140818580051,0.7068295377861965,-0.806456634050653,-0.5155513368198252,1.5944404107457733
1533,48,344,15,219,45,59.35693895417963,0.9645408320618807,1.0037483831457932,0.3061316516536279,0.7056688335642662,-0.7987010639536839,-0.38464180066282083,1.960377554195623
1534,49,350,13,227,41,53.50809519482975,0.9787383205045406,1.015854802197311,0.3119382990951818,0.7133496315032379,-0.7987010639536839,-0.4067572118625943,1.855824084638523
1535,50,317,11,239,50,54.62413803689345,0.9922772931669808,1.0314848442508933,0.3195581152436322,0.7235248111074226,-0.7987010639536838,-0.39659094432908226,1.960377554195623
1536,46,308,12,231,54,55.84356972492612,0.9853237542069629,1.0193036318130204,0.31354608333690526,0.7155254310502263,-0.7987010639536839,-0.4137503333100041,1.6989938803028732
1537,48,299,14,256,47,58.49654886908312,0.9912775430807914,1.0242118859912779,0.3166800702051684,0.719109281296726,-0.7987010639536838,-0.4204899446456576,1.6467171455243232
1538,47,324,10,224,66,56.821542154198816,0.9845374039240045,1.023744955007917,0.3160457099936176,0.7190862750825248,-0.798701063953684,-0.39785786953303437,1.960377554195623
1539,37,334,8,235,49,52.79209869519025,0.9318200062735122,0.9752096961397086,0.2922179801614775,0.6874039423146616,-0.7987010639536839,-0.4215269252938837,2.1694844933098225
1540,2,315,16,211,62,57.70389652124069,0.9421231803900478,0.9949226825163833,0.3015824120083055,0.6996325060886744,-0.8049952672405836,-0.48530337791426603,2.6399751063167725
1541,45,320,23,243,37,51.37241065212395,0.9576119038189828,0.9915917814250402,0.300216023722121,0.6959629564121089,-0.8026920948181655,-0.49803699174747396,1.6989938803028732
1542,49,329,11,217,52,53.84326280293123,0.9507202923819328,0.9909733781614163,0.2996754044842751,0.6971986531659515,-0.8030134709476109,-0.3531144280583638,2.012654288974173
1543,48,311,14,83,45,44.77261990342063,0.763054656368126,0.8472201993615914,0.22989671426027236,0.6033980064991746,-0.8876905525927983,-0.7134749168938879,4.208277149673271
1544,46,322,13,230,47,55.16401136782289,1.0392151389939985,1.073195016600056,0.3409468790210324,0.7518125928550963,-0.7987010639536838,-0.4113374422841204,1.6989938803028732
1545,9,306,15,220,47,55.715747381656975,0.9872333805372192,1.0233043275344187,0.31536048609329814,0.7182288069326911,-0.798701063953684,-0.43913648450457443,1.8035473498599732
1546,45,315,14,225,43,56.23570921473899,0.988791567819624,1.0259080495123944,0.3166341301580011,0.7195677836117154,-0.7987010639536838,-0.4194800507426324,1.855824084638523
1547,44,319,15,210,48,55.246458558891376,0.9952982547099596,1.03241473640273,0.3201384320803644,0.7240494183174591,-0.7987010639536839,-0.3748032467438803,1.855824084638523
1548,45,311,13,228,45,56.073450467334524,0.9699239872804061,1.0059949342776056,0.30691028698168443,0.7065488641430752,-0.798701063953684,-0.48481977953497657,1.8035473498599732
1549,43,298,14,215,47,55.16712568752524,0.9758699341245296,1.0129864158173,0.3103709794300895,0.7114285063655916,-0.7987010639536839,-0.3950066677634231,1.855824084638523
1550,45,322,13,222,44,56.609129472538655,0.9797116076076671,1.0168280893004376,0.31237283849280195,0.7138759797665392,-0.7987010639536839,-0.4113374422841204,1.855824084638523
1551,41,307,15,229,50,55.54434027156607,1.0025310344882568,1.0386019814854561,0.3232704554283683,0.7283196962971613,-0.798701063953684,-0.406977761742346,1.8035473498599732
1552,46,316,14,231,42,57.098810973819944,1.0209068565177644,1.0559322688193928,0.33180740883615534,0.7396789002457024,-0.7987010639536838,-0.4167495751138802,1.7512706150814232
1553,46,326,16,221,46,54.92054772743951,0.9766542940264713,1.0158618451103838,0.3121399627489494,0.7134735688856108,-0.7987010639536839,-0.4291646378041982,1.960377554195623
1554,44,303,13,233,71,56.607802327164116,0.9718740408189367,1.0037628490338522,0.3054781558217725,0.7046411717879197,-0.7987010639536839,-0.42727020531954685,1.5944404107457733
1555,46,321,17,225,49,62.477147098462424,1.0131315767920333,1.0471114543980906,0.32782786500771,0.7340003477868087,-0.798701063953684,-0.4069851532573807,1.6989938803028732
1556,47,314,13,216,48,55.743040390787954,1.003181551187918,1.0382069634895466,0.323346929175228,0.7285523669006163,-0.7987010639536839,-0.4155978285946409,1.7512706150814232
1557,43,328,14,237,46,57.48333926820387,0.9681774114904963,1.0105215666611218,0.3094056926100295,0.7097586739262236,-0.7987010639536839,-0.4449000425829922,2.117207758531273
1558,50,319,13,229,51,56.271986424350665,1.0001857215984606,1.0352111339000891,0.3217747907815245,0.7264481020360741,-0.7987010639536839,-0.44918335180556646,1.7512706150814232
1559,44,309,15,223,44,54.706097047727326,0.9646536136061815,1.002815629994523,0.3053059963211622,0.7043556642871953,-0.7987010639536838,-0.4503704150187442,1.908100819417073
1560,48,324,12,238,39,58.938569157122814,0.999844588521415,1.0338244661274725,0.32089120926114667,0.7252664805648402,-0.7987010639536839,-0.40185541738104125,1.6989938803028732
1561,46,293,14,232,49,57.816301378239906,1.001729212824976,1.0367546251266044,0.3222145076635412,0.7273646413383437,-0.7987010639536839,-0.45078373833381835,1.7512706150814232
1562,47,284,16,226,46,60.08670615758986,0.999168048801203,1.0331479264072605,0.3199374534915371,0.7244223536191615,-0.7987010639536839,-0.39386712186338013,1.6989938803028732
1563,49,332,12,242,41,61.12094793727283,0.956465763219828,0.9956733143037405,0.30189893204441387,0.6999686364298957,-0.7987010639536838,-0.4018554173810429,1.960377554195623
1564,47,313,14,203,48,55.49161416161247,0.9501663728208231,0.9925105279914486,0.30055409204399286,0.6979137036211723,-0.8361920827562175,-0.48354361846373395,2.117207758531273
1565,48,317,12,233,51,54.57013380524607,1.006774645538116,1.0438911272308864,0.32598594799240077,0.7320061571050865,-0.7987010639536838,-0.4093608786941094,1.855824084638523
1566,45,304,12,248,43,56.89931478803971,0.9593676926757395,0.99648417436851,0.3021926077508803,0.7001291244768695,-0.7987010639536839,-0.40936087869410864,1.855824084638523
1567,46,325,14,216,46,58.299002945003046,0.970020351176785,1.0102734369562685,0.30940872822251597,0.7098957685007526,-0.7987010639536838,-0.38939277682485485,2.012654288974173
1568,47,337,18,237,50,56.09050389903099,0.9400157215194423,0.9750411338210708,0.2921606489266626,0.6861970265308734,-0.7987010639536839,-0.48479129587371705,1.7512706150814232
1569,48,320,13,222,48,57.44519624963109,1.0351917678061915,1.0691716454122488,0.3391479177999246,0.7493811683007339,-0.7987010639536839,-0.43660070844671783,1.6989938803028732
1570,49,331,15,210,52,57.8174794255871,0.9685001978966221,1.0097988183716766,0.30907055089299384,0.7093814416571871,-0.798701063953684,-0.3496627664621744,2.064931023752723
1571,48,329,15,206,50,58.572037052184754,0.9316243602202656,0.9739685153908911,0.29141788444601824,0.6856213428053913,-0.8121264550047379,-0.41706214119882346,2.117207758531273
1572,50,337,16,302,48,57.629777910956165,0.9084126839612915,0.9371648880894939,0.27350806431324814,0.6591636767710454,-0.8446924806273648,-0.38836747505134006,1.4376102064101235
1573,47,322,28,210,69,59.33514850905223,0.9103870330435213,0.9475035147362918,0.2784210309331514,0.6665907015540815,-0.84685468419011,-0.394613498802578,1.855824084638523
1574,46,327,13,214,52,57.55188785096237,0.9393364749696341,0.9827261648358305,0.2954904485267471,0.691292344346851,-0.7987010639536839,-0.38939277682485407,2.1694844933098225
1575,49,322,14,221,49,58.46483183466512,1.0100079854489747,1.0471244671417452,0.32798483193674266,0.7348075039984796,-0.7987010639536839,-0.41852903301410094,1.855824084638523
1576,48,334,14,219,47,57.14730094167465,0.9777200086989123,1.0179730944783958,0.31335790628642646,0.7152075615894166,-0.7987010639536839,-0.3969915393559804,2.012654288974173
1577,45,326,15,214,44,58.841278873405344,0.9692820395635297,1.0095351253430132,0.3087501395980068,0.7089544646541086,-0.8031586734056078,-0.4249344292955529,2.012654288974173
1578,48,319,13,220,50,58.07830704079696,0.9871068303738643,1.0231777773710637,0.31584200705273924,0.7184698117068993,-0.8130450008373815,-0.4240681459528013,1.8035473498599732
1579,46,343,15,209,53,59.746757912184066,0.9770645136659137,1.0141809953586842,0.3109905472111194,0.7119976620693435,-0.7987010639536839,-0.36981910318712663,1.855824084638523
1580,50,329,17,218,47,56.99376101113637,0.9854057640985519,1.0246133151824643,0.3167865749364218,0.7196460871711591,-0.7987010639536839,-0.43999996782990247,1.960377554195623
1581,47,319,13,224,45,57.31999606938356,0.9971431776648056,1.0363507287487181,0.3222712254640272,0.7271026442817672,-0.7987010639536839,-0.4285513519566021,1.960377554195623
1582,47,324,13,224,48,58.30555023317741,1.0232001765739236,1.058225588875552,0.33348690240443846,0.742013743301286,-0.7987010639536839,-0.43617876503507,1.7512706150814232
1583,44,334,15,208,51,56.78842318759931,0.9783189247371525,1.020663079907778,0.31452594700570846,0.7166144991980037,-0.817789746517827,-0.36030720620075307,2.117207758531273
1584,45,339,14,214,49,59.14889906796426,0.9401715106645027,0.9825156658351282,0.29532357508857965,0.691004073325665,-0.7987010639536838,-0.4778362561792754,2.117207758531273
1585,42,330,14,203,45,57.84924432870104,0.9198749242956528,0.9664012182485622,0.28738489660228717,0.6800758263222307,-0.8466188733959817,-0.5164173809500419,2.3263146976454725
1586,45,329,16,216,48,60.52547223937389,0.9831579160977617,1.0202743977905322,0.3141113820543706,0.7162701299571597,-0.8082780075919349,-0.37951034465926214,1.855824084638523
1587,46,335,16,221,42,58.82467655086674,0.9761291851367275,1.01533673622064,0.31179759261599727,0.7131877032259281,-0.7987010639536839,-0.4339425011656445,1.960377554195623
1588,46,325,13,198,53,56.716869533253615,0.8679627729607956,0.915534601609276,0.26438690051740465,0.64971633307048,-0.9123398237945677,-0.6196155539318144,2.3785914324240225
1589,47,339,14,214,46,58.03698957613856,0.9596574921380422,1.0020016473086677,0.305197621171132,0.7043187147436739,-0.798701063953684,-0.3993401687823376,2.117207758531273
1590,23,331,13,221,51,57.43009737172545,0.9507019984884146,0.9857274107900431,0.2971892243704266,0.6932452413559805,-0.7987010639536838,-0.46997613281102957,1.7512706150814232
1591,45,324,14,225,44,59.37381644987427,0.9779572024888502,1.0161192188771917,0.31192420585623015,0.713460244845203,-0.798701063953684,-0.4067572118625947,1.908100819417073
1592,47,326,17,219,49,57.01574817107787,0.9980393206049453,1.0341102676021448,0.3215039798558519,0.7259565474576637,-0.798701063953684,-0.38570441343233886,1.8035473498599732
1593,44,323,13,225,47,58.41118413920267,0.9998359924548818,1.0379980088432232,0.3231735319100626,0.7282784204157572,-0.7987010639536838,-0.47476358366142124,1.908100819417073
1594,46,333,15,211,49,56.37846396986686,0.9797296022864569,1.0231192921526533,0.31558189618875154,0.7181457640040644,-0.7987010639536838,-0.3897655163981848,2.1694844933098225
1595,47,322,15,224,51,59.72559928661468,1.0016862466587169,1.0356661242647742,0.3222739803253172,0.72693422172845,-0.7987010639536839,-0.36648444565922833,1.6989938803028732
1596,46,344,14,228,43,56.17635615725626,1.0071689486824262,1.0432398956796256,0.325369007637363,0.7313910671247328,-0.7987010639536839,-0.3947195281840892,1.8035473498599732
1597,48,329,13,215,46,57.69142253761587,0.9603129296209811,1.0016115500960356,0.3052821553878817,0.7044380829197601,-0.7987010639536838,-0.3950066677634241,2.064931023752723
1598,47,321,16,219,40,56.964522027685426,0.9972065391348661,1.0343230208276366,0.32150991802370976,0.7259182999102072,-0.798701063953684,-0.4467622988658001,1.855824084638523
1599,7,330,12,227,48,58.777923705326515,1.0052879152153027,1.0403133275169312,0.3240607764165242,0.7298806623299395,-0.7987010639536838,-0.4480673520941417,1.7512706150814232
1600,47,340,13,205,45,56.308935405935244,0.9250444659632326,0.968434155829429,0.2887706842569171,0.6820404963201498,-0.8305533169180828,-0.4387383377187356,2.1694844933098225
1601,20,320,13,228,53,57.654624248969434,0.9556103928869891,0.9906358051886176,0.2992490526477112,0.6962911125772313,-0.798701063953684,-0.42628548889384676,1.7512706150814232
1602,45,336,15,220,50,58.196185121460786,0.9853091588782168,1.0203345711798453,0.31413213888976665,0.7163656710205262,-0.7987010639536837,-0.3851200989431314,1.7512706150814232
1603,48,222,12,230,85,56.636496928104165,0.9194009243514514,0.9502441978707958,0.27864941431767587,0.6685649008735949,-0.7987010639536838,-0.5326559183200106,1.5421636759672235
1604,44,324,14,226,47,60.075385838918265,0.9974676943299731,1.0314475719360305,0.3195561332442629,0.7236402189726546,-0.7987010639536839,-0.410960266908754,1.6989938803028732
1605,49,318,12,221,44,59.15885304878708,0.9486734474494066,0.9889265332288901,0.2986408660135267,0.6956201139938795,-0.7987010639536839,-0.4491833518055659,2.012654288974173
1606,46,326,13,232,51,55.972229900534465,1.0062336088897064,1.0443956252780477,0.32618348277386033,0.7322292049357085,-0.7987010639536838,-0.4113374422841206,1.908100819417073
1607,49,332,16,211,48,57.48081460064353,1.0112456369781737,1.0483621186709442,0.3289981134938358,0.735592128479007,-0.8049952672405831,-0.45855775273257526,1.855824084638523
1608,38,316,12,223,42,55.42984873866447,0.9710427654608678,1.0081592471536382,0.3077426630211946,0.7078453927710652,-0.798701063953684,-0.44082237282470893,1.855824084638523
1609,47,326,35,232,54,58.457600771912865,0.8525423393557372,0.8854766822662237,0.247446341917533,0.6239644239160402,-0.8394880032694269,-0.4751260568531943,1.6467171455243232
1610,46,318,17,192,46,57.22964032133099,0.9160766506556651,0.9605118752174325,0.2853562256191182,0.6772164393508496,-0.8949779402672302,-0.5959065011834763,2.2217612280883725
1611,48,336,14,216,49,67.8249857130087,0.8795944318491976,0.9188019829331101,0.2642595907551959,0.6482359515076855,-0.798701063953684,-0.4189029231211705,1.960377554195623
1612,47,324,15,227,73,55.98908131549671,1.0064609837103067,1.0393953266207931,0.3239059685584469,0.7288392717853616,-0.798701063953684,-0.42521919826461074,1.6467171455243232
1613,49,317,13,235,44,56.677064674480526,0.9833019048700858,1.0193728518672853,0.313858118183195,0.7157899045162989,-0.7987010639536839,-0.45788746306670935,1.8035473498599732
1614,45,327,11,229,51,58.37024880661927,0.9917624196657328,1.0299244360540742,0.31894100427104943,0.7231133441693542,-0.7987010639536838,-0.35879675411505174,1.908100819417073
1615,48,332,14,240,47,55.66129525325523,0.972699896545986,1.0108619129343275,0.3099010693095967,0.7103137238241908,-0.7987010639536838,-0.4188539598969788,1.908100819417073
1616,46,319,12,224,49,59.5398481664656,0.9864747226555869,1.0246367390439284,0.3164603915691646,0.7196296057489648,-0.7987010639536838,-0.43900674100192916,1.908100819417073
1617,47,321,43,234,46,57.433389574084394,0.9212105469895555,0.960418098073468,0.2838986171022264,0.6718632102972886,-0.8449565034102983,-0.5193130215781743,1.960377554195623
1618,48,315,14,217,53,56.795248096972564,0.9894808083989372,1.0255517553961366,0.31718379571935773,0.7202539463085585,-0.7987010639536838,-0.4276843822184879,1.8035473498599732
1619,49,329,15,238,42,58.09706982624243,0.9666743862323937,1.0037908679251641,0.30605496365646734,0.705151344935132,-0.7987010639536838,-0.4036949126429755,1.855824084638523
1620,50,323,12,230,38,55.34251516421151,0.9916148600677978,1.0297768764561392,0.3190453822494339,0.7227702198468346,-0.7987010639536838,-0.4351174382801979,1.908100819417073
1621,48,339,31,222,32,60.932292186162975,0.8733921587094043,0.9167818485756007,0.263020567373212,0.6456648620023985,-0.8487929918697964,-0.4481628157858719,2.1694844933098225
1622,47,314,13,244,50,56.36934572694479,0.9870838770618443,1.0252458934501858,0.31703698813791803,0.7199312779617999,-0.7987010639536839,-0.4093608786941091,1.908100819417073
1623,44,333,11,227,45,58.841388179471856,0.9646286914505874,1.0027907078389289,0.3051310177425304,0.7046718387977172,-0.7987010639536838,-0.36111875294853746,1.908100819417073
1624,49,325,11,234,48,57.574548401120595,1.044969805411393,1.0820862871041634,0.34586060647810246,0.7582590680619203,-0.7987010639536839,-0.3578231361931753,1.855824084638523
1625,50,342,15,218,44,55.231758426868765,0.9616327683361382,1.0018858541156217,0.3050684372108239,0.7040152160243435,-0.798701063953684,-0.3950066677634231,2.012654288974173
1626,50,336,13,233,47,57.269829230213304,0.9991330649005221,1.0383406159844346,0.3235396977113292,0.7286988899129956,-0.7987010639536838,-0.4272413919327659,1.960377554195623
1627,49,346,11,224,40,54.51252518135256,0.9752476048389813,1.0165462253140358,0.3122904132119366,0.7143223819222555,-0.7987010639536838,-0.34482834766458414,2.064931023752723
1628,50,331,16,210,45,56.013433848301254,0.9793669590808373,1.0196200448603208,0.3141342198835513,0.7160096165476713,-0.8011426332551288,-0.4479817244551738,2.012654288974173
1629,49,329,11,237,47,58.080782602870144,1.0263798552016503,1.0666329409811337,0.3377821348676324,0.7475671023969119,-0.7987010639536839,-0.3667860647744299,2.012654288974173
1630,50,344,9,247,42,60.1673273234298,0.9076853675419996,0.951075057408196,0.27988942847613596,0.670026778891284,-0.7987010639536839,-0.4007771172961757,2.1694844933098225
1631,50,337,10,249,43,59.303394333811674,0.9312167934622945,0.97356094863292,0.2908799126436219,0.6848711797618416,-0.798701063953684,-0.3790018214379641,2.117207758531273
1632,50,337,9,255,46,42.24944004477351,0.9006904475318959,0.9493078108759473,0.2783735538921359,0.6678404488375973,-0.7987010639536839,-0.4551733081218774,2.4308681672025725
1633,50,331,19,243,44,58.79497944432213,0.9152873275406931,0.9544948786246056,0.2817515831699695,0.6720966086653246,-0.7987010639536839,-0.45395290964814694,1.960377554195623
1634,50,343,10,241,47,59.7095991002191,0.9630722954821572,1.0033253812616407,0.30596091467690223,0.7054136187904779,-0.798701063953684,-0.3924035353252786,2.012654288974173
1635,49,333,10,154,41,59.20511525116544,0.7414165894130571,0.8036259037995316,0.2105758186146467,0.5723532090645476,-0.9421486778533185,-0.8432646410286857,3.110465719323722
1636,49,330,10,239,45,58.1218963401937,0.9781271741622687,1.023607933419607,0.31593406790169354,0.7186951814026838,-0.798701063953684,-0.3496627664621751,2.2740379628669225
1637,50,338,4,250,47,60.25364112690436,0.8579367014274963,0.9159638770316868,0.2640129498722481,0.6493395385505965,-0.85013368645945,-0.34448489334836563,2.901358780209522
1638,49,328,11,239,44,58.84233876048733,0.983898529506461,1.0241516152859444,0.3156274269265562,0.7183807930993132,-0.7987010639536839,-0.34966276646217453,2.012654288974173
1639,49,327,11,245,48,58.215240285259895,0.9853840540687582,1.0266826745438127,0.317886358524863,0.721070085665468,-0.7987010639536838,-0.4074153498236637,2.064931023752723
1640,49,334,9,238,46,58.08682642251722,0.9173163358479177,0.9638426298008271,0.2869081094363761,0.6798681826958648,-0.798701063953684,-0.39747882323051054,2.3263146976454725
1641,49,327,11,236,42,59.375493692213894,1.0152205416062121,1.0533825579945535,0.3307356407475115,0.7386398496243946,-0.798701063953684,-0.349662766462175,1.908100819417073
1642,49,326,6,234,48,61.018915151306416,0.9279601101393533,0.9828506816568308,0.29498026287254175,0.691856074394495,-0.8124239025048955,-0.4664787919053175,2.744528575873872
1643,50,338,8,244,45,58.59339194996252,0.8924563082276967,0.9442102756584612,0.2772062895454366,0.6665520939573972,-0.7987010639536839,-0.46116155945253123,2.5876983715382225
1644,49,333,10,252,49,57.8540592363181,0.9360557018461734,0.9815364611035118,0.29506149435368134,0.6904103768414477,-0.7987010639536839,-0.43273884213611513,2.2740379628669225
1645,50,324,11,233,43,58.89120572372881,1.009735306723191,1.0478973231115323,0.3278773900028773,0.7346875913153991,-0.7987010639536839,-0.38965075878375544,1.908100819417073
1646,49,328,12,242,46,57.89290148747096,0.973418308297604,1.0147169287726585,0.3115427958269228,0.7127757093630341,-0.7987010639536838,-0.401855417381041,2.064931023752723
1647,48,342,26,261,68,59.58665140081252,0.9436896015627879,0.9745328750821324,0.29259133727403697,0.6853008145667449,-0.8449565034102983,-0.4554403817394216,1.5421636759672235
1648,49,323,10,231,48,57.419644844663715,1.0347352971158474,1.0708062441130468,0.34044436538268985,0.7513630830601564,-0.7987010639536839,-0.37035206807004173,1.8035473498599732
