slow,fast,leverage,CAGR,Sharpe,Sortino,Vol,MDD,MDD_Entry,Trades_Year,Total_Trades,Max_Recovery_Days
66,36,3,0.184492,0.532970,0.742798,0.540419,-0.918244,-0.806835,3.603195,145,4796
66,37,3,0.199361,0.556092,0.775514,0.539494,-0.900756,-0.765516,3.553496,143,4477
66,38,3,0.190385,0.542252,0.754752,0.539166,-0.920096,-0.800391,3.553496,143,4977
66,39,3,0.193456,0.546623,0.764032,0.540921,-0.879623,-0.699285,3.553496,143,4473
66,40,3,0.191652,0.543836,0.759842,0.540780,-0.870059,-0.688307,3.652894,147,4482
66,41,3,0.182147,0.529040,0.738158,0.540547,-0.867721,-0.694216,3.801992,153,3620
66,42,3,0.150015,0.478223,0.663236,0.539512,-0.866510,-0.701884,3.702593,149,4483
66,43,3,0.139914,0.461791,0.640044,0.539069,-0.905075,-0.772838,3.752293,151,5448
66,44,3,0.130949,0.447251,0.618890,0.539385,-0.914655,-0.796172,3.702593,149,6089
66,45,3,0.118756,0.427518,0.591825,0.541410,-0.951655,-0.866372,3.801992,153,6434
66,46,3,0.123472,0.435478,0.603361,0.542429,-0.942798,-0.834330,3.752293,151,6409
66,47,3,0.138390,0.459903,0.638368,0.543371,-0.927476,-0.789953,3.801992,153,5447
66,48,3,0.141429,0.464862,0.645820,0.544248,-0.928031,-0.776986,3.901390,157,5364
66,49,3,0.149978,0.478570,0.666745,0.545625,-0.935483,-0.799676,3.901390,157,5447
66,50,3,0.142032,0.467469,0.648065,0.550044,-0.951122,-0.816430,4.100187,165,5859
67,2,3,0.196584,0.551109,0.774173,0.490807,-0.923665,-0.890200,10.660487,429,6090
67,3,3,0.229325,0.605965,0.853840,0.491508,-0.911187,-0.836137,8.573119,345,5101
67,4,3,0.231887,0.609495,0.857778,0.496706,-0.896983,-0.758863,7.231240,291,4483
67,5,3,0.232694,0.610393,0.860253,0.497811,-0.880940,-0.780330,6.783946,273,4483
67,6,3,0.252361,0.642001,0.905762,0.498632,-0.835456,-0.704608,5.939059,239,3471
67,7,3,0.237702,0.617923,0.870818,0.500535,-0.886451,-0.796155,5.640864,227,4483
67,8,3,0.238833,0.619153,0.872158,0.503555,-0.864894,-0.692288,5.541465,223,4442
67,9,3,0.253692,0.642625,0.906159,0.504315,-0.828340,-0.609034,4.994774,201,2708
67,10,3,0.251698,0.639526,0.901614,0.504211,-0.825662,-0.607723,4.795977,193,2451
67,11,3,0.212599,0.576304,0.809479,0.506489,-0.857291,-0.598981,4.746277,191,4477
67,12,3,0.178115,0.521497,0.725120,0.513946,-0.826649,-0.643603,4.497781,181,5000
67,13,3,0.153430,0.481467,0.664454,0.518661,-0.914459,-0.665472,4.398383,177,5389
67,14,3,0.151964,0.479096,0.661272,0.519893,-0.896958,-0.641544,4.249285,171,5229
67,15,3,0.172803,0.513270,0.712177,0.522499,-0.826561,-0.672325,4.000789,161,4986
67,16,3,0.157618,0.488345,0.676872,0.522653,-0.847291,-0.702408,4.000789,161,5134
67,17,3,0.160887,0.493798,0.684926,0.523842,-0.812431,-0.701261,3.901390,157,5136
67,18,3,0.151727,0.478634,0.664281,0.524671,-0.847510,-0.675360,3.951090,159,5385
67,19,3,0.132140,0.446863,0.617008,0.527360,-0.874275,-0.693478,3.951090,159,6479
67,20,3,0.145240,0.468640,0.648531,0.527700,-0.835651,-0.677213,4.000789,161,6436
67,21,3,0.114150,0.416789,0.574954,0.528766,-0.911940,-0.755701,4.000789,161,6479
67,22,3,0.134075,0.450444,0.624484,0.531787,-0.888845,-0.689855,3.801992,153,6479
67,23,3,0.119047,0.425398,0.588385,0.531506,-0.929755,-0.803539,3.801992,153,6479
67,24,3,0.120939,0.428720,0.593606,0.532611,-0.936084,-0.799682,3.801992,153,6479
67,25,3,0.127210,0.440949,0.609824,0.537769,-0.916366,-0.788513,3.801992,153,6479
67,26,3,0.140721,0.463049,0.642251,0.538362,-0.928583,-0.835214,3.752293,151,6479
67,27,3,0.135021,0.453761,0.629044,0.538423,-0.940813,-0.815611,3.702593,149,6479
67,28,3,0.166238,0.503975,0.702120,0.538699,-0.902489,-0.748137,3.702593,149,4795
67,29,3,0.173718,0.515909,0.718049,0.537470,-0.904857,-0.763017,3.702593,149,4792
67,30,3,0.178784,0.523897,0.730012,0.538248,-0.895939,-0.775858,3.702593,149,4998
67,31,3,0.184356,0.532669,0.742508,0.538569,-0.884303,-0.733223,3.652894,147,4965
67,32,3,0.173547,0.515723,0.717942,0.539420,-0.892182,-0.774756,3.652894,147,4977
67,33,3,0.178996,0.524268,0.730477,0.539239,-0.886577,-0.765934,3.603195,145,4968
67,34,3,0.184547,0.533184,0.741776,0.539389,-0.907140,-0.778053,3.503796,141,4516
67,35,3,0.174401,0.517222,0.719570,0.540333,-0.920453,-0.841930,3.603195,145,4964
67,36,3,0.186201,0.535695,0.746014,0.540466,-0.911755,-0.791503,3.553496,143,4635
67,37,3,0.184843,0.533621,0.742152,0.539891,-0.916055,-0.785936,3.553496,143,4635
67,38,3,0.178062,0.523000,0.726934,0.539856,-0.918099,-0.779177,3.652894,147,5443
67,39,3,0.184966,0.533453,0.745086,0.541949,-0.895993,-0.719575,3.652894,147,4983
67,40,3,0.191806,0.544036,0.760331,0.541274,-0.864223,-0.688108,3.603195,145,3619
67,41,3,0.168682,0.507991,0.706880,0.541253,-0.879411,-0.700380,3.652894,147,4985
67,42,3,0.150099,0.478471,0.664720,0.541667,-0.905110,-0.773376,3.702593,149,6104
67,43,3,0.146655,0.472788,0.655572,0.539574,-0.916029,-0.799050,3.652894,147,5390
67,44,3,0.114662,0.420698,0.581515,0.540876,-0.953590,-0.871720,3.702593,149,6479
67,45,3,0.113551,0.419044,0.579423,0.541776,-0.957537,-0.877018,3.652894,147,6479
67,46,3,0.123754,0.436049,0.604432,0.543117,-0.937866,-0.807462,3.702593,149,6108
67,47,3,0.131113,0.448263,0.621943,0.544428,-0.940705,-0.816258,3.752293,151,5436
67,48,3,0.147601,0.474843,0.660135,0.544812,-0.931804,-0.768143,3.951090,159,5352
67,49,3,0.135990,0.457856,0.634142,0.550093,-0.947253,-0.810314,3.901390,157,5434
67,50,3,0.149043,0.478647,0.663451,0.550167,-0.943806,-0.799708,4.050488,163,5389
68,2,3,0.186643,0.534129,0.749285,0.490835,-0.923875,-0.890502,10.908983,439,6079
68,3,3,0.212444,0.577821,0.811419,0.492623,-0.934838,-0.847471,8.573119,345,5130
68,4,3,0.225813,0.599575,0.843061,0.496607,-0.905213,-0.778127,7.181540,289,4786
68,5,3,0.219959,0.589572,0.828375,0.498638,-0.905823,-0.779554,6.783946,273,4998
68,6,3,0.226836,0.600863,0.844717,0.498236,-0.888404,-0.799660,6.137856,247,4982
68,7,3,0.223868,0.595542,0.836317,0.501270,-0.903139,-0.779392,5.690563,229,4977
68,8,3,0.222486,0.592765,0.833635,0.503634,-0.865290,-0.693189,5.392368,217,4470
68,9,3,0.252334,0.640461,0.903200,0.504347,-0.827587,-0.607318,5.044473,203,2708
68,10,3,0.233170,0.609817,0.857542,0.505217,-0.856812,-0.614840,4.845676,195,2710
68,11,3,0.208589,0.569728,0.800002,0.506739,-0.847940,-0.610581,4.746277,191,4790
68,12,3,0.169353,0.507003,0.703713,0.513163,-0.817395,-0.643603,4.597180,185,5102
68,13,3,0.154778,0.483716,0.667754,0.518964,-0.884351,-0.657280,4.298984,173,5236
68,14,3,0.164873,0.500523,0.691578,0.519710,-0.889952,-0.657280,4.149887,167,5136
68,15,3,0.177482,0.520881,0.723069,0.522223,-0.826238,-0.680670,4.050488,163,4979
68,16,3,0.163251,0.497620,0.690121,0.522491,-0.822285,-0.702408,3.951090,159,5119
68,17,3,0.154995,0.483938,0.671538,0.523324,-0.811243,-0.713361,3.951090,159,5136
68,18,3,0.148006,0.472553,0.655160,0.524986,-0.850913,-0.674676,3.951090,159,5373
68,19,3,0.131389,0.445590,0.615590,0.527470,-0.856464,-0.707034,3.951090,159,6479
68,20,3,0.130011,0.443392,0.612300,0.528058,-0.871498,-0.684784,3.951090,159,6479
68,21,3,0.128177,0.440386,0.608372,0.528547,-0.870557,-0.690826,3.951090,159,6479
68,22,3,0.110800,0.411340,0.568272,0.530793,-0.936697,-0.819698,3.752293,151,6479
68,23,3,0.126054,0.437101,0.605169,0.531407,-0.916591,-0.784704,3.851691,155,6479
68,24,3,0.110423,0.412821,0.568507,0.535859,-0.933622,-0.802499,3.752293,151,6479
68,25,3,0.130756,0.446801,0.619120,0.538551,-0.923497,-0.806545,3.752293,151,6479
68,26,3,0.142875,0.466512,0.647289,0.538134,-0.934608,-0.816760,3.752293,151,6479
68,27,3,0.131454,0.447836,0.620808,0.538067,-0.930553,-0.826764,3.801992,153,6479
68,28,3,0.156050,0.487698,0.678816,0.538724,-0.901550,-0.760465,3.752293,151,4961
68,29,3,0.170084,0.510104,0.710516,0.538299,-0.903987,-0.790158,3.702593,149,4960
68,30,3,0.167401,0.506000,0.703874,0.539505,-0.913413,-0.816349,3.652894,147,5385
68,31,3,0.171786,0.512958,0.713816,0.539655,-0.911100,-0.776561,3.652894,147,6085
68,32,3,0.172866,0.514685,0.716328,0.539934,-0.883088,-0.783154,3.652894,147,4795
68,33,3,0.166711,0.504909,0.702368,0.539691,-0.902349,-0.772853,3.652894,147,4994
68,34,3,0.180414,0.526726,0.732544,0.540105,-0.914972,-0.831037,3.454097,139,4796
68,35,3,0.186620,0.536317,0.747893,0.542263,-0.909750,-0.820660,3.454097,139,4968
68,36,3,0.195548,0.550155,0.767410,0.540474,-0.912550,-0.777000,3.454097,139,4635
68,37,3,0.190071,0.541732,0.754487,0.541183,-0.923269,-0.793119,3.454097,139,4985
68,38,3,0.173815,0.516285,0.717603,0.539882,-0.917016,-0.776257,3.603195,145,5443
68,39,3,0.153659,0.484267,0.674043,0.543386,-0.932385,-0.822614,3.702593,149,6434
68,40,3,0.171614,0.512572,0.714276,0.541624,-0.882847,-0.697366,3.752293,151,4959
68,41,3,0.151088,0.480058,0.667070,0.542039,-0.891859,-0.741728,3.553496,143,5000
68,42,3,0.157053,0.489498,0.680615,0.541110,-0.896862,-0.753184,3.553496,143,4979
68,43,3,0.139745,0.461548,0.639377,0.539171,-0.936579,-0.840971,3.503796,141,6019
68,44,3,0.125142,0.438192,0.606438,0.541972,-0.945993,-0.843584,3.454097,139,6479
68,45,3,0.117457,0.425616,0.588684,0.542276,-0.945584,-0.842399,3.553496,143,6479
68,46,3,0.133209,0.451552,0.626379,0.543571,-0.923065,-0.738429,3.652894,147,5434
68,47,3,0.127599,0.442646,0.614691,0.545495,-0.932967,-0.772095,3.801992,153,6005
68,48,3,0.154143,0.485352,0.675931,0.546429,-0.940604,-0.755251,3.702593,149,5364
68,49,3,0.146046,0.473842,0.656582,0.549817,-0.951961,-0.811875,3.851691,155,5000
68,50,3,0.141137,0.466100,0.645541,0.550196,-0.949465,-0.818292,3.901390,157,5390
69,2,3,0.186553,0.533985,0.748708,0.490982,-0.930831,-0.872381,10.660487,429,6019
69,3,3,0.223593,0.596525,0.838965,0.491743,-0.911124,-0.791963,8.523420,343,5000
69,4,3,0.230201,0.606726,0.853408,0.496822,-0.889207,-0.740659,7.280939,293,4477
69,5,3,0.221340,0.591881,0.831463,0.498489,-0.908548,-0.791711,6.783946,273,5000
69,6,3,0.223849,0.595813,0.835829,0.500081,-0.914862,-0.806092,5.939059,239,5099
69,7,3,0.216261,0.583244,0.817510,0.500854,-0.924031,-0.826975,5.740262,231,5082
69,8,3,0.227972,0.601581,0.845465,0.504449,-0.866583,-0.696134,5.243270,211,3624
69,9,3,0.245622,0.629735,0.886698,0.504941,-0.821222,-0.563285,4.895375,197,2525
69,10,3,0.228715,0.602566,0.846323,0.505845,-0.856812,-0.617363,4.746277,191,2713
69,11,3,0.210198,0.572232,0.803938,0.507590,-0.843995,-0.617374,4.646879,187,4516
69,12,3,0.151181,0.477197,0.659271,0.515803,-0.865763,-0.659248,4.597180,185,5236
69,13,3,0.156589,0.486775,0.672113,0.519625,-0.881341,-0.657280,4.348684,175,5141
69,14,3,0.172673,0.513328,0.709982,0.519297,-0.870499,-0.657280,4.249285,171,5121
69,15,3,0.172384,0.512580,0.711299,0.522459,-0.840325,-0.679905,4.100187,165,5099
69,16,3,0.169773,0.508256,0.705157,0.521615,-0.827003,-0.676659,4.050488,163,5004
69,17,3,0.148709,0.473562,0.656062,0.523205,-0.846196,-0.717067,4.000789,161,5229
69,18,3,0.164254,0.499271,0.694369,0.526425,-0.830509,-0.674676,3.901390,157,5140
69,19,3,0.147213,0.471920,0.652659,0.527414,-0.831614,-0.692965,3.951090,159,5237
69,20,3,0.124864,0.434667,0.599854,0.527521,-0.879623,-0.681282,3.951090,159,6479
69,21,3,0.127266,0.438772,0.606226,0.528307,-0.857982,-0.742554,3.851691,155,6479
69,22,3,0.124832,0.435128,0.603561,0.532767,-0.926531,-0.779844,3.752293,151,6479
69,23,3,0.135539,0.453007,0.629230,0.533540,-0.931142,-0.784193,3.702593,149,6479
69,24,3,0.134380,0.452642,0.626891,0.537758,-0.923366,-0.806213,3.752293,151,6479
69,25,3,0.139907,0.461886,0.640796,0.539541,-0.929019,-0.800871,3.702593,149,5004
69,26,3,0.137998,0.458815,0.636280,0.539658,-0.939019,-0.818560,3.652894,147,6479
69,27,3,0.143020,0.466872,0.648719,0.539842,-0.929446,-0.845182,3.702593,149,5247
69,28,3,0.153649,0.483864,0.672166,0.537775,-0.940450,-0.834293,3.603195,145,5394
69,29,3,0.156421,0.488438,0.679288,0.539505,-0.924945,-0.821198,3.702593,149,5004
69,30,3,0.150315,0.478825,0.664785,0.540442,-0.936529,-0.832914,3.603195,145,6434
69,31,3,0.162360,0.498092,0.692222,0.540437,-0.921133,-0.792384,3.603195,145,6089
69,32,3,0.168809,0.508317,0.707469,0.541103,-0.884363,-0.723058,3.603195,145,4972
69,33,3,0.172210,0.513830,0.714850,0.541681,-0.874979,-0.740798,3.652894,147,4796
69,34,3,0.195144,0.549543,0.766584,0.541661,-0.887832,-0.777108,3.553496,143,4633
69,35,3,0.189136,0.540223,0.753175,0.542284,-0.933865,-0.843744,3.454097,139,4996
69,36,3,0.185378,0.534368,0.744719,0.541206,-0.944817,-0.859281,3.454097,139,5000
69,37,3,0.178916,0.524383,0.729396,0.541861,-0.932952,-0.819226,3.454097,139,4998
69,38,3,0.168938,0.508423,0.708872,0.543017,-0.937928,-0.836035,3.503796,141,6108
69,39,3,0.155088,0.486472,0.677384,0.543100,-0.934003,-0.826858,3.603195,145,6219
69,40,3,0.164904,0.502060,0.698527,0.542102,-0.886138,-0.702514,3.603195,145,4977
69,41,3,0.160497,0.495064,0.688446,0.541877,-0.891608,-0.740610,3.404398,137,4483
69,42,3,0.151333,0.480392,0.667330,0.541304,-0.911457,-0.777977,3.503796,141,5000
69,43,3,0.140806,0.463753,0.643287,0.542986,-0.939260,-0.823731,3.454097,139,6108
69,44,3,0.119623,0.429252,0.593540,0.542462,-0.945567,-0.842032,3.454097,139,6479
69,45,3,0.111307,0.415608,0.574307,0.542861,-0.948215,-0.823936,3.454097,139,6479
69,46,3,0.122816,0.434882,0.602981,0.545145,-0.944025,-0.809693,3.503796,141,6479
69,47,3,0.138195,0.460056,0.640355,0.547817,-0.942269,-0.757993,3.652894,147,5364
69,48,3,0.134551,0.455607,0.630846,0.550406,-0.948321,-0.833951,3.702593,149,5394
69,49,3,0.148625,0.478028,0.662479,0.550559,-0.941923,-0.827532,3.702593,149,4995
69,50,3,0.147825,0.476769,0.660609,0.550568,-0.943165,-0.826749,3.752293,151,5000
70,2,3,0.206765,0.568345,0.799246,0.490856,-0.907318,-0.828673,10.461690,421,5130
70,3,3,0.214785,0.581946,0.816798,0.491451,-0.898337,-0.762032,8.573119,345,4983
70,4,3,0.221000,0.591470,0.830879,0.497734,-0.895458,-0.761899,7.330638,295,4796
70,5,3,0.226162,0.599581,0.842592,0.499551,-0.899737,-0.771645,6.684548,269,4998
70,6,3,0.227746,0.602092,0.844558,0.500551,-0.904727,-0.783010,5.988759,241,4994
70,7,3,0.211889,0.576073,0.806682,0.500967,-0.909091,-0.756704,5.740262,231,5004
70,8,3,0.232537,0.609136,0.855892,0.503699,-0.880235,-0.679478,5.243270,211,4476
70,9,3,0.232258,0.608218,0.855189,0.505752,-0.848781,-0.566595,5.044473,203,2715
70,10,3,0.233907,0.610760,0.858566,0.506428,-0.853097,-0.635574,4.746277,191,2708
70,11,3,0.194412,0.548282,0.763618,0.511949,-0.823780,-0.656355,4.497781,181,2526
70,12,3,0.163065,0.497236,0.687554,0.516589,-0.838028,-0.659248,4.597180,185,5109
70,13,3,0.164475,0.499872,0.690285,0.519347,-0.875635,-0.659248,4.199586,169,5141
70,14,3,0.178141,0.522203,0.723018,0.518104,-0.857418,-0.607575,4.199586,169,4998
70,15,3,0.186440,0.535374,0.743851,0.520347,-0.833424,-0.645290,4.050488,163,4998
70,16,3,0.170298,0.509101,0.706372,0.521419,-0.838561,-0.663131,3.951090,159,4996
70,17,3,0.161734,0.495155,0.687510,0.525188,-0.829541,-0.714356,3.901390,157,5004
70,18,3,0.159801,0.492028,0.683523,0.526114,-0.857489,-0.680155,3.901390,157,5229
70,19,3,0.156509,0.487162,0.674848,0.527615,-0.844975,-0.652601,3.851691,155,5236
70,20,3,0.138402,0.457380,0.632260,0.528197,-0.889240,-0.672073,3.901390,157,6479
70,21,3,0.129652,0.442928,0.612658,0.529629,-0.870883,-0.742141,3.851691,155,6479
70,22,3,0.126261,0.437435,0.607071,0.532488,-0.933976,-0.793076,3.801992,153,6479
70,23,3,0.144352,0.467442,0.649548,0.532998,-0.930088,-0.780890,3.652894,147,6479
70,24,3,0.140747,0.463159,0.642198,0.538733,-0.922433,-0.769211,3.603195,145,6479
70,25,3,0.133977,0.452213,0.626878,0.539419,-0.926044,-0.800871,3.652894,147,6479
70,26,3,0.136363,0.456237,0.632356,0.540077,-0.942696,-0.851988,3.702593,149,6479
70,27,3,0.140343,0.462780,0.641388,0.540429,-0.951985,-0.875981,3.702593,149,6479
70,28,3,0.141709,0.464983,0.644702,0.540429,-0.942610,-0.840305,3.553496,143,6479
70,29,3,0.158997,0.492650,0.684923,0.539998,-0.933599,-0.825200,3.603195,145,5252
70,30,3,0.160125,0.494568,0.687398,0.540924,-0.929758,-0.821619,3.553496,143,6216
70,31,3,0.179701,0.525497,0.732009,0.541873,-0.890756,-0.747914,3.553496,143,4796
70,32,3,0.179882,0.525935,0.731956,0.542297,-0.873702,-0.702349,3.553496,143,4482
70,33,3,0.182616,0.530134,0.738579,0.542341,-0.875628,-0.741808,3.503796,141,4635
70,34,3,0.185717,0.534972,0.745425,0.542636,-0.903760,-0.808757,3.503796,141,4965
70,35,3,0.183770,0.531907,0.740811,0.541771,-0.931333,-0.824897,3.404398,137,5351
70,36,3,0.177005,0.521357,0.725692,0.542283,-0.937192,-0.839837,3.503796,141,5350
70,37,3,0.177028,0.521414,0.725195,0.541844,-0.918934,-0.785864,3.404398,137,4982
70,38,3,0.156479,0.488879,0.680498,0.544437,-0.949941,-0.867769,3.553496,143,6479
70,39,3,0.167030,0.505481,0.704834,0.544383,-0.930902,-0.810055,3.503796,141,6104
70,40,3,0.173416,0.515400,0.718314,0.542010,-0.891829,-0.729303,3.454097,139,4979
70,41,3,0.157670,0.490619,0.682223,0.542468,-0.908634,-0.770900,3.404398,137,5436
70,42,3,0.156436,0.488715,0.679361,0.542802,-0.916218,-0.756861,3.553496,143,5373
70,43,3,0.143879,0.468753,0.650242,0.543245,-0.940281,-0.826692,3.404398,137,6409
70,44,3,0.124130,0.436949,0.605315,0.544474,-0.935539,-0.780402,3.404398,137,6479
70,45,3,0.113100,0.418805,0.579378,0.544190,-0.943126,-0.806246,3.454097,139,6479
70,46,3,0.140232,0.463198,0.645316,0.547526,-0.933674,-0.774048,3.503796,141,5434
70,47,3,0.152432,0.482845,0.672635,0.548532,-0.937276,-0.748282,3.702593,149,5342
70,48,3,0.151743,0.482908,0.670140,0.550962,-0.938903,-0.825375,3.702593,149,4995
70,49,3,0.156030,0.489722,0.679973,0.551667,-0.930490,-0.819026,3.603195,145,4983
70,50,3,0.149507,0.479556,0.664819,0.551804,-0.937593,-0.811092,3.603195,145,4968
71,2,3,0.207496,0.569480,0.799815,0.492069,-0.909755,-0.833495,10.213194,411,5133
71,3,3,0.213478,0.579714,0.813273,0.491822,-0.900803,-0.767803,8.523420,343,4986
71,4,3,0.217675,0.586074,0.822630,0.497434,-0.888761,-0.746646,7.330638,295,4774
71,5,3,0.216863,0.584588,0.819669,0.498623,-0.872767,-0.710219,6.634849,267,4483
71,6,3,0.218263,0.586786,0.821712,0.499706,-0.899749,-0.771671,5.889360,237,4982
71,7,3,0.224439,0.596735,0.836735,0.500395,-0.894626,-0.717992,5.591165,225,4994
71,8,3,0.229397,0.604009,0.848025,0.504172,-0.887107,-0.697869,5.044473,203,4470
71,9,3,0.231712,0.607653,0.853669,0.504449,-0.862019,-0.604535,4.945074,199,2739
71,10,3,0.228396,0.601872,0.845412,0.506771,-0.846435,-0.636804,4.795977,193,2714
71,11,3,0.191425,0.543385,0.756438,0.512696,-0.766028,-0.656355,4.646879,187,2423
71,12,3,0.170108,0.508909,0.704511,0.517035,-0.838488,-0.659248,4.597180,185,5099
71,13,3,0.178552,0.522962,0.723015,0.517406,-0.881198,-0.634120,4.149887,167,5136
71,14,3,0.176694,0.519895,0.718971,0.517759,-0.878553,-0.599702,4.149887,167,5132
71,15,3,0.184008,0.531466,0.737806,0.520947,-0.843224,-0.625151,4.050488,163,4994
71,16,3,0.160137,0.492451,0.682998,0.522836,-0.837426,-0.663131,4.000789,161,5121
71,17,3,0.162640,0.496702,0.689606,0.525847,-0.826035,-0.701738,3.901390,157,3497
71,18,3,0.163795,0.498627,0.692467,0.526531,-0.855280,-0.655771,3.851691,155,5135
71,19,3,0.154665,0.484147,0.670558,0.527717,-0.859232,-0.647532,3.851691,155,5252
71,20,3,0.139907,0.459791,0.635828,0.527663,-0.887673,-0.695496,3.801992,153,6479
71,21,3,0.125920,0.436795,0.605703,0.531944,-0.911881,-0.753432,3.801992,153,6479
71,22,3,0.120547,0.427882,0.593136,0.532281,-0.939107,-0.809157,3.752293,151,6479
71,23,3,0.131964,0.448589,0.621665,0.537535,-0.921415,-0.766181,3.702593,149,6479
71,24,3,0.127685,0.441752,0.611749,0.538498,-0.929789,-0.791097,3.603195,145,6479
71,25,3,0.132721,0.450356,0.624058,0.540480,-0.939332,-0.819490,3.652894,147,6479
71,26,3,0.123031,0.434600,0.600692,0.540478,-0.945793,-0.859987,3.702593,149,6479
71,27,3,0.134331,0.453119,0.627250,0.540860,-0.953263,-0.869949,3.652894,147,6479
71,28,3,0.135304,0.455075,0.630149,0.542536,-0.930443,-0.833079,3.702593,149,6479
71,29,3,0.153024,0.483575,0.670556,0.542308,-0.931158,-0.818775,3.404398,137,5000
71,30,3,0.165594,0.503623,0.699633,0.543632,-0.921213,-0.805279,3.503796,141,4977
71,31,3,0.175645,0.519447,0.722217,0.544113,-0.894788,-0.748529,3.454097,139,4483
71,32,3,0.189349,0.540569,0.754205,0.544819,-0.868140,-0.716679,3.404398,137,4431
71,33,3,0.185358,0.534400,0.744906,0.543883,-0.875428,-0.752458,3.454097,139,4635
71,34,3,0.168431,0.508055,0.706620,0.544330,-0.925653,-0.840548,3.404398,137,5004
71,35,3,0.171459,0.512686,0.712906,0.542381,-0.932721,-0.828436,3.454097,139,5364
71,36,3,0.172155,0.513722,0.714456,0.541605,-0.924629,-0.811701,3.503796,141,5002
71,37,3,0.170538,0.511088,0.712326,0.544703,-0.939492,-0.840168,3.454097,139,6108
71,38,3,0.161785,0.497210,0.692685,0.544117,-0.938523,-0.831004,3.404398,137,6108
71,39,3,0.166063,0.503888,0.702669,0.543880,-0.940150,-0.835476,3.553496,143,5390
71,40,3,0.167735,0.506444,0.705613,0.541936,-0.910455,-0.775465,3.305000,133,5002
71,41,3,0.155513,0.487256,0.677217,0.542859,-0.928900,-0.793666,3.354699,135,5436
71,42,3,0.154001,0.485060,0.673823,0.544450,-0.915244,-0.754034,3.255300,131,5004
71,43,3,0.136483,0.457175,0.633790,0.545289,-0.936454,-0.783519,3.305000,133,6105
71,44,3,0.120787,0.431471,0.597442,0.544334,-0.943420,-0.807249,3.354699,135,6479
71,45,3,0.124377,0.437385,0.606783,0.545203,-0.941783,-0.801673,3.354699,135,6479
71,46,3,0.140915,0.464496,0.646638,0.548351,-0.940663,-0.751761,3.354699,135,5436
71,47,3,0.156293,0.488957,0.681281,0.548661,-0.942034,-0.758145,3.603195,145,5000
71,48,3,0.147287,0.475934,0.660329,0.551472,-0.933325,-0.825375,3.553496,143,4996
71,49,3,0.160389,0.496634,0.689556,0.552258,-0.939753,-0.817614,3.503796,141,4979
71,50,3,0.156320,0.490243,0.679948,0.551592,-0.945674,-0.804112,3.603195,145,4977
72,2,3,0.207367,0.569219,0.799402,0.492351,-0.907318,-0.828673,10.014397,403,5004
72,3,3,0.216544,0.584693,0.820946,0.492519,-0.879175,-0.717177,8.175525,329,4476
72,4,3,0.213535,0.579281,0.812563,0.497221,-0.880908,-0.728760,7.380337,297,4482
72,5,3,0.225171,0.598355,0.839047,0.498172,-0.876820,-0.719449,6.336653,255,4477
72,6,3,0.199003,0.554768,0.775512,0.501029,-0.901876,-0.737394,5.988759,241,5081
72,7,3,0.229191,0.604185,0.847939,0.501583,-0.909999,-0.759133,5.491766,221,4795
72,8,3,0.212430,0.576609,0.806909,0.503859,-0.897338,-0.725249,4.994774,201,4483
72,9,3,0.222089,0.592084,0.830484,0.504843,-0.860803,-0.601050,4.994774,201,2736
72,10,3,0.214644,0.579823,0.813330,0.505745,-0.850687,-0.643140,4.746277,191,4481
72,11,3,0.192627,0.545392,0.759421,0.511216,-0.800182,-0.615641,4.696578,189,2525
72,12,3,0.176728,0.519837,0.719574,0.516728,-0.854606,-0.580651,4.348684,175,4998
72,13,3,0.172714,0.513373,0.709567,0.518073,-0.883393,-0.614389,4.348684,175,5236
72,14,3,0.164636,0.499842,0.692366,0.520644,-0.856958,-0.619879,4.100187,165,5132
72,15,3,0.180442,0.525662,0.729854,0.521150,-0.845560,-0.632631,4.100187,165,4983
72,16,3,0.153862,0.482202,0.667853,0.523433,-0.837144,-0.676703,4.050488,163,4996
72,17,3,0.173426,0.514254,0.714663,0.525760,-0.839945,-0.675930,3.901390,157,3475
72,18,3,0.153698,0.482645,0.667808,0.528095,-0.868271,-0.704229,3.851691,155,5236
72,19,3,0.149823,0.476180,0.658873,0.527410,-0.876233,-0.696568,3.851691,155,6479
72,20,3,0.149131,0.475024,0.658111,0.528144,-0.893407,-0.722172,3.702593,149,6479
72,21,3,0.138523,0.457628,0.635454,0.531493,-0.919938,-0.749081,3.652894,147,6479
72,22,3,0.136677,0.454706,0.631214,0.532257,-0.922883,-0.758310,3.652894,147,6479
72,23,3,0.132818,0.450113,0.623225,0.537927,-0.921683,-0.775445,3.702593,149,6479
72,24,3,0.121405,0.431729,0.597158,0.539947,-0.939332,-0.819490,3.603195,145,6479
72,25,3,0.128716,0.443888,0.613707,0.540258,-0.943426,-0.853875,3.553496,143,6479
72,26,3,0.134421,0.453282,0.627315,0.540977,-0.955958,-0.877447,3.603195,145,6479
72,27,3,0.140946,0.464216,0.642111,0.542041,-0.954281,-0.872779,3.503796,141,6479
72,28,3,0.131825,0.449530,0.621947,0.543004,-0.929941,-0.815571,3.553496,143,6479
72,29,3,0.160362,0.495396,0.687618,0.544020,-0.921989,-0.794636,3.454097,139,4964
72,30,3,0.173202,0.515595,0.717294,0.544865,-0.913249,-0.792654,3.454097,139,4960
72,31,3,0.181240,0.528112,0.735193,0.544523,-0.904575,-0.771921,3.354699,135,4486
