base_enter,spread,s4_gap,base_exit,exit_decay,min_sortino,NDX 40yr_sortino,NDX 40yr_cagr,NDX 40yr_sharpe,NDX 40yr_mdd,QQQ 27yr_sortino,QQQ 27yr_cagr,QQQ 27yr_sharpe,QQQ 27yr_mdd,TQQQ 15yr_sortino,TQQQ 15yr_cagr,TQQQ 15yr_sharpe,TQQQ 15yr_mdd
136,6,2,130,6,1.0265027887976856,1.0265027887976856,0.23059335091424993,0.7179049181968579,-0.49482787380961024,1.400024846910592,0.31944764586098295,0.9755478363797941,-0.45553513254327116,1.7631801562828877,0.46717782084557524,1.2222054288204598,-0.3576900194311444
136,6,2,130,7,1.062687576282336,1.062687576282336,0.23994442337096156,0.7409319923200893,-0.4956997524964244,1.4535942812558373,0.33386024975131257,1.008597588870429,-0.45553513254327116,1.7663707405317264,0.46722496930196566,1.2224462183193345,-0.33546043047466634
136,6,2,130,8,1.0436310727364908,1.0436310727364908,0.23534686224838253,0.728423380814082,-0.4955338724822106,1.4604135451143765,0.3361433337785418,1.0119470634689645,-0.4555351325432717,1.6942432686742648,0.44427739010658884,1.1763831456973657,-0.33590208629208407
136,6,2,135,3,1.0452311000522136,1.0452311000522136,0.24072255668086573,0.7323902835831939,-0.49441269878279925,1.4103022767143418,0.3266213781160887,0.9811584809844619,-0.46118637139514407,1.8128288558869956,0.49092164455624676,1.2516131294511614,-0.3724703383653105
136,6,2,135,4,1.0620745968928098,1.0620745968928098,0.2450879934833603,0.7429674162385145,-0.4944126987827986,1.4363764507615082,0.33445222186927404,0.9979234264409318,-0.4611863713951432,1.815023803155818,0.4919897955416048,1.2530081157428012,-0.3727576951287199
136,6,2,135,5,1.088096472343875,1.088096472343875,0.2523153140780896,0.7596032410797392,-0.49441269878279903,1.4744627819125689,0.34428897249125523,1.0200850135289437,-0.4611863713951434,1.811075785448037,0.48867488610968324,1.2478487451248403,-0.34017247899218583
136,6,2,135,6,1.0632198967413136,1.0632198967413136,0.24603899921617023,0.7433835933924927,-0.4944126987827987,1.4536152563204565,0.3392457359359444,1.0066243740326988,-0.4613008236895296,1.7523154051069778,0.46988989286447835,1.210788054983946,-0.3401724789921864
136,6,4,115,3,1.0409594307868328,1.0409594307868328,0.22296940642479202,0.7248451191909634,-0.49173558147624263,1.3684954891560217,0.2969399276967235,0.9548746226238665,-0.4278257882885449,1.9017948953639316,0.4844527949146953,1.3133129721502972,-0.319403664205663
136,6,4,115,4,1.014544889470313,1.014544889470313,0.21690860827350433,0.7077256261831798,-0.4917355814762424,1.3627506214545497,0.29586928501984167,0.9514577618271032,-0.4269458128551932,1.911773505762185,0.4879400382306429,1.3198468649234643,-0.3194036642056628
136,6,4,115,5,1.013862781517118,1.013862781517118,0.2169342732422488,0.7072848315280204,-0.4917355814762425,1.3209769215998477,0.286335989736499,0.9246000759286055,-0.4269458128551932,1.90090097004518,0.4859636648118475,1.313078730423819,-0.3194036642056628
136,6,4,115,6,1.01846469218584,1.01846469218584,0.21848088715515712,0.7106066578370235,-0.4917355814762424,1.3175245201978145,0.2860565773537296,0.9221544493203911,-0.4269458128551932,1.8372026608706837,0.46743906665217927,1.2734545465212037,-0.3194036642056629
136,6,4,115,7,0.9975971287568599,0.9975971287568599,0.21352816342477787,0.6968472769414764,-0.4917355814762423,1.2669260628940027,0.27324387794475546,0.8889699524909955,-0.433467173396172,1.8197893566095091,0.46110072188292617,1.2606955927236858,-0.3194036642056629
136,6,4,115,8,1.0109755382549162,1.0109755382549162,0.21728001078617165,0.7056554647981668,-0.4917355814762424,1.2795583826420236,0.27664882199903795,0.8971077082049234,-0.433467173396172,1.8070680111450421,0.45862185059641214,1.2524754515072007,-0.3194036642056629
136,6,4,120,3,1.0328307749878882,1.0328307749878882,0.22455711066503703,0.7190132854937116,-0.4917355814762431,1.3238537598771147,0.2893920335443503,0.9230326260450145,-0.4334671733961727,1.7920171470826072,0.45724442367248974,1.2418706556059556,-0.3223845975293931
136,6,4,120,4,1.002125278168133,1.002125278168133,0.21709527510166016,0.6989874144533766,-0.4917355814762424,1.3176062283613905,0.28805750107852335,0.9191531762587453,-0.4334671733961727,1.7831003125932698,0.4558935018266317,1.2361409633638085,-0.3223845975293932
136,6,4,120,5,1.0065655521266468,1.0065655521266468,0.21827358935697672,0.7018680101431733,-0.4917355814762422,1.272613133152322,0.276301389227551,0.8895406626894767,-0.4334671733961727,1.759997729069981,0.44804635439453633,1.2199480878126412,-0.32238459752939297
136,6,4,120,6,1.0384004665048194,1.0384004665048194,0.2266538657775099,0.722411960951218,-0.4917355814762425,1.292724835524714,0.28142376875422603,0.9021994096737245,-0.4334671733961727,1.7703208072805237,0.45278210975905875,1.2265091799318153,-0.32764780383494596
136,6,4,120,7,0.998627160155689,0.998627160155689,0.21736811505806375,0.6970152907410714,-0.4917355814762423,1.3399819427214952,0.29434219757064395,0.9327360967963095,-0.41968204202395976,1.7571617434225015,0.44883114660461887,1.217316135430738,-0.32764780383494574
136,6,4,120,8,1.0171932162009012,1.0171932162009012,0.22229499301166333,0.7091013190989335,-0.4917355814762421,1.3098451103109743,0.28747239250169465,0.9138496698288597,-0.41968204202396064,1.7140313799805091,0.43762765117954605,1.1917910076968363,-0.35096552733070374
136,6,4,125,3,1.0287009011742985,1.0287009011742985,0.2266912849587841,0.7178037632760872,-0.49173558147624263,1.3253097973838959,0.2941351226349087,0.9254055974732475,-0.439985967194753,1.778867742856484,0.4580715427923523,1.2286141870004341,-0.32814482911067555
136,6,4,125,4,1.0187691288190197,1.0187691288190197,0.22456538581815155,0.7114977992682496,-0.4917355814762425,1.3614249666762375,0.30391585275492106,0.9484950814857734,-0.43998596719475314,1.800200090894871,0.4658657758492817,1.2414951762730138,-0.32814482911067544
136,6,4,125,5,1.0086412921179921,1.0086412921179921,0.2218578906328521,0.7043857687454553,-0.4917355814762425,1.357771991732675,0.30364867573307075,0.94635867716719,-0.41968204202395976,1.7441894077365703,0.4504142720938682,1.2081746412409369,-0.3509655273307041
136,6,4,125,6,1.0599501767970965,1.0599501767970965,0.23565303344313393,0.7378033649312179,-0.4917355814762424,1.3685078955377314,0.30667686478787126,0.953071986296632,-0.4196820420239604,1.7538561374562323,0.4546034151190199,1.2140960054056367,-0.35096552733070396
136,6,4,125,7,1.050544132952571,1.050544132952571,0.23356404879427406,0.7313473193906951,-0.49173558147624197,1.3980393931824147,0.3158976756972449,0.9724046787833656,-0.4196820420239604,1.749797682076902,0.4546545835189397,1.2127436742727058,-0.3509655273307035
136,6,4,125,8,1.0638528205306592,1.0638528205306592,0.23753164929994242,0.7402799055958613,-0.4917355814762425,1.380340957100461,0.31164402754429243,0.9606867410311547,-0.4498816728252898,1.8020829121859452,0.47279473504067493,1.2457378833829822,-0.35096552733070385
136,6,4,130,3,1.0008187387563008,1.0008187387563008,0.2234874270713243,0.700859201036592,-0.49173558147624263,1.3440864532197032,0.30191275142502905,0.9378511960844876,-0.41968204202396064,1.7207531023569496,0.449759224452406,1.1927742889508754,-0.349119138665128
136,6,4,130,4,1.0173539517474997,1.0173539517474997,0.2284628897701131,0.7120276382921001,-0.4917355814762425,1.376054145545319,0.31215709225304966,0.9591516402701015,-0.4256553344196413,1.716870234815949,0.44973540988154914,1.1913866993025723,-0.34911913866512834
136,6,4,130,5,1.0215682234102172,1.0215682234102172,0.22992651164823963,0.7146086505879812,-0.49173558147624286,1.3617856291540382,0.3087720544881707,0.9501117998719986,-0.42565533441964176,1.763810211465929,0.46724497912135754,1.2231966633926585,-0.35769001943114465
136,6,4,130,6,1.0300234210916415,1.0300234210916415,0.23229993653562064,0.7197686037180456,-0.4917355814762424,1.3681456778711496,0.3111407685010541,0.9546041387773663,-0.45553513254327116,1.7782612435459182,0.47244157796922615,1.2316130546954762,-0.35769001943114465
136,6,4,130,7,1.05766114582109,1.05766114582109,0.23959718797683727,0.7371424487252781,-0.49393013997651614,1.421476797755531,0.32546263462446334,0.9876425120436574,-0.45553513254327116,1.781479799740096,0.472488895578953,1.2318556810998769,-0.3354604304746658
136,6,4,130,8,1.0387639671386728,1.0387639671386728,0.23500091436030934,0.7247371729544193,-0.493763677881784,1.4303044602372346,0.32829399612046606,0.9922538524013921,-0.4555351325432717,1.709279247320476,0.4494589879283992,1.1858163718204986,-0.33590208629208407
136,6,4,135,3,1.0162461159357412,1.0162461159357412,0.23367566244138493,0.7138056238565127,-0.49441269878279925,1.381060741231352,0.3188782564175723,0.9619012833447284,-0.46118637139514407,1.8278100323568636,0.496310554101703,1.2609259077298454,-0.3724703383653113
136,6,4,135,4,1.0233810738411955,1.0233810738411955,0.23555935953710372,0.718062672379236,-0.5078292349157019,1.4070923194920244,0.3266633937038006,0.9786847228838731,-0.4611863713951432,1.829996323104397,0.49738256589964225,1.262314294959887,-0.37275769512871926
136,6,4,135,5,1.0500469249141744,1.0500469249141744,0.2429448906090106,0.7351823147382177,-0.49567890575668117,1.444958626995385,0.33644272993578284,1.0008244406432225,-0.4611863713951434,1.8260966356906858,0.49405567478702994,1.2571693675370856,-0.34017247899218594
136,6,4,135,6,1.015191404983569,1.015191404983569,0.23393401649974033,0.7121279601886334,-0.5047033872596545,1.4237990387221395,0.33129881035350217,0.9871234715577123,-0.4613008236895296,1.769149090734638,0.47585198541497276,1.2211486774162768,-0.3401724789921864
136,6,6,115,3,1.042477139613947,1.042477139613947,0.2233554391698056,0.7259019729638423,-0.49173558147624297,1.407135307016643,0.30745494201960577,0.9779421538603823,-0.4278257882885449,1.8864596662206017,0.4887227081171066,1.2987224691585348,-0.34090453355336314
136,6,6,115,4,1.0160588653923504,1.0160588653923504,0.21729272791543064,0.7087816901935313,-0.4917355814762425,1.4013397028040593,0.3063756190462492,0.9745259984294026,-0.4269458128551932,1.8962500775376587,0.4922199822176807,1.3051289450729662,-0.34090453355336314
136,6,6,115,5,1.0153748249399535,1.0153748249399535,0.2173184009853737,0.7083396000892,-0.4917355814762425,1.3584038490104364,0.2966097252484323,0.9471676677231358,-0.4269458128551932,1.852691716812817,0.47975311707439183,1.2775334090702348,-0.336364898324374
136,6,6,115,6,1.0199729632584258,1.0199729632584258,0.21886550309006458,0.7116589711973662,-0.4917355814762423,1.3548640071006632,0.29632808124892995,0.9446895178064445,-0.4269458128551932,1.7894608968010142,0.46106431720029506,1.238181455214884,-0.336364898324374
136,6,6,115,7,1.0312757695524557,1.0312757695524557,0.22198646163637337,0.7194377255599008,-0.4917355814762423,1.3042810682216905,0.2834130491010971,0.9116948486647911,-0.433467173396172,1.7622748933591117,0.4515457107838703,1.2211499433822761,-0.336364898324374
136,6,6,115,8,1.0409639758442022,1.0409639758442022,0.22487966619856614,0.7256899911941234,-0.49173558147624263,1.3168745443558174,0.2868451878346283,0.9197655787187083,-0.433467173396172,1.742126950511289,0.44659350545769794,1.2080058118086836,-0.33636489832437433
136,6,6,120,3,1.0343883771952411,1.0343883771952411,0.2249631601635853,0.7200977548214555,-0.4917355814762422,1.3632055467586046,0.30037984390319594,0.9463612983339094,-0.4334671733961727,1.8106439955387765,0.46998074403760226,1.2474253759426133,-0.33726786359036853
136,6,6,120,4,1.0215267937249224,1.0215267937249224,0.2220971451355891,0.7120944074579291,-0.4917355814762422,1.356925810315029,0.299033938953849,0.9424942096832225,-0.4334671733961727,1.8019049012574002,0.4686180151310082,1.2418883918094228,-0.33726786359036853
136,6,6,120,5,1.0397161486782598,1.0397161486782598,0.2267845078227937,0.7240815585858243,-0.4917355814762422,1.311995046443035,0.2871776450603203,0.9130903137410473,-0.4334671733961727,1.7592045008472306,0.4545188937742284,1.2151613171226177,-0.3372678635903684
136,6,6,120,6,1.0679366911407338,1.0679366911407338,0.2343317083715093,0.7420846619102411,-0.49173558147624286,1.3320865072558123,0.29234367596172217,0.9256519970328279,-0.4334671733961727,1.7694451695727693,0.45927581722014366,1.2216918749191332,-0.3372678635903684
136,6,6,120,7,1.0264005464365187,1.0264005464365187,0.22456976624216396,0.7155751187384236,-0.4917355814762425,1.3609850460722672,0.30157720742775274,0.9452463614856174,-0.41968204202395976,1.725283414081599,0.4474223095199048,1.1944013309776822,-0.3372678635903684
136,6,6,120,8,1.0455215800744633,1.0455215800744633,0.22969124948779163,0.7279363456542048,-0.4917355814762425,1.3309843323180897,0.2946690020752589,0.9265120667742015,-0.41968204202396064,1.6803626040234572,0.43514452586678654,1.16741588058757,-0.35096552733070396
136,6,6,125,3,1.0596463621039893,1.0596463621039893,0.2348546432635199,0.7384537321454696,-0.4917355814762423,1.3640495093886198,0.3051633521696808,0.948458902078665,-0.439985967194753,1.7822569406194666,0.4664670287747863,1.2272971499213612,-0.337267863590369
136,6,6,125,4,1.050928009046957,1.050928009046957,0.23304384938823408,0.73292946421041,-0.4917355814762423,1.4203668571750907,0.32080079682488494,0.9845687689584214,-0.43998596719475314,1.8242950091261982,0.48258310827637363,1.2537889656430814,-0.337267863590369
136,6,6,125,5,1.0391874351167438,1.0391874351167438,0.2298977192175864,0.7247207225420551,-0.4917355814762423,1.3784626138264007,0.3109357061928968,0.9586899422850941,-0.41968204202395976,1.711011794510601,0.44913103502068985,1.1855491738932218,-0.3509655273307034
136,6,6,125,6,1.088668034260865,1.088668034260865,0.24334112941589647,0.7567933153428785,-0.49173558147624274,1.3891268141134394,0.31398082197519006,0.9653423027250921,-0.4196820420239604,1.731864730178501,0.45621865092276503,1.1979599413341595,-0.35096552733070374
136,6,6,125,7,1.078397132076035,1.078397132076035,0.2410667154075561,0.7497056849768863,-0.49173558147624263,1.4184307056570347,0.3232531746313638,0.9844948857327976,-0.4196820420239604,1.7306130221488623,0.45781023111868624,1.1982584798821738,-0.3509655273307042
136,6,6,125,8,1.091620295388721,1.091620295388721,0.24505844727784853,0.758565766520107,-0.4917355814762423,1.3889991161223723,0.3159639577285198,0.9650704433157612,-0.4498816728252898,1.7616481975891862,0.4697030467150525,1.2175172097888425,-0.3509655273307041
136,6,6,130,3,1.0308999383364292,1.0308999383364292,0.2315878530307669,0.7208496688877175,-0.49173558147624263,1.366454816929711,0.30965944092358844,0.9512424062182488,-0.41968204202396064,1.6734785291976395,0.44188381374473584,1.1616473036784796,-0.3491191386651279
136,6,6,130,4,1.047098248660953,1.047098248660953,0.23653953503204272,0.7317697235167021,-0.4917355814762425,1.3951977992057663,0.3194029317833287,0.9707115524208879,-0.4256553344196413,1.681749426007989,0.4462582659463592,1.1678669039581748,-0.3491191386651281
136,6,6,130,5,1.0504732891636104,1.0504732891636104,0.23784079590582463,0.7337120834599525,-0.49173558147624286,1.36767287453073,0.31252349414255365,0.9530050690416347,-0.42565533441964176,1.7278629065165767,0.4637258390453025,1.1991678265497607,-0.3576900194311442
136,6,6,130,6,1.0577873829440576,1.0577873829440576,0.23996903179022921,0.7380806689661755,-0.49173558147624263,1.3831844475185424,0.3175121704156214,0.9632783221030714,-0.45553513254327116,1.7155524920114638,0.460281510375093,1.190192020428318,-0.3576900194311443
136,6,6,130,7,1.0853929057745024,1.0853929057745024,0.24731169694505595,0.7553673350644463,-0.493930139976517,1.4360800525626685,0.33190363270096124,0.9959868797365858,-0.45553513254327116,1.7169631691773128,0.45986784654850243,1.1894552205893674,-0.3389715408298162
136,6,6,130,8,1.0597986835734055,1.0597986835734055,0.24110456018262094,0.7387742164073261,-0.4937636778817832,1.444830335982334,0.3347487530110367,1.0005576026839775,-0.4555351325432717,1.6482995986963715,0.43752412866700996,1.1453751544779005,-0.33897154082981606
136,6,6,135,3,1.044217280363588,1.044217280363588,0.241597520856212,0.7323722111132595,-0.4944126987827985,1.3361696146406603,0.30733803035077245,0.933741796658756,-0.46118637139514407,1.675540397597625,0.4490378539593114,1.167061882713917,-0.37247033836531085
136,6,6,135,4,1.0509771843719338,1.0509771843719338,0.243421219567028,0.7363270007421191,-0.507381582916405,1.3711953783311495,0.3176685301908462,0.9563205472524772,-0.4611863713951432,1.6740696808263533,0.4488216756669039,1.1658586514424605,-0.37275769512872026
136,6,6,135,5,1.07148673499714,1.07148673499714,0.24935938265713165,0.7495113257585397,-0.49567890575668105,1.4079391446547105,0.327190177615599,0.9779408340578457,-0.4611863713951434,1.6696525389087515,0.44560267735190684,1.1606163396564613,-0.3401724789921865
136,6,6,135,6,1.0366143087680169,1.0366143087680169,0.24028615413535714,0.7264717587528161,-0.504703387259654,1.3870429106799123,0.3220818707715223,0.9643366297763049,-0.4613008236895296,1.613210147235074,0.427637222627655,1.124289331108842,-0.34017247899218583
136,8,0,115,3,1.0747441743665258,1.0747441743665258,0.23575837718027381,0.7485203909620364,-0.513840270563509,1.3898383581689664,0.30872323882339026,0.9689118046470746,-0.5568717269199146,1.8520958623522086,0.4885211468267572,1.2776232969975707,-0.34090453355336303
136,8,0,115,4,1.052535749365898,1.052535749365898,0.23047356727126456,0.7341491676867093,-0.513840270563509,1.3842304367913785,0.30756589813388424,0.965462551405499,-0.5568717269199146,1.86167637888295,0.49201791392743166,1.2839170752351792,-0.34090453355336303
136,8,0,115,5,1.051958892575729,1.051958892575729,0.23052472123379597,0.7337796469604058,-0.5138402705635092,1.3470840890651048,0.29872843977599817,0.9416695147584964,-0.5568717269199146,1.8335519406024186,0.48356985550530696,1.266158041668717,-0.33636489832437455
136,8,0,115,6,1.060185331548792,1.060185331548792,0.2329922080709388,0.7394558605508256,-0.513840270563509,1.3437125938369374,0.29844633555841904,0.9392906007914864,-0.5568717269199146,1.8257913498391902,0.48288813315806256,1.2612957250473378,-0.33636489832437455
136,8,0,115,7,1.069693955663234,1.069693955663234,0.2359205102745512,0.7457754158747213,-0.5192807921967322,1.3145486949766014,0.29088510141387336,0.9204194232613708,-0.5617241720164219,1.8149826929217567,0.47973330876868925,1.2560418284792703,-0.33636489832437455
136,8,0,115,8,1.062648104457519,1.062648104457519,0.23444545741486045,0.7408809886659602,-0.5192807921967326,1.3230733360443268,0.29322768822833667,0.9260151107302264,-0.5617241720164219,1.802352383876567,0.47595956406528406,1.247945699184664,-0.33636489832437444
136,8,0,120,3,1.079250363270146,1.079250363270146,0.24045496132976973,0.75090389483075,-0.5192807921967324,1.3493209982650094,0.30166123702744274,0.9394633800938226,-0.561724172016422,1.8421057169899209,0.49061580545286176,1.267578575827076,-0.3372678635903681
136,8,0,120,4,1.0785640876472649,1.0785640876472649,0.24085460256882052,0.7507261642718082,-0.5192807921967326,1.3432096044816582,0.30031365137489896,0.9356718825030589,-0.561724172016422,1.837076692109131,0.49002847543554573,1.2643403326458973,-0.3372678635903681
136,8,0,120,5,1.076172167342988,1.076172167342988,0.24031281860391962,0.7491198652142426,-0.5192807921967321,1.3162634928646004,0.29308249313385737,0.9182526834723124,-0.561724172016422,1.8145086892687747,0.48290990545255497,1.2517601885763543,-0.3372678635903683
136,8,0,120,6,1.09533660956081,1.09533660956081,0.24556753601048054,0.7605358464016814,-0.5192807921967326,1.335973271757838,0.29827222288345845,0.9306232957049037,-0.561724172016422,1.8433671188182084,0.49376131454386685,1.2707254005589725,-0.3372678635903683
136,8,0,120,7,1.0513554569849926,1.0513554569849926,0.2348786077116567,0.73260058221443,-0.5192807921967316,1.3501137177520262,0.3034781089470835,0.9396068019987972,-0.5617241720164221,1.779541536873446,0.47466773687884767,1.2312800665449124,-0.3372678635903683
136,8,0,120,8,1.0473998757940277,1.0473998757940277,0.23397337082111802,0.7300104145799509,-0.5192807921967326,1.3162295135384163,0.295263926498746,0.9183407381307583,-0.561724172016422,1.7227980708410209,0.4571184282376306,1.1966701297475713,-0.3509929679841539
136,8,0,125,3,1.0834588211357847,1.0834588211357847,0.24553256248611843,0.7540731398841314,-0.5220019505977236,1.3617698214801612,0.3105703146393848,0.9474763302081365,-0.5641511948819,1.8363797238430535,0.494673333548701,1.2636777286112029,-0.33726786359036875
136,8,0,125,4,1.0771938936924736,1.0771938936924736,0.24426336880317212,0.7496797684195448,-0.5220019505977236,1.4214396764821995,0.32744255949589385,0.984489542743196,-0.5641511948819005,1.8609956190561652,0.5046810655241489,1.2796246805064528,-0.33726786359036875
136,8,0,125,5,1.0564742090728174,1.0564742090728174,0.238901843696264,0.7361012127556491,-0.5220019505977236,1.347772754969957,0.3089104789139894,0.9388420417927601,-0.5641511948819005,1.7482721313465395,0.4696222377816712,1.2114094961395196,-0.35099296798415425
136,8,0,125,6,1.043362330627524,1.043362330627524,0.23584505826183966,0.7270567835057467,-0.5220019505977239,1.3252047325833638,0.303232343754261,0.9235688068320943,-0.5641511948818998,1.7497978926602271,0.46959189613160945,1.2115575258234357,-0.350992967984154
136,8,0,125,7,1.0440820389207424,1.0440820389207424,0.23608877638191306,0.7272380135596035,-0.5220019505977227,1.3202531624934195,0.30215642831695666,0.9200437582759082,-0.5641511948818998,1.7566848947799898,0.47352541143942917,1.2169492809835225,-0.35099296798415436
136,8,0,125,8,1.0564789921906523,1.0564789921906523,0.23978962531460501,0.7355101173456805,-0.5220019505977231,1.3136181347062705,0.30045780873922934,0.9152317250675358,-0.5641511948819006,1.7738228567718957,0.4810390349366145,1.227772154504148,-0.35099296798415425
136,8,0,130,3,1.0234902083188537,1.0234902083188537,0.2336407096679669,0.7159956489387146,-0.5220019505977227,1.3385086887815694,0.30805817208683206,0.9330154711129889,-0.5641511948819005,1.7191596325693481,0.4648450975331566,1.1929098981259478,-0.34914655031221575
136,8,0,130,4,1.003583912756435,1.003583912756435,0.22871120280141688,0.7027566213725658,-0.5265145031496722,1.3075506230538112,0.30091552514049447,0.9130464093781725,-0.5684484896560473,1.7042709415029724,0.4604732630146571,1.183938487988928,-0.34914655031221575
136,8,0,130,5,1.0137120013327505,1.0137120013327505,0.2316697059280204,0.7093259092543692,-0.5265145031496723,1.2936015983930451,0.2974813586796454,0.9040893782490473,-0.5684484896560471,1.7240370101379223,0.46921523000839804,1.1981454323950798,-0.35771707011822707
136,8,0,130,6,1.0203822324061749,1.0203822324061749,0.23331177392729519,0.7134465102412362,-0.5266136619015652,1.314338144049848,0.3036453193891877,0.917770154529198,-0.5684484896560474,1.7295818551705309,0.4716968136585289,1.2013844849539272,-0.3577170701182274
136,8,0,130,7,1.0267409413818782,1.0267409413818782,0.2348810404775361,0.7172577662528521,-0.5266136619015656,1.360901008106989,0.3164171219496159,0.9466976729140383,-0.5684484896560471,1.7457239990312843,0.4758742428215883,1.2100015403222035,-0.3389715408298164
136,8,0,130,8,1.0178931993577556,1.0178931993577556,0.23279820560308107,0.7116057264718487,-0.5266136619015653,1.3512283114680013,0.31389690386618185,0.9402764135023401,-0.568448489656047,1.7246829660260896,0.4688463681585626,1.1966432746012365,-0.3389715408298164
136,8,0,135,3,1.0135898144765303,1.0135898144765303,0.23656434545230964,0.7119446834910061,-0.5288702330848807,1.264947575110103,0.2921640171407962,0.8861014238408507,-0.5705978657106919,1.6853686059527724,0.4588887837226876,1.1757155547819125,-0.3724967665838126
136,8,0,135,4,1.0131299840759378,1.0131299840759378,0.23584412253416587,0.7110596716699993,-0.5288702330848805,1.3005384260087671,0.30271140991414347,0.9093759698313574,-0.5705978657106925,1.6809384838596257,0.45754487728240045,1.1726208782573269,-0.3727841112452793
136,8,0,135,5,1.0160487369595999,1.0160487369595999,0.2368665730461248,0.7130510325205738,-0.5288702330848807,1.320656546768532,0.3076677926120224,0.9213976113085778,-0.5705978657106918,1.706409083922238,0.46410027636870077,1.186852516086085,-0.3401724789921864
136,8,0,135,6,1.008781525846617,1.008781525846617,0.23504467831342968,0.7082159023144273,-0.5274471726232288,1.3142623475876436,0.30597462392600616,0.9171533376326785,-0.5692613637255115,1.6827069828351982,0.4562496038596715,1.1713878147526773,-0.3401724789921864
136,8,0,135,7,1.0070495638178412,1.0070495638178412,0.23476518371623767,0.7066796333690553,-0.527447172623229,1.2879050557355072,0.29921341544183844,0.9000588890333486,-0.5692613637255117,1.639161030916101,0.44308180177991874,1.144298116915306,-0.3401724789921866
136,8,0,135,8,1.0103241126050548,1.0103241126050548,0.23585498284416406,0.709078936711933,-0.5274471726232288,1.2791290309316978,0.2966836712383636,0.8942939801500356,-0.5692613637255117,1.6260021389117152,0.4389389960548742,1.1356057934345962,-0.34262851106188974
136,8,2,115,3,1.0710538221045742,1.0710538221045742,0.2358784737849302,0.7465051526769606,-0.5138402705635097,1.391682538162512,0.30924258720278375,0.9701991145341391,-0.5568717269199146,1.852815917275803,0.4887777207097721,1.2781222984841079,-0.34090453355336303
136,8,2,115,4,1.0490017573193733,1.0490017573193733,0.23059315027412142,0.732214499966418,-0.5138402705635097,1.3860721995944016,0.3080847872389303,0.9667487559540252,-0.5568717269199146,1.8623962324644547,0.4922750905423017,1.2844158424724883,-0.34090453355336303
136,8,2,115,5,1.048440373254192,1.048440373254192,0.23064430920802725,0.7318537750908384,-0.5138402705635094,1.3489172408527117,0.2992438218602014,0.9429523915158582,-0.5568717269199146,1.834269768354271,0.483825575942576,1.2666559743680104,-0.33636489832437455
136,8,2,115,6,1.056636825389153,1.056636825389153,0.2331120358467338,0.7375119707981824,-0.513840270563509,1.3455410247977855,0.298961605693538,0.9405701373626033,-0.5568717269199146,1.8265061168028096,0.4831437360879989,1.2617917128756235,-0.33636489832437455
136,8,2,115,7,1.0380812748948882,1.0380812748948882,0.22916785847176047,0.7260566993813651,-0.519280792196732,1.316374577833737,0.2913973709797484,0.9216991304459071,-0.5617241720164219,1.8156968370305897,0.4799883679068595,1.2565382357601957,-0.33636489832437455
136,8,2,115,8,1.0296575254500155,1.0296575254500155,0.22733747433385054,0.7201890639347485,-0.5192807921967318,1.3248990408410648,0.2937408874167857,0.9272942220843531,-0.5617241720164219,1.8030655451496962,0.47621397272943544,1.248441646319932,-0.33636489832437444
136,8,2,120,3,1.0758506970475323,1.0758506970475323,0.24060362558005877,0.7490800123407343,-0.5192807921967326,1.3511345005514424,0.3021777829509167,0.9407275506845464,-0.561724172016422,1.8428167009387577,0.4908727403886559,1.2680700396488993,-0.3372678635903681
136,8,2,120,4,1.0476279380961124,1.0476279380961124,0.23410295646361834,0.7314669010496311,-0.5192807921967326,1.3450208889951913,0.30082966252799204,0.936935100493353,-0.561724172016422,1.83778590175077,0.4902853091342545,1.264830644656405,-0.3372678635903681
136,8,2,120,5,1.0452752151854792,1.0452752151854792,0.23356412041347618,0.7298783476287066,-0.5192807921967326,1.3180736358317706,0.29359563470367855,0.9195168241608174,-0.561724172016422,1.8152169677354804,0.48316551213534464,1.2522509608297991,-0.3372678635903683
136,8,2,120,6,1.0628768597798024,1.0628768597798024,0.23842366689276795,0.740320314378086,-0.5192807921967322,1.3377845953711722,0.2987874239244155,0.9318864988065044,-0.561724172016422,1.8440745909713916,0.4940187916657657,1.2712153315205605,-0.3372678635903683
136,8,2,120,7,1.0194237912559363,1.0194237912559363,0.2277960442257685,0.7125428080941942,-0.5192807921967328,1.3519156450384129,0.30399537587058134,0.9408623880516059,-0.5617241720164221,1.780243930577761,0.4749219228729227,1.231768126069183,-0.3372678635903683
136,8,2,120,8,1.0114658585787109,1.0114658585787109,0.22594438890642077,0.7073865696366987,-0.5192807921967318,1.3180237398595172,0.2957779337396649,0.9195939389220162,-0.561724172016422,1.7234969927744503,0.4573695892869325,1.1971575349553973,-0.3509929679841539
136,8,2,125,3,1.0541432745140542,1.0541432745140542,0.23829687513398068,0.7357351143867911,-0.5220019505977231,1.3635459600768138,0.31109039600479327,0.9487137268803377,-0.5641511948819,1.8370817024520352,0.494930967873779,1.2641629775384953,-0.33726786359036875
136,8,2,125,4,1.0479858020245516,1.0479858020245516,0.23703514798410574,0.7313943671428618,-0.5220019505977229,1.4232152664449744,0.3279693363739695,0.9857212790466459,-0.5641511948819005,1.8616960264114935,0.5049404248651321,1.2801085374453707,-0.33726786359036875
