trial,base_fast_low,base_slow_low,base_fast_high,base_slow_high,vol_lookback,vol_threshold_pct,vol_scale,Penalized,Sortino,CAGR,Sharpe,MDD,MDD_Entry,Trades_Yr
370,42,169,19,199,78,50.397787099817485,0.47734775830917137,1.0060920281652428,1.0199453628815585,0.3121838082576136,0.7112646373657245,-0.8446924806273647,-0.49424967892813165,1.3853334716315735
371,42,180,19,193,75,49.15171575735067,0.5483956810693968,0.9992767011324774,1.0136528031965786,0.30991735082318717,0.7080935291928597,-0.8446924806273648,-0.5686624089049561,1.4376102064101235
372,42,177,19,183,76,55.041909277592126,0.4985439819820422,0.9908385247564173,1.0062601615160895,0.30566626815977105,0.702789339300208,-0.8446924806273648,-0.5798094346689213,1.5421636759672235
373,40,162,22,212,75,50.34562602674725,0.47970171599936845,0.9778148062143579,0.9911453735828881,0.29861387279922935,0.6926019246195096,-0.8832129155084842,-0.4996673054009285,1.3330567368530235
374,42,163,21,195,74,54.07944367133947,0.40172095625965787,1.0525687431258965,1.0664220778422122,0.33520203178748176,0.7420064636895771,-0.8446924806273646,-0.42008342129423837,1.3853334716315735
375,42,194,21,214,77,48.188226613832825,0.39848373702505446,0.9689778613580007,0.9828311960743165,0.29392387409936527,0.6862613500885392,-0.8446924806273648,-0.525464140197215,1.3853334716315735
376,37,203,22,197,79,54.16788615935711,0.36617615082725274,1.007546666197416,1.0208772335659462,0.31284499480909855,0.7118762081205662,-0.8446924806273648,-0.5580004185895411,1.3330567368530235
377,42,159,22,185,79,56.00441922739485,0.4213464220971625,0.9894578603330901,1.002265660353835,0.3033916443627571,0.7008087925838979,-0.8446924806273648,-0.41959798028537676,1.2807800020744737
378,37,198,22,200,80,54.640579516042074,0.39733802297944393,0.9605216245065723,0.9754204939184591,0.29067333202989576,0.6825430172300648,-0.8446924806273648,-0.5097832847011019,1.4898869411886735
379,42,204,21,189,78,54.358447919209354,0.9288077506932477,0.8467689979118148,0.862190634671487,0.23363338824798197,0.6038294058526955,-0.9532689496461503,-0.5484140011692669,1.5421636759672235
380,42,189,22,206,74,56.517894759493075,0.37712533084988387,0.970166484309372,0.9834970516779022,0.2949278155713,0.687946946953296,-0.8446924806273648,-0.48848100663018024,1.3330567368530235
381,41,216,22,193,74,53.154864397737065,0.40096174223026915,0.9791164963315125,0.9919242963522573,0.298346949835512,0.6924911748191946,-0.8446924806273648,-0.48749208403706323,1.2807800020744737
382,42,162,21,176,81,53.80798586871473,0.3664128701302039,0.9723342090731882,0.986187543789504,0.295765890948235,0.6914124886814021,-0.8393577172045215,-0.5308275907193535,1.3853334716315735
383,35,206,22,195,83,55.14635145667092,0.433972935729172,0.9695179773040411,0.9828485446725713,0.2945732200307418,0.687659700908523,-0.8446924806273648,-0.45222451797472873,1.3330567368530235
384,38,161,21,196,70,54.22245419171902,0.36652729215901825,0.9871664326376389,1.0015425347017402,0.30373286224561213,0.7007332571942612,-0.8446924806273648,-0.5645557773611418,1.4376102064101235
385,36,169,22,187,86,52.23386926618476,0.3918061772638082,0.9565972643013265,0.9714961337132133,0.2884638525921599,0.6803506115752683,-0.8446924806273647,-0.521047722183749,1.4898869411886735
386,39,162,23,204,79,50.387771206772356,0.34898125505646205,0.9862053300202868,1.000581432084388,0.30352711674631694,0.6998161313164473,-0.8446924806273649,-0.4884482904364752,1.4376102064101235
387,43,178,20,199,77,52.92300906580767,0.44071298132283654,0.9930915821846918,1.007467684248793,0.3071057966962194,0.7046671082105651,-0.8512042056005988,-0.5736107773386617,1.4376102064101235
388,44,50,22,209,74,51.85608732404016,0.3461662808909964,0.9247309223709141,0.9712572163238236,0.2842585658041792,0.6765590052582834,-0.8455628278516637,-0.6254501255414726,4.652629395290945
389,41,157,23,190,84,54.003997469092724,0.39866576551669325,1.0346183110582148,1.0495171804701016,0.32661273067079843,0.7310792045234498,-0.8446924806273648,-0.47307336507601705,1.4898869411886735
390,41,159,23,191,84,54.033518144867344,0.40848793783013326,1.0204233404712189,1.0353222098831056,0.31950422902315956,0.7216203553627023,-0.8446924806273648,-0.47643057339749406,1.4898869411886735
391,41,210,23,166,82,54.4734705652083,0.3991707941782974,0.9457990995183264,0.9591296668868566,0.2827478098152858,0.6730953742268052,-0.8471666387702886,-0.5671567628446613,1.3330567368530235
392,41,157,23,181,84,55.58852496108559,0.3890810714584921,0.9960428211558394,1.0088506211765842,0.3066753354879843,0.7053965638324918,-0.8446924806273646,-0.4730733650760175,1.2807800020744737
393,42,158,23,190,85,53.84231965534103,0.4335417583241298,1.016725079184691,1.0300556465532211,0.3175878143167563,0.7190451308202396,-0.8446924806273648,-0.47643057339749406,1.3330567368530235
394,40,157,23,191,84,54.1948756891825,0.4259525264163512,1.004478826178436,1.0188549282425374,0.3119062488497979,0.7114272855797954,-0.8446924806273648,-0.47307336507601716,1.4376102064101235
395,42,160,23,188,86,55.07302570435822,1.2293389726185195,0.872561991268671,0.8890291627239142,0.24467227945842773,0.6172184085078116,-0.9609119738422274,-0.5243922528430076,1.6467171455243232
396,41,156,22,182,87,53.560445405624755,0.3544259482804398,0.9843991777620683,0.9992980471739551,0.3022468665767768,0.700228428473256,-0.8551312048596815,-0.4410961401634905,1.4898869411886735
397,43,163,22,189,83,53.95771377843564,0.3816240019741887,0.9964257469512873,1.0108018490153885,0.30757566739837117,0.7064935089411429,-0.8446924806273647,-0.4431307451885408,1.4376102064101235
398,42,154,23,194,88,56.19822151389918,0.3434039067833252,1.0058271424386476,1.0196804771549632,0.3120355513146069,0.7124227563259575,-0.8446924806273646,-0.44109614016349086,1.3853334716315735
399,40,163,22,182,86,53.10755477516964,0.4216383235277682,0.990085021698647,1.0055066584583192,0.30475557155573063,0.7026645851746381,-0.8446924806273649,-0.48139288892788346,1.5421636759672235
400,33,155,23,177,85,54.9119337955222,0.37123504147650943,0.9565113780826332,0.9719330148423054,0.28908433070235295,0.6819360265973528,-0.8595184235310337,-0.4957027378753317,1.5421636759672235
401,43,232,21,190,82,53.52939029037364,0.43957255726156735,0.940182748799795,0.9535133161683252,0.27893504178596795,0.6667051954485248,-0.8446924806273648,-0.5813718930942118,1.3330567368530235
402,42,167,23,199,89,54.33738114746568,0.3272504365470939,1.0167378873046573,1.0311139893687586,0.3179413914253524,0.7200724880462384,-0.8446924806273648,-0.447179895417805,1.4376102064101235
403,41,169,21,198,89,57.194290833767255,0.34633484214264854,1.0121140041318095,1.0270128735436963,0.31666363501284667,0.7182099495019841,-0.8446924806273648,-0.41518803932494897,1.4898869411886735
404,41,167,23,188,88,58.09373561915722,0.3351900296134322,0.999751596201521,1.0162187676567642,0.3108182025873638,0.7104235438736364,-0.8446924806273648,-0.44313074518854123,1.6467171455243232
405,42,170,21,197,89,52.6772628015251,0.3254268008367708,0.9736051207946921,0.9900722922499353,0.2980561696792181,0.694386549828596,-0.8495616311695421,-0.4060857116704648,1.6467171455243232
406,41,165,21,202,90,61.11844946433705,0.4087451408579299,0.9793136288966362,0.9947352656563084,0.300354071295704,0.6959082254739999,-0.8446924806273649,-0.4034818028601137,1.5421636759672235
407,25,160,23,215,87,55.42545289721368,0.3806128614811446,0.9540492977431867,0.9689481671550735,0.2871413454138565,0.6774992513563396,-0.8446924806273648,-0.531271705480962,1.4898869411886735
408,42,173,21,195,91,59.87483812448669,0.4356002415690217,0.9687908153677289,0.9847352194751866,0.29564897330240814,0.6895186463621737,-0.8446924806273648,-0.5505193283726559,1.5944404107457733
409,40,160,23,205,85,56.80116567948443,0.33393687415609397,1.0053313719475525,1.0191847066638682,0.3116345773746483,0.7109580583307497,-0.8446924806273649,-0.4831522928814218,1.3853334716315735
410,43,166,22,180,89,52.000048388643336,0.45634857446702604,1.0477725878428028,1.0616259225591185,0.33260224987856346,0.7391544684852152,-0.8446924806273649,-0.46665551205289957,1.3853334716315735
411,43,168,22,176,88,51.45705042278296,0.4066494125613116,0.9832894514939988,0.9997566229492421,0.3024175062059491,0.7002047641774255,-0.8595184235310337,-0.5131360293607817,1.6467171455243232
412,43,174,21,175,85,51.96799553219164,0.6783770224218446,0.9632856708199018,0.978707307579574,0.291602644382537,0.6840685922362744,-0.8594220415092245,-0.4704589343247546,1.5421636759672235
413,44,167,22,181,89,57.368418774308786,0.4384322045494057,1.0569065960289745,1.0723282327886468,0.3386841394243989,0.7474828556067039,-0.8446924806273648,-0.44109614016349064,1.5421636759672235
414,44,166,22,165,89,57.303534913849795,0.4698910213246225,1.0068269193693942,1.0227713234768518,0.31429663776456396,0.7161512882729365,-0.857150770041823,-0.470478096132972,1.5944404107457733
415,43,164,23,169,90,58.110935843553,0.4666143074620485,1.0004360913440205,1.0153349607559072,0.31011742177084045,0.7097643890036931,-0.8446924806273648,-0.47643057339749384,1.4898869411886735
416,44,171,22,183,87,57.098696110528614,0.5300993436979519,1.0207558025102086,1.0346091372265243,0.31969565642447617,0.7214137301443895,-0.8446924806273649,-0.45506599601793674,1.3853334716315735
417,44,158,23,192,91,57.59089408228005,0.5165872374680757,0.9823877652483164,0.9967638673124176,0.30089910942018694,0.6964834237463821,-0.8446924806273647,-0.47643057339749406,1.4376102064101235
418,44,173,22,183,88,56.652233910410224,0.45407267495455184,1.0394459786086256,1.0559131500638688,0.3299759107846678,0.7353858329165336,-0.8446924806273649,-0.45506599601793685,1.6467171455243232
419,44,176,22,179,87,56.68632108835156,0.5420992158104438,1.023387250379021,1.0388088871386931,0.3221924401518401,0.724760537207551,-0.8524269037028915,-0.45506599601793696,1.5421636759672235
420,44,173,22,172,84,58.97153630454063,0.5759678928140068,0.9927745598431363,1.0081961966028086,0.30639220536134326,0.7037996645006102,-0.8608199236719514,-0.5179920791931552,1.5421636759672235
421,44,176,21,184,86,56.68714641814961,0.5250606685460788,0.9958807303400571,1.0123479017953003,0.30867955651561196,0.7070207985404364,-0.8593582138676463,-0.4719011614756047,1.6467171455243232
422,44,181,22,180,87,55.77110596143186,0.5440376093980861,0.9673667088835609,0.9843566476865896,0.29516310355287434,0.6888476656469513,-0.8524269037028916,-0.5136943569780714,1.6989938803028732
423,44,170,22,170,88,57.25127491657311,0.45206083273742875,1.0005356393727725,1.0170028108280156,0.3112299268716303,0.7120501258592251,-0.8695987335703766,-0.49511710014026866,1.6467171455243232
424,43,175,23,162,91,58.2392671739599,0.4565825867781639,0.9327794752126013,0.94976941401563,0.27837885396061046,0.6673269741183444,-0.8526896099052885,-0.5647177424307921,1.6989938803028732
425,42,166,21,179,84,56.57189245006976,0.514434615634818,0.9630584736254406,0.9795256450806838,0.2920669684497226,0.6849462767450243,-0.8446924806273646,-0.48787461535425036,1.6467171455243232
426,44,162,22,185,89,56.28459752721705,0.43651410076806,1.062384594663114,1.0772834640750009,0.3409175631766912,0.7497123265425869,-0.8446924806273648,-0.44109614016349064,1.4898869411886735
427,44,169,22,184,88,57.52660917402045,0.4479826983998513,1.0495093853723827,1.064931022132055,0.3347071356007676,0.7414361082642605,-0.8446924806273647,-0.45506599601793674,1.5421636759672235
428,45,175,21,183,89,57.438263567360565,0.5837001391812355,1.0043206521204215,1.0202650562278792,0.3123028359678728,0.7116495280168675,-0.8446924806273648,-0.4562474937912703,1.5944404107457733
429,44,171,22,172,86,56.12128241061331,0.4507772018108209,0.9821185172569252,0.997017386668812,0.30039823029738644,0.6969654635433566,-0.8446924806273648,-0.5289973672711202,1.4898869411886735
430,42,182,23,179,90,59.32396348613308,0.5417303318060138,0.9673953450009769,0.9822942144128637,0.2942643241232339,0.6872042300746142,-0.8446924806273648,-0.5244229799404815,1.4898869411886735
431,43,171,21,154,83,58.592954685599445,0.6328378751782768,1.0062314895859932,1.0221758936934509,0.3125221267243403,0.712230316608407,-0.8446924806273648,-0.5623486811685365,1.5944404107457733
432,43,162,23,185,88,56.72745562382967,0.47530491202626746,1.0415252179221843,1.0548557852907146,0.3301410982778066,0.73542979966484,-0.8446924806273649,-0.4783688732703347,1.3330567368530235
433,45,164,22,184,88,56.98698999412183,0.508943361595362,1.0345947016147112,1.049493571026598,0.3273780453112247,0.7318713298345911,-0.8446924806273649,-0.44671301312726996,1.4898869411886735
434,45,162,23,183,88,57.32353848429412,0.5169832377720501,1.0396194479796388,1.0534727826959545,0.32930263282711025,0.7339405205334179,-0.8446924806273648,-0.47307336507601694,1.3853334716315735
435,45,160,23,187,88,57.822278022628595,0.6219002175493934,0.9791700247667986,0.9945916615264708,0.29980561906237657,0.6947055945888936,-0.8830023196839153,-0.47643057339749384,1.5421636759672235
436,45,162,23,179,86,56.54080249446058,0.509082954465479,1.0052411576833895,1.0190944923997052,0.31195741416560985,0.7116420945508232,-0.8446924806273648,-0.4954388020803834,1.3853334716315735
437,45,163,22,174,89,56.209427020546606,0.5430100432862602,1.0540289150215905,1.0689277844334772,0.33712705838938817,0.7448758526264132,-0.8446924806273648,-0.5053335371729704,1.4898869411886735
438,45,164,22,172,63,56.022325643290266,0.5823365046731936,1.0090600736259114,1.0223906409944417,0.31336531387016486,0.713023393773902,-0.8446924806273647,-0.4775317282978879,1.3330567368530235
439,45,159,23,184,88,57.583944965265275,0.547066932879737,1.0214986327549285,1.0379658042101716,0.321415147982514,0.7238286322944034,-0.8446924806273648,-0.47307336507601705,1.6467171455243232
440,45,161,22,177,88,57.221315507234124,0.5504578788205113,1.0376626906289772,1.052561560040864,0.32910236686143857,0.7341721222901293,-0.8446924806273646,-0.4410961401634902,1.4898869411886735
441,45,178,20,184,87,57.00648967935848,0.6042462729227129,1.0533222846496464,1.0697894561048895,0.33757102449688015,0.7445849955790659,-0.8446924806273647,-0.4267313429986118,1.6467171455243232
442,45,180,20,184,85,57.206589294444264,0.6227329591592994,1.0125306171055481,1.0284750212130058,0.3172533677458198,0.7178194796145113,-0.8538848868070095,-0.4267313429986117,1.5944404107457733
443,46,176,21,175,87,58.836075716800124,0.5452598906588698,0.9985781193481691,1.0134769887600559,0.3088874021449266,0.7071971217108437,-0.8446924806273648,-0.5293395161005534,1.4898869411886735
444,45,167,20,166,83,57.71938274634367,0.5812971588192696,1.0258278236339606,1.0407266930458474,0.322075323006092,0.7250909498464323,-0.8446924806273648,-0.5018007021828936,1.4898869411886735
445,45,176,20,148,82,57.879384468591965,0.597344270825668,1.042922042219671,1.0588664463271287,0.3324846351771489,0.7402292969421189,-0.8451688694803543,-0.49030862556032406,1.5944404107457733
446,46,180,19,158,81,58.03250667432791,0.6661561379942662,1.0410485599786348,1.057515731433878,0.331294070418801,0.7369795517062898,-0.8526557764549005,-0.5158679558974526,1.6467171455243232
447,46,182,18,157,82,57.86432534059327,0.647978260897198,1.0211217430404642,1.0417710532779914,0.32331721012397563,0.7271304440549482,-0.8448947829144816,-0.5496029960502172,2.064931023752723
448,46,184,19,158,81,58.466443574143995,0.7355783661764489,1.0298828278869567,1.0458272319944144,0.3259643035969204,0.7293034388393488,-0.8446924806273647,-0.5191065610421618,1.5944404107457733
449,46,185,18,141,81,58.06406096971196,0.6094730465087995,0.9987428333533838,1.017301074199769,0.3118597928479969,0.7127710503663359,-0.7987010639536839,-0.504194011863035,1.855824084638523
450,46,194,17,161,82,59.429958631856906,0.6496612941572434,0.9649512549858289,0.9824639611366431,0.293782828920951,0.6873463618366327,-0.8446924806273646,-0.599320125655249,1.7512706150814232
451,46,188,16,152,82,58.28825594621723,0.6912530165414154,0.9693014052482898,0.9894279481380315,0.2982005821950049,0.6941808221480964,-0.8754543256526403,-0.5415036197228059,2.012654288974173
452,47,182,18,160,81,57.66135193507296,0.7143636367042463,0.9831529223747718,1.001711163221157,0.3031120585817977,0.699718687164695,-0.862541508736884,-0.551046741411746,1.855824084638523
453,46,184,19,146,80,57.00340389349184,0.7222095896637927,0.9814865505915289,0.9995220240901286,0.3021870542645486,0.6992900679654871,-0.8515345655824631,-0.5556863938189368,1.8035473498599732
454,45,179,17,150,83,58.99699373524464,0.633618564459227,0.9977349206154554,1.0162931614618407,0.31093241892318146,0.7114260129821502,-0.8498577883470053,-0.45696824470767927,1.855824084638523
455,45,190,19,166,83,56.84066798488624,0.5774835604752087,0.9727747887883361,0.9902874949391504,0.29772258112911754,0.6928344418059046,-0.8446924806273648,-0.5721154955791066,1.7512706150814232
456,46,177,19,162,83,57.74861470729063,0.6575819505363231,1.0202552180360902,1.037245156839119,0.32078801392775946,0.7232846457632262,-0.8446924806273649,-0.5071779564689275,1.6989938803028732
457,47,179,19,153,80,57.70514613829376,0.7440284236002813,1.0280006546856186,1.0434222914452909,0.32386100676730933,0.7273971856799651,-0.8526557764549006,-0.4957305556005511,1.5421636759672235
458,47,185,18,156,80,58.45239029877945,0.7411059072451074,0.9930850441991972,1.0111205176977969,0.30835703985168283,0.706602728524518,-0.868813278726073,-0.5553978506552071,1.8035473498599732
459,47,176,17,149,81,59.84009336514702,0.6066048579741429,1.016384347131922,1.0328515185871652,0.3187276281988518,0.7220004420403295,-0.8123398917267112,-0.5197173760910072,1.6467171455243232
460,46,194,19,134,84,60.71527861466119,0.677701441664983,0.9624915916301486,0.9800042977809629,0.2938096942133581,0.6879521403033368,-0.7987010639536838,-0.5276344185073718,1.7512706150814232
461,45,183,20,155,81,56.710299519123836,0.7770155157966719,1.0196993439685644,1.0345982133804512,0.31987815397429165,0.7216016976580651,-0.8446924806273648,-0.4761068406741047,1.4898869411886735
462,48,176,20,169,84,56.2418055717223,0.5536034095795963,1.0192920428772176,1.0357592143324608,0.3192291413352992,0.7212936661466078,-0.8446924806273648,-0.5333118118386289,1.6467171455243232
463,45,178,19,159,86,57.4544144240397,0.8012289698172433,1.0193391486747825,1.0368518548255967,0.3200196568170226,0.7218277037282231,-0.8446924806273647,-0.5313971992817383,1.7512706150814232
464,47,189,18,143,83,58.31730995266653,0.5811691757769621,1.0054789486419933,1.0229916547928075,0.31467269502259665,0.7163468113448479,-0.7987010639536839,-0.5534061655183655,1.7512706150814232
465,46,172,16,168,80,57.5682634138835,0.6464212527442146,1.0106804172212882,1.0261020539809604,0.31497704635441215,0.7155466857941276,-0.8446924806273646,-0.5333166642800475,1.5421636759672235
466,45,173,20,175,85,56.077953611228054,0.8870092563295175,0.9459072780570402,0.959760612773356,0.2830288381567363,0.6718711941488559,-0.9268799800012456,-0.458974411041566,1.3853334716315735
467,46,182,19,179,86,58.92164734313122,0.5631047261363226,0.9714642982086544,0.9884542370116831,0.29656409324507993,0.6906026321244181,-0.8446924806273648,-0.578424367961447,1.6989938803028732
468,45,65,20,170,83,56.83400907307925,0.6985401643693326,0.8028527351205585,0.8397078331394362,0.22181418548295162,0.5881686550224854,-0.9007146635906047,-0.7893795499850891,3.685509801887771
469,47,173,20,139,87,60.09209309950564,0.5918154580870717,0.9785473504308245,0.9934462198427113,0.29947359269646023,0.6963297673030453,-0.7987010639536839,-0.4783614654688799,1.4898869411886735
470,45,179,20,184,79,55.835690903085876,0.7578460146160598,0.9671848205349242,0.9852202940335238,0.29615713490704176,0.6893522987944876,-0.9063199839995427,-0.410725128596091,1.8035473498599732
471,47,169,20,164,85,57.7613444932412,0.5224587124836342,0.9962410324966353,1.012185436604093,0.3088882210133783,0.7089755004765422,-0.8797824993129323,-0.4786899449881796,1.5944404107457733
472,45,169,15,174,81,58.50000080103028,0.6068266588235878,1.0171479342871472,1.034137873090176,0.3190947928998473,0.7215351737162643,-0.8446924806273647,-0.5291238665525486,1.6989938803028732
473,44,188,18,157,87,56.36860954287472,0.531642145025929,0.9578080901640442,0.9774118657060005,0.29157413596809345,0.6854751961216933,-0.8084666348579201,-0.5187720559333538,1.960377554195623
474,48,178,18,147,84,57.178255912291725,0.6475176998046734,1.0334956528539345,1.0504855916569633,0.3278147686888546,0.7344154971874278,-0.849857788347005,-0.457444342401084,1.6989938803028732
475,48,182,19,146,82,56.84302090692125,0.6614998070902679,0.9747804697707855,0.9933387106171707,0.29963256122824244,0.6965844996171461,-0.8606313010131956,-0.4869737963800965,1.855824084638523
476,49,176,16,125,88,57.57737241635271,0.6282731606043436,0.9323840816836949,0.9546016939645786,0.2800524030432394,0.6702077972425197,-0.8629070564315817,-0.5373153282677554,2.2217612280883725
477,48,188,17,148,85,59.31249656573335,0.6974450365420903,0.966206761379714,0.9831967001827426,0.29464566711520335,0.6894625720587496,-0.8658266659998257,-0.47600958702469043,1.6989938803028732
478,47,176,18,154,88,57.166293457900245,0.5563512939924857,1.002697493584194,1.0207329670827936,0.31272921250212504,0.7141753798707017,-0.8311563343326346,-0.43537942010560793,1.8035473498599732
479,46,183,18,180,83,58.44182552880293,0.5889507828271672,0.9871683430825847,1.0041582818856134,0.304888843982162,0.7015886870599283,-0.8524269037028916,-0.555850168937616,1.6989938803028732
480,30,194,19,165,79,55.82524631927774,0.6397064215751038,0.9199523684158302,0.9369423072188588,0.2709444679269748,0.6563289266830642,-0.8971640618178334,-0.7065010978975331,1.6989938803028732
481,46,170,14,185,87,57.864431221584354,0.5456060888357039,1.020746961859814,1.0361685986194862,0.3199013181736219,0.7225720059981549,-0.8446924806273649,-0.5356955188898656,1.5421636759672235
482,48,166,21,172,85,56.89669614882004,0.7435795671895457,0.961180412542942,0.9766020493026142,0.2911524450430072,0.6832176888472548,-0.8830023196839154,-0.5216873277317462,1.5421636759672235
483,46,178,20,159,87,55.44516221020745,0.5986030984536299,1.0300349199609484,1.045979324068406,0.32460503818115916,0.7294626004050464,-0.8446924806273648,-0.5124484948934995,1.5944404107457733
484,47,178,17,149,82,55.40023932303741,0.6618551654667308,0.9889068606849665,1.0064195668357807,0.3054809235100082,0.7048892890567642,-0.8498577883470052,-0.4727831702858768,1.7512706150814232
485,46,184,19,157,88,55.833754116803455,0.6096233640126197,0.9807244077068208,0.999282648553206,0.30189254045376623,0.6988126699135939,-0.8464140594889559,-0.4646651899168408,1.855824084638523
486,49,195,20,162,84,55.43501656270439,0.5713861562814226,0.9821049413760256,0.9990948801790542,0.3016375011825212,0.6984784970601815,-0.8446924806273646,-0.4851174855021697,1.6989938803028732
487,45,177,18,143,78,56.4459557922577,0.7005785045316958,1.0085126225344405,1.0239342592941127,0.314523527144172,0.7169176071831668,-0.8666301426797276,-0.4582011252084437,1.5421636759672235
488,46,165,7,167,85,58.8198712747223,0.5102298193553526,0.9814988477428579,1.0011026232848141,0.30314297077590346,0.7032717158412616,-0.8008548041242217,-0.4093100105664659,1.960377554195623
489,47,185,20,175,81,58.00945199968583,0.633482883545519,0.9905382568476785,1.0070054283029217,0.3060481025586421,0.7029644212668212,-0.8446924806273648,-0.5139489538535216,1.6467171455243232
490,48,173,21,153,89,55.241991312500204,0.589560066886131,0.9686751399095247,0.9861878460603389,0.29579984657922687,0.6914724074301698,-0.8797824993129325,-0.4996869077755596,1.7512706150814232
491,45,166,19,160,86,56.629757286249415,0.5081864252560858,1.0040392228403723,1.021029161643401,0.31318628819772365,0.7149252221175141,-0.8473860147826873,-0.47930905908690913,1.6989938803028732
492,45,190,21,137,88,57.61863725881365,0.8428256482883763,0.9352144363450843,0.954295444539255,0.2799797803553794,0.6684420491258058,-0.8733872496156061,-0.5684383393070593,1.908100819417073
493,44,179,17,179,83,59.82225057187758,0.6702925170720049,1.0147024197378167,1.029078521801918,0.3171481244613903,0.7175191149602355,-0.8446924806273648,-0.5220432657825793,1.4376102064101235
494,46,173,18,170,90,58.516213847109846,0.5631938845904085,0.9823562549227415,1.0009144957691267,0.3026972791324387,0.6998128094940185,-0.8446924806273647,-0.5231132090304917,1.855824084638523
495,44,165,20,187,87,56.10491225682478,0.6037877510305307,1.0207063807623624,1.0335141807831072,0.3189334860155566,0.7206048240550768,-0.8446924806273649,-0.466670062367858,1.2807800020744737
496,46,171,21,178,80,57.293260577021385,0.5320824322746238,1.0040945850129446,1.0174251523814748,0.31120264781700113,0.7103847711034131,-0.844692480627365,-0.45790983484365333,1.3330567368530235
497,47,162,19,130,85,59.0510324317417,0.7336822086748903,1.024658734841191,1.0395576042530779,0.3220921382766646,0.726923763931463,-0.7987010639536838,-0.4964831115084838,1.4898869411886735
498,50,160,21,129,86,59.53300460693623,0.7617317990662938,0.9390969166131068,0.9560868554161355,0.2807360913512602,0.6708871512451371,-0.8243041738267999,-0.514978336282339,1.6989938803028732
499,48,163,19,182,89,55.06542982613791,0.49475701176957165,1.0214729399692137,1.0363718093811005,0.32025766692427027,0.7233583940649257,-0.8446924806273648,-0.5404844819208104,1.4898869411886735
500,45,161,20,172,84,59.00774877490009,0.7794998591726388,0.9312564289990068,0.9503374371931775,0.27780473767164837,0.6651882508094472,-0.8934065331099418,-0.515720518205538,1.908100819417073
501,47,167,20,111,91,56.2458194311632,0.7281584433319702,0.9596688685146129,0.9803181787521401,0.29248919510203497,0.6866444613223721,-0.8547367061406586,-0.5902286252740491,2.064931023752723
502,44,171,21,98,86,60.37420049927636,0.7029459884298318,0.9294966760336165,0.9475321495322162,0.2758754669872294,0.6640912681183042,-0.8689945840538791,-0.594953081841262,1.8035473498599732
503,49,160,19,115,88,56.72651162370115,0.5097652827820809,0.9402836756297053,0.961455753215018,0.2834651824872212,0.6753725794766056,-0.8393255853932258,-0.5293763692631998,2.117207758531273
504,44,165,21,135,85,57.97861871710026,0.8147444721642159,0.9825183984263729,0.9979400351860451,0.3010263823470931,0.697262039621349,-0.8473509632313737,-0.5687491247560877,1.5421636759672235
505,47,175,20,185,90,62.35566684792711,0.5644867074682038,0.988220311429219,1.0010281114499637,0.3030703600246467,0.6991493886957889,-0.8446924806273649,-0.41449980820171517,1.2807800020744737
506,48,157,21,167,88,57.144193826142384,0.4994916563369884,1.042191767561311,1.0602272410599107,0.33226037343706505,0.7395751510483548,-0.8446924806273648,-0.47015369564262166,1.8035473498599732
507,50,167,21,165,84,55.48622469772374,0.9696973975918058,0.8808276079965627,0.8967720121040204,0.2517150975484974,0.6293089284538653,-0.9459839469026451,-0.5080615292775241,1.5944404107457733
508,48,156,19,166,87,56.91165206278334,0.4745349966658116,1.0138493066906136,1.0303164781458567,0.3177855568010357,0.721145075558426,-0.847386014782687,-0.5242042305012103,1.6467171455243232
509,28,178,22,151,91,58.71797800261499,0.47511844678181986,0.8643865012983135,0.8813764401013422,0.24440740760225577,0.6203235873275559,-0.8345707519058484,-0.5130853460815783,1.6989938803028732
510,49,171,20,176,86,55.10081979070807,0.5016841345399476,0.9972878581249767,1.012709494884649,0.3081378113150506,0.70712553415844,-0.8446924806273647,-0.5304009243800315,1.5421636759672235
511,48,163,19,172,82,55.93545025670292,0.6267531845956377,0.9821325710873567,0.9985997425426,0.30157422583189963,0.6979429781054831,-0.8608199236719513,-0.5388452736992615,1.6467171455243232
512,47,172,21,161,89,57.30700367629508,0.6799745750540204,1.010312903509352,1.0262573076168098,0.3156064673942709,0.7164471552185766,-0.8608199236719514,-0.4662870990223781,1.5944404107457733
513,47,157,4,176,78,56.52354401021935,0.5733080596967415,0.9641927925262506,0.9885014741982763,0.2965263073601687,0.6944503806912108,-0.7987010639536838,-0.36608967912636825,2.4308681672025725
514,48,179,22,126,67,58.23081549148954,0.4976658397757433,0.9115397938140382,0.9290524999648524,0.26753819946531965,0.6522227284279977,-0.7987010639536839,-0.5704141931855502,1.7512706150814232
515,45,167,17,169,88,59.101872704193624,0.7405269953381046,1.0078896739162195,1.0227885433281063,0.3136526818604688,0.7131227542754034,-0.8446924806273647,-0.5122102837619646,1.4898869411886735
516,44,186,21,188,84,54.84183624491176,0.5981312038077591,0.967200419316928,0.9820992887288148,0.29471811453896657,0.6879263951434266,-0.8787299945054368,-0.5452112132867091,1.4898869411886735
517,46,174,20,147,91,57.20644859806857,0.5373120239899746,0.9793145750349113,0.9968272811857255,0.3010528703235966,0.6988089646602423,-0.8345707519058491,-0.45470920239376755,1.7512706150814232
518,48,162,18,157,86,56.16371312188965,0.4803889934175314,0.9842122707985151,1.0027705116449004,0.30352274973742666,0.7026302795946006,-0.8134338742092938,-0.5300848782383729,1.855824084638523
